Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,LiCor,Area_Corrected,Absorption_Corrected,QC,Obs,HHMMSS,FTime,Ebal,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo_Prime,Fm_Prime,Fs,Fv_over_Fm,Fv_Prime_over_Fm_Prime,PhiPS2,Adark,RedAbs,BlueAbs,Perc_Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn_at_Fs,PS2_over_1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci_over_Ca,RHsfc,C2sfc,Ahs_over_Cs,Fv,PARabs,Fv_Prime,qP_Fo,qN_Fo
DREC,Plot1,BEVU2,,1,Top,na,DREC_Plot1_BEVU2_L1T_GE,1,20150611,PSC0179,Y,Y,,1,12:59:11,557.0000022,0,18.6104369,0.098328246,547.7520284,1,1,0,0,605.2421875,1235.315918,921.1514893,-9999,0.510050685,0.254319097,-1,0.73962933,0.874525838,9.920444489,0.753011663,0.013032718,0.498615342,2.041027449,-1,1998.253418,0.5,191.3380064,2.705695544,2.76217008,24.03058243,2,4.644859791,1,9.289719582,24.74221611,24.03058243,23.94312668,899.1550293,885.1554565,0.561692536,2.360713959,1.810910821,7.611001015,300.0862732,1998.253418,31.06408501,100.9486313,-16.2209549,1.742174864,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500431366,0.002705696,297.1805824,297.8922161,319.7205397,0.833721591,3.000480923,29.72284898,27.36213502,24.38639927,3.065200231,0.097298378,0.238310843,2.826889388,0.060903183,55.29481755,0.618820145,7.421487089,882.4509519,0.001565153,0,1504.70813,630.0737305,0.254319097,-9999
DREC,Plot1,BEVU2,,1,Top,na,DREC_Plot1_BEVU2_L1T_GE,1,20150611,PSC0179,Y,Y,,2,13:02:41,766.0000023,0,25.20187079,0.100542955,735.684607,2,2,0,0,550.8737793,1090.203247,762.1190796,-9999,0.494705432,0.300938534,-1,0.73962933,0.874525838,9.892401695,0.752973834,0.017404399,0.608318638,1.979043636,-1,1999.370972,0.5,226.5275737,2.703283711,2.69878883,24.02694321,2,4.644859791,1,9.289719582,24.79519081,24.02694321,23.94225502,1201.013184,1182.086182,1.185611486,2.981991053,3.810474396,9.58391571,300.0727234,1999.370972,26.31116676,100.9514694,-20.71717072,1.756215096,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500363617,0.002703284,297.1769432,297.9451908,319.8993483,0.837441921,2.999825208,29.71551802,26.73352696,24.41106701,3.069731921,0.099466426,0.301036379,2.768695542,0.062262348,74.26844211,0.622361228,9.519148814,1178.423797,0.002035773,0,1505.474027,539.3294678,0.300938534,-9999
DREC,Plot1,BEVU2,,1,Top,na,DREC_Plot1_BEVU2_L1T_GE,1,20150611,PSC0179,Y,Y,,3,13:05:46,952.0000016,0,30.71461373,0.098918863,925.2259824,3,3,0,0,534.1257324,1059.046875,734.5593262,-9999,0.495654305,0.306395832,-1,0.73962933,0.874525838,9.864517212,0.752936219,0.021075577,0.618164373,1.982766998,-1,1998.581055,0.5,230.5328468,2.600326099,2.637375045,24.02541351,2,4.644859791,1,9.289719582,24.83887863,24.02541351,23.9408474,1500.579224,1477.551636,1.861026168,3.587590456,5.965664387,11.50030136,300.1333008,1998.581055,26.59931374,100.9520416,-25.22083282,1.689120054,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500666504,0.002600326,297.1754135,297.9888786,319.7729616,0.857155686,2.999549626,29.71261975,26.12502929,24.43214607,3.073608978,0.097876652,0.362174581,2.711434396,0.061265698,93.40345189,0.626188595,11.52761087,1473.088129,0.002403564,0,1504.804063,524.9211426,0.306395832,-9999
DREC,Plot2,BEVU2,,2,Top,na,DREC_Plot2_BEVU2_L2T_GE,1,20150611,PSC0179,Y,Y,,4,13:21:43,1909.500002,0,11.51472365,0.065748249,597.910272,4,4,0,0,536.3100586,994.7979126,705.1253052,-9999,0.46088542,0.29118739,-1,0.755216783,0.878410493,9.982861519,0.767515041,0.008155928,0.631799959,1.854893259,-1,1999.221802,0.5,223.4037412,0.638726948,0.962233843,24.52170372,2,4.644859791,1,9.289719582,25.47854042,24.52170372,24.43100357,899.5184937,891.4673462,20.65965271,21.07624054,63.75713348,65.04275513,300.1839905,1999.221802,377.4510193,100.9617996,-10.99933624,0.059482336,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500919952,0.000638727,297.6717037,298.6285404,319.8754811,1.210001189,3.090129017,30.606913,9.530672459,25.00012207,3.179700731,0.065286184,2.127895174,1.051805557,0.040845129,60.36609707,0.670703503,68.25966398,889.7940043,0.008833406,0,1534.432803,458.487854,0.29118739,-9999
DREC,Plot2,BEVU2,,2,Top,na,DREC_Plot2_BEVU2_L2T_GE,1,20150611,PSC0179,Y,Y,,5,13:24:36,2081.500002,0,14.30497497,0.081054149,889.6350821,5,5,0,0,533.7644043,1073.734497,700.5065918,-9999,0.502889769,0.347597946,-1,0.755216783,0.878410493,10.01077938,0.767549434,0.009978514,0.691201069,2.011626269,-1,1998.298584,0.5,266.5716386,0.774243107,0.947889953,24.34981346,2,4.644859791,1,9.289719582,25.28542328,24.34981346,24.24742699,1200.28125,1190.135132,20.40035439,20.90548515,63.68218613,65.25901794,300.1429443,1998.298584,366.7854919,100.9591446,-14.53803253,0.12464118,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500714722,0.000774243,297.4998135,298.4354233,319.7277663,1.184561729,3.058489851,30.29433206,9.388846909,24.81761837,3.145267419,0.080353057,2.110599898,1.034667521,0.050283183,89.81679689,0.747507622,68.46878445,1188.056305,0.008244089,0,1533.792947,539.9700928,0.347597946,-9999
DREC,Plot2,BEVU2,,2,Top,na,DREC_Plot2_BEVU2_L2T_GE,1,20150611,PSC0179,Y,Y,,6,13:27:07,2232.500002,0,19.56664192,0.088935113,1110.598854,6,6,0,0,536.8120117,1116.982422,707.5335083,-9999,0.51940872,0.366567016,-1,0.755216783,0.878410493,10.01077938,0.767549434,0.013391356,0.705739049,2.080770172,-1,2000.932617,0.5,281.4895056,0.850455946,0.949886483,24.26034927,2,4.644859791,1,9.289719582,25.19480705,24.26034927,24.15486145,1499.401855,1485.524414,20.16906548,20.72391701,63.30001068,65.04139709,300.199646,2000.932617,345.5445862,100.9581528,-21.40363312,0.167258978,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.50099823,0.000850456,297.4103493,298.3448071,320.1492116,1.172764768,3.042134862,30.13263197,9.408714965,24.72757816,3.128399744,0.088091766,2.092248379,1.036151365,0.055132507,112.1240087,0.747614003,68.26478129,1482.680952,0.009008766,0,1535.814697,580.1704102,0.366567016,-9999
DREC,Plot4,BEVU2,,3,Top,na,DREC_Plot4_BEVU2_L3T_GE,1,20150611,PSC0179,Y,Y,,7,13:37:30,2855.500002,0,16.41865133,0.114899638,645.360275,7,7,0,0,604.5102539,1090.807129,762.1688843,-9999,0.445813803,0.301279883,-1,0.751069679,0.886700239,9.955097198,0.764571833,0.011396861,0.675797566,1.804447686,-1,1998.991577,0.5,230.2339676,1.129148749,0.978012075,24.78576469,2,4.644859791,1,9.289719582,25.75107002,24.78576469,24.80811119,900.2080078,888.6019897,20.67229843,21.40839958,62.7682724,65.00333405,300.2238159,1998.991577,378.3326416,100.9547195,-14.5513382,0.282878637,0,-1.355140209,7.355140209,1,0,0.159999996,111115,1.50111908,0.001129149,297.9357647,298.90107,319.8386452,1.123751975,3.13929105,31.09603062,9.687631039,25.26841736,3.230918525,0.113495868,2.161278976,1.06963955,0.071059716,65.15216557,0.72626472,68.39705609,886.2159996,0.012671712,0,1528.372654,486.296875,0.301279883,-9999
DREC,Plot4,BEVU2,,3,Top,na,DREC_Plot4_BEVU2_L3T_GE,1,20150611,PSC0179,Y,Y,,8,13:40:10,3016.000002,0,22.14552558,0.133683696,898.0983249,8,8,0,0,565.3193359,1115.186279,729.2738037,-9999,0.493071833,0.34605203,-1,0.751069679,0.886700239,9.927487373,0.764534386,0.015157554,0.701828834,1.972666082,-1,1997.28894,0.5,264.2100453,1.410128267,1.051199391,25.28774071,2,4.644859791,1,9.289719582,26.25458717,25.28774071,25.30334473,1200.067505,1184.202271,20.70946121,21.62853622,61.03337479,63.74200821,300.2212524,1997.28894,6.021749496,100.9516144,-19.98847198,0.448447943,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501106262,0.001410128,298.4377407,299.4045872,319.5662233,1.073173375,3.234635039,32.04143945,10.41290322,25.77116394,3.328836949,0.131787213,2.183435649,1.145401301,0.082535321,90.66447578,0.758399428,67.07936872,1180.98404,0.01257856,0,1526.996073,549.8669434,0.34605203,-9999
DREC,Plot4,BEVU2,,3,Top,na,DREC_Plot4_BEVU2_L3T_GE,1,20150611,PSC0179,Y,Y,,9,13:43:04,3190.000002,0,27.67175565,0.133117629,1119.789808,9,9,0,0,557.3271484,1142.321289,723.52771,-9999,0.512109987,0.366616278,-1,0.751069679,0.886700239,9.872724533,0.764460111,0.018750967,0.71589363,2.049642283,-1,2000.210938,0.5,280.2930793,1.430219121,1.07040437,25.43353081,2,4.644859791,1,9.289719582,26.48099518,25.43353081,25.45355415,1498.918579,1479.081787,20.78625488,21.71802521,60.44453049,63.15402603,300.3224182,2000.210938,5.748933792,100.9480133,-25.47174835,0.457648993,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501612091,0.001430219,298.5835308,299.6309952,320.0337428,1.075227284,3.262795868,32.32154612,10.60352091,25.95726299,3.36573473,0.13123706,2.192391498,1.173343233,0.082190072,113.0405564,0.757084441,66.758939,1475.060474,0.012523805,0,1529.081474,584.9941406,0.366616278,-9999
DREC,Plot4,BEVU2,,4,Top,na,DREC_Plot4_BEVU2_L4T_GE,1,20150611,PSC0179,Y,Y,,10,13:45:10,3315.500002,0,14.60420467,0.106752313,653.2646573,10,10,0,0,564.3188477,1029.936157,756.3959961,-9999,0.452083662,0.265589434,-1,0.759665215,0.882567045,9.927487373,0.771866278,0.010105047,0.587478505,1.825096152,-1,2000.60437,0.5,205.0614758,1.208484766,1.124494955,25.64612961,2,4.644859791,1,9.289719582,26.61228752,25.64612961,25.50669861,898.8508911,888.4050293,20.80531883,21.59312439,60.03276062,62.30594254,300.1730042,2000.60437,3.061881065,100.9465027,-12.96234894,0.292310476,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500865021,0.001208485,298.7961296,299.7622875,320.0966921,1.110779869,3.304245344,32.73263814,11.13951375,26.12920856,3.400143294,0.105539511,2.179750389,1.220392905,0.066070096,65.94478249,0.735323007,65.41539042,886.2827181,0.010779176,0,1544.199049,465.6173096,0.265589434,-9999
