Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,LiCor,Area_Corrected,Absorption_Corrected,QC,Obs,HHMMSS,FTime,Ebal,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo_Prime,Fm_Prime,Fs,Fv_over_Fm,Fv_Prime_over_Fm_Prime,PhiPS2,Adark,RedAbs,BlueAbs,Perc_Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn_at_Fs,PS2_over_1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci_over_Ca,RHsfc,C2sfc,Ahs_over_Cs,Fv,PARabs,Fv_Prime,qP_Fo,qN_Fo
SJER,Plot361,CECU,4,1,Top,N,SJER_Plot361_CECU_L1T4_GE,1,20130614,PSC0179,Yes,No,,2,12:59:38,4274.999999,0,16.25538837,0.158920144,220.4939664,1,1,0,0,346.6672363,634.4848633,456.730835,-9999,0.453624103,0.280154876,-1,0.87,0.92,9.876093864,0.874938047,0.009865561,0.617592571,1.83024179,-1,1999.25415,0.5,245.0267496,1.911894106,1.154814903,25.42195892,1.513333,5.304361811,1,10.60872362,22.18723488,25.42195892,20.0194149,400.7985229,392.2243042,20.70820618,21.65132904,75.04116058,78.45518494,300.1398926,1999.059082,13.13653564,97.25675201,-1.182448387,-0.136160493,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.983303692,0.001911894,298.5719589,295.3372349,319.849446,0.700539643,3.260552842,33.52520802,11.87387898,23.8045969,2.959999781,0.156574634,2.105737939,0.854261842,0.098067207,21.44452702,0.562162936,64.11496258,390.1557449,0.026712758,0,1749.052849,287.817627,0.280154876,-9999
SJER,Plot361,CECU,4,1,Top,N,SJER_Plot361_CECU_L1T4_GE,1,20130614,PSC0179,Yes,No,,3,13:00:56,4353.499994,0,15.40777506,0.153297765,223.8283718,2,2,0,0,347.3691406,629.1456909,454.9433594,-9999,0.4478717,0.276887109,-1,0.87,0.92,9.876093864,0.874938047,0.009380199,0.618228633,1.811173237,-1,1998.855347,0.5,242.1204151,1.849433369,1.157568596,25.37932205,1.513333,5.304361811,1,10.60872362,22.16718102,25.37932205,19.99393845,400.7876892,392.6557922,20.62612724,21.53820801,74.84144592,78.149086,300.2505188,1999.21875,12.99492359,97.25653076,-1.182448387,-0.136160493,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.984034702,0.001849433,298.5293221,295.317181,319.8749929,0.711274388,3.252299985,33.4404277,11.90221969,23.77325153,2.954422725,0.151114141,2.09473139,0.859691335,0.094640125,21.76877093,0.570037107,63.92294794,390.6950949,0.025209183,0,1749.192549,281.7765503,0.276887109,-9999
SJER,Plot361,CECU,4,1,Top,N,SJER_Plot361_CECU_L1T4_GE,1,20130614,PSC0179,Yes,No,,4,13:03:09,4486.499998,0,6.896538637,0.141162986,162.6519467,3,3,0,0,342.7412109,587.5438232,440.0773315,-9999,0.416654218,0.250988072,-1,0.87,0.92,9.846974373,0.874923487,0.004509112,0.602389371,1.714249132,-1,2001.640259,0.5,219.7754562,1.799529216,1.221585406,25.62364197,1.513333,5.304361811,1,10.60872362,22.28717804,25.62364197,20.13333511,249.6251831,245.9250641,20.48075867,21.36863327,73.77082825,76.96795654,300.1655884,2001.592529,12.30395508,97.25722504,-0.984511375,-0.124302506,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.983473488,0.001799529,298.773642,295.437178,320.2547975,0.715105894,3.299839381,33.92898964,12.56035637,23.95541,2.986961772,0.139309294,2.078253975,0.908707798,0.087232975,15.81907698,0.661388246,62.42775573,245.0474536,0.017569472,0,1751.240316,244.8026123,0.250988072,-9999
SJER,Plot361,CECU,4,1,Top,N,SJER_Plot361_CECU_L1T4_GE,1,20130614,PSC0179,Yes,No,,5,13:06:12,4668.999999,0,2.119129135,0.157152236,75.53521098,4,4,0,0,339.2260742,538.5558472,428.5264587,-9999,0.37011904,0.20430451,-1,0.87,0.92,9.846974373,0.874923487,0.00178093,0.551996758,1.587601568,-1,2001.706299,0.5,178.9033154,2.034416982,1.242382329,25.68155289,1.513333,5.304361811,1,10.60872362,22.35102654,25.68155289,20.18570518,100.3871765,99.2169342,20.26720238,21.27114105,72.71912384,76.31813812,300.1440125,2001.780762,12.05075169,97.25918579,-1.465415001,-0.143238664,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.983330916,0.002034417,298.8315529,295.5010265,320.2849147,0.678894462,3.311196189,34.04507411,12.77393306,24.01628971,2.997906382,0.154858245,2.06881386,0.929092523,0.096989923,7.346493119,0.761313697,61.975359,98.94726705,0.013273109,0,1751.405005,199.3297729,0.20430451,-9999
SJER,Plot361,CECU,4,1,Top,N,SJER_Plot361_CECU_L1T4_GE,1,20130614,PSC0179,Yes,No,,6,13:09:42,4879.999999,0,-0.630258658,0.17837758,54.34106471,5,5,0,0,335.3178711,517.432251,425.9476013,-9999,0.351957922,0.176805078,-1,0.87,0.92,9.876093864,0.874938047,0.000211127,0.502347205,1.543109675,-1,2001.578003,0.5,154.8155433,2.209921246,1.191817641,25.3170414,1.513333,5.304361811,1,10.60872362,22.11934662,25.3170414,19.94829559,49.38949203,49.65195465,19.97234726,21.06316376,72.67139435,76.6390152,300.1333618,2001.600952,12.90928555,97.25319672,-1.516753197,-0.113964677,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.983260537,0.002209921,298.4670414,295.2693466,320.2561452,0.657321074,3.240277649,33.31795518,12.25479142,23.71819401,2.944648976,0.175427894,2.048460008,0.896188968,0.109903683,5.284842256,1.094439586,62.81582161,49.73215744,-0.007960687,0,1751.276828,182.1143799,0.176805078,-9999
SJER,Plot361,CECU,4,1,Top,N,SJER_Plot361_CECU_L1T4_GE,1,20130614,PSC0179,Yes,No,,7,13:14:54,5191.499999,0,14.95291827,0.166190281,239.4284406,6,6,0,0,349.4226074,656.2441406,470.0262451,-9999,0.467541749,0.283763136,-1,0.87,0.92,9.876093864,0.874938047,0.009124986,0.606925771,1.878081517,-1,1998.047119,0.5,248.0327383,2.133686742,1.233898195,25.37392426,1.513333,5.304361811,1,10.60872362,22.19246101,25.37392426,20.05667114,399.848877,391.8902283,19.68896675,20.74216461,71.46225739,75.14495087,300.2287292,1998.161621,12.50193882,97.25881195,-1.517699242,-0.135868669,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.983890718,0.002133687,298.5239243,295.342461,319.7058522,0.667763544,3.251256482,33.42891422,12.68674961,23.78319263,2.956190478,0.163626993,2.017358287,0.93883219,0.102494118,23.28652568,0.610957925,61.59367381,389.9874132,0.023616279,0,1748.267626,306.8215332,0.283763136,-9999
SJER,Plot361,CECU,4,1,Top,N,SJER_Plot361_CECU_L1T4_GE,1,20130614,PSC0179,Yes,No,1,8,13:17:44,5362.499999,0,22.48142606,0.142907356,616.3967346,7,7,0,0,345.4921875,658.5388184,488.3441467,-9999,0.475365494,0.258442884,-1,0.87,0.92,9.876093864,0.874938047,0.01342538,0.543671948,1.906088885,-1,1998.896729,0.5,225.9967757,1.904949165,1.27832581,25.46253014,1.513333,5.304361811,1,10.60872362,22.24697495,25.46253014,20.07542801,899.4088135,887.2229614,19.52231598,20.46302605,70.48223877,73.88166046,300.1808167,1999.035889,12.40177536,97.25331116,-2.813353539,-0.106032014,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.983574115,0.001904949,298.6125301,295.3969749,319.845735,0.702289684,3.268422849,33.60731692,13.14429087,23.85475254,2.968942765,0.141007876,1.990097039,0.978845726,0.088298633,59.94662343,0.694748402,60.33614117,884.3621154,0.015338089,0,1749.032556,313.0466309,0.258442884,-9999
SJER,Plot361,CECU,4,2,Top,N,SJER_Plot361_CECU_L2T4_GE,1,20130614,PSC0179,Yes,No,0,3,14:07:21,2866.500008,0,-1.5522419,0.120682418,68.4446416,9,9,0,0,359.8989258,553.6361084,503.2897339,-9999,0.349935959,0.090937664,-1,0.87,0.92,9.941905022,0.874970953,-0.000315656,0.259869447,1.538309977,-1,1999.511108,0.5,79.54836464,2.767454277,2.184440597,29.47008896,1.42333,5.426328495,1,10.85265699,24.76580429,29.47008896,22.56923676,49.1896553,49.86017609,18.7451973,20.03100777,58.1423378,62.12753677,300.207428,1999.503174,10.02312088,97.25113678,-1.62722683,-0.12045157,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,2.109190616,0.002767454,302.620089,297.9158043,319.9205007,0.491625375,4.132478874,42.49285932,22.46185155,27.11794662,3.604028688,0.119355179,1.948038276,1.655990412,0.074715106,6.656319202,1.372731646,46.0339668,50.05326489,-0.014275962,0,1749.507197,193.7371826,0.090937664,-9999
SJER,Plot361,CECU,4,2,Top,N,SJER_Plot361_CECU_L2T4_GE,1,20130614,PSC0179,Yes,No,0,4,14:09:43,3009.000006,0,-0.353436251,0.132428404,101.6799468,10,10,0,0,358.5388184,553.2359009,493.6878357,-9999,0.351924165,0.107635938,-1,0.87,0.92,9.941905022,0.874970953,0.000369753,0.305849807,1.543029297,-1,1998.113525,0.5,94.08948679,3.008686509,2.166667432,29.38990784,1.42333,5.426328495,1,10.85265699,24.78780937,29.38990784,22.63310432,101.0656738,101.0890427,18.62067032,20.0185318,57.67782593,62.00605011,300.2176819,1998.508911,9.828611374,97.24703979,-1.377387047,-0.100584626,1,-1.355140209,7.355140209,1,0,0.159999996,111115,2.109262658,0.003008687,302.5399078,297.9378094,319.7614186,0.458670382,4.11341039,42.29856661,22.28003481,27.0888586,3.597881521,0.130831941,1.946742959,1.651138563,0.081911912,9.888073835,1.005845383,46.28814608,101.1330078,-0.001617663,0,1748.637246,194.6970825,0.107635938,-9999
SJER,Plot361,CECU,4,2,Top,N,SJER_Plot361_CECU_L2T4_GE,1,20130614,PSC0179,Yes,No,0,5,14:12:01,3146.500008,0,6.083600871,0.133721978,165.7820704,11,11,0,0,355.9606934,558.5864868,480.4306335,-9999,0.362747396,0.139917193,-1,0.87,0.92,9.941905022,0.874970953,0.004049592,0.385715224,1.569236428,-1,1999.12793,0.5,122.3700987,3.038140785,2.167087877,29.36617661,1.42333,5.426328495,1,10.85265699,24.80251122,29.36617661,22.61842918,250.1620483,246.921463,18.54452515,19.95646286,57.38887787,61.75756454,300.1534424,1999.167603,9.501662254,97.24636841,-1.561636925,-0.112997651,1,-1.355140209,7.355140209,1,0,0.159999996,111115,2.108811325,0.003038141,302.5161766,297.9525112,319.8668093,0.456120748,4.107781417,42.240975,22.28451214,27.08434391,3.596928253,0.132094366,1.940693539,1.656234713,0.082703683,16.12170429,0.671395951,46.21376216,246.1647026,0.011421056,0,1749.213581,202.6257935,0.139917193,-9999
