"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_NOU-B2_91T3",1,5.889757639,289.9422508,381.4264221,389.3956909,0.118650729,100.4776993,1299.886597,62.19933319,30.03803253,29.62806702,428,"bad"
"2015_wet_NOU-B2_91T3",2,6.353452901,281.1663285,381.6288757,390.1220093,0.115036004,100.4816513,1299.840576,62.12252808,29.97378349,29.63429642,428,"bad"
"2015_wet_NOU-B2_91T3",3,4.835792889,211.6842556,293.1453552,299.5763245,0.10721195,100.47892,1299.468262,61.82056046,30.0075798,29.64430237,428,"ok"
"2015_wet_NOU-B2_91T3",4,2.622621635,147.3239982,195.8982086,199.4333191,0.098598895,100.4776154,1298.989136,61.59404755,30.00687027,29.66609001,428,"ok"
"2015_wet_NOU-B2_91T3",5,0.402920664,88.9032215,98.48059845,99.15325165,0.095036851,100.4823456,1298.624023,61.48605347,30.01377296,29.68370438,428,"ok"
"2015_wet_NOU-B2_91T3",6,-0.587125193,58.54978442,49.39251709,48.77833557,0.090635942,100.4783325,1299.738281,61.50786209,29.98757362,29.69004059,428,"ok"
"2015_wet_NOU-B2_91T3",7,6.490983488,255.5951774,382.6825256,391.1718445,0.090186748,100.4714355,1299.63501,61.65912247,30.00514984,29.69624901,428,"ok"
"2015_wet_NOU-B2_91T3",8,6.427566343,254.4327059,381.2261963,389.6241455,0.089411071,100.4696045,1299.13269,61.83720398,29.9765873,29.71766663,428,"ok"
"2015_wet_NOU-B2_91T3",9,9.477374107,399.695655,588.204834,600.6282959,0.088964001,100.4653091,1299.515869,62.02476501,30.00979233,29.712286,428,"ok"
"2015_wet_NOU-B2_91T3",10,11.65874261,544.6530951,784.9741211,800.3225708,0.086143996,100.4568558,1299.492188,62.098423,30.01723099,29.70797348,428,"ok"
"2015_wet_NOU-B2_91T3",11,12.7381543,706.1614952,983.0698853,999.9833984,0.082283848,100.4534988,1298.875244,62.07469177,30.02415466,29.72418594,428,"ok"
"2015_wet_NOU-B2_91T3",12,13.25910687,870.3003802,1182.184204,1199.908447,0.076418926,100.4508362,1298.678467,61.9748764,29.98028755,29.74436188,428,"ok"
"2015_wet_NOU-B2_91T3",13,13.9767914,1124.310162,1482.168335,1501.059448,0.070921348,100.4479218,1298.817627,61.8669281,30.03190994,29.74044609,428,"ok"
"2015_wet_NOU-B2_91T3",14,14.04245713,1287.437973,1680.70166,1699.782471,0.065016389,100.4466476,1298.820435,61.71135712,30.02226639,29.72913933,428,"ok"
"2015_wet_NOU-B2_91T3",15,14.33772724,1537.152956,1979.598633,1999.20752,0.059285509,100.4405594,1298.999512,61.61051178,30.01262665,29.72092247,428,"ok"
