"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-B3_61D3",1,3.566911799,321.0206213,384.5329895,389.6054993,0.10961086,100.6048355,499.6273499,59.50601959,29.94283295,30.18809128,231,"ok"
"2015_dry_PAR-B3_61D3",2,2.774092849,248.7564706,295.7848816,299.7539368,0.116041396,100.6134567,499.4421082,59.69252777,29.923666,30.19689941,231,"ok"
"2015_dry_PAR-B3_61D3",3,1.552476028,171.6926998,197.1827087,199.5072174,0.125718749,100.6160889,499.0292358,60.03476334,29.91887093,30.21304321,231,"ok"
"2015_dry_PAR-B3_61D3",4,0.007020358,96.78409316,99.48047638,99.74327087,0.134717942,100.6185303,499.298584,60.35941696,29.87147331,30.2110672,231,"ok"
"2015_dry_PAR-B3_61D3",5,-0.860056631,58.57870568,49.95371628,49.06402969,0.142983185,100.6181946,499.4937439,60.54685593,29.7544632,30.18101883,231,"ok"
"2015_dry_PAR-B3_61D3",6,3.4150764,338.4480366,386.2835388,391.3847046,0.148217191,100.6201172,499.7655334,60.53058624,29.64912796,30.1469326,231,"ok"
"2015_dry_PAR-B3_61D3",7,3.544434263,337.3828199,385.817749,391.0977173,0.151663888,100.6187973,499.4813843,60.49791336,29.67502022,30.16287613,231,"ok"
"2015_dry_PAR-B3_61D3",8,4.887441419,524.3422121,592.953186,600.3931885,0.150918226,100.6234207,499.4794006,60.35191345,29.65353012,30.15557289,231,"ok"
"2015_dry_PAR-B3_61D3",9,5.266405534,712.4779919,791.418335,799.8192749,0.148063133,100.6225281,499.7158508,60.14219284,29.62423134,30.13815308,231,"ok"
"2015_dry_PAR-B3_61D3",10,5.678089732,901.3916002,991.8980103,1001.283142,0.144147275,100.6182938,499.5835876,59.92946625,29.64437294,30.14502716,231,"ok"
"2015_dry_PAR-B3_61D3",11,5.834573673,1091.695291,1190.830444,1200.888916,0.140928111,100.61483,499.5821533,59.78185272,29.67933083,30.15624619,231,"ok"
"2015_dry_PAR-B3_61D3",12,6.370660523,1374.667441,1490.29187,1501.709839,0.137034994,100.6144333,499.4241333,59.63330078,29.73602104,30.17486763,231,"ok"
"2015_dry_PAR-B3_61D3",13,6.46852397,1563.444141,1688.616455,1700.51123,0.131753993,100.6142502,499.5078735,59.38763428,29.70581627,30.15431976,231,"ok"
"2015_dry_PAR-B3_61D3",14,6.632025302,1794.61119,1931.248047,1943.77832,0.127046546,100.6130066,499.8141479,59.15341568,29.65686035,30.12614822,231,"ok"
