"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-T2_108T1",1,0.860887216,225.2429597,388.985199,390.0882568,0.008880272,100.9806366,492.7615662,65.52144623,30.66583443,30.0354538,757,"ok"
"2015_wet_PAR-T2_108T1",2,0.417480533,214.0883417,299.3739319,299.927002,0.008546951,100.9758301,489.7142944,65.50504303,30.74007988,30.06667519,757,"ok"
"2015_wet_PAR-T2_108T1",3,0.076624463,180.0063657,199.8526459,199.9783325,0.008346362,100.9753799,488.6372375,65.58087921,30.74742508,30.07331848,757,"ok"
"2015_wet_PAR-T2_108T1",4,-0.43862375,183.4301718,100.4190979,99.90883636,0.008100116,100.9690018,487.811554,65.67450714,30.7970295,30.08914566,757,"ok"
"2015_wet_PAR-T2_108T1",5,-0.601284078,171.7252115,50.59622955,49.88204193,0.007768929,100.9637985,487.5231018,65.84635162,30.79429245,30.08688927,757,"ok"
"2015_wet_PAR-T2_108T1",6,0.965828197,182.6881775,388.8344727,390.055603,0.007805559,100.9645157,510.8728943,65.95433044,30.81528473,30.08592033,757,"ok"
"2015_wet_PAR-T2_108T1",7,0.81786726,213.4357121,388.9729004,390.016449,0.007833999,100.9613876,504.4668274,65.96723175,30.80316353,30.08362007,757,"ok"
"2015_wet_PAR-T2_108T1",8,1.627625495,242.3367795,598.1533813,600.197937,0.007572656,100.9588165,509.2441406,65.89538574,30.66666985,30.0381794,757,"ok"
"2015_wet_PAR-T2_108T1",9,2.20718368,291.316341,797.253418,800.017334,0.007199476,100.9542618,515.5300903,65.68388367,30.58069992,30.00806618,757,"ok"
"2015_wet_PAR-T2_108T1",10,2.041548454,448.0411012,997.3764648,999.951416,0.006174118,100.9501801,507.5717468,64.66320801,30.45771027,29.95946312,757,"ok"
"2015_wet_PAR-T2_108T1",11,2.712038031,500.9408708,1196.5,1199.912354,0.006462113,100.9459839,508.6194153,64.40421295,30.44188499,29.95628738,757,"ok"
"2015_wet_PAR-T2_108T1",12,3.259818657,620.7749039,1495.950928,1500.051392,0.006171027,100.9445648,500.9788208,64.17125702,30.40371132,29.94654083,757,"ok"
"2015_wet_PAR-T2_108T1",13,3.888064588,667.2013532,1695.007324,1699.891357,0.006258384,100.9436417,513.6843262,63.93004608,30.40280342,29.93946075,757,"ok"
"2015_wet_PAR-T2_108T1",14,4.320466792,858.1337932,1994.5448,1999.98877,0.006308938,100.9360733,510.3186646,63.68595505,30.36743927,29.92891693,757,"ok"
