"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_NOU-T2_81D2",1,4.433022895,256.5157949,384.5069885,390.3933716,0.06150607,99.48828125,505.8968506,58.8174324,31.03754044,30.2634697,135,"ok"
"2015_dry_NOU-T2_81D2",2,2.994482328,205.1544553,295.8462524,299.8649597,0.059211033,99.48548889,505.2507019,58.78078842,31.13076401,30.2820797,135,"ok"
"2015_dry_NOU-T2_81D2",3,1.584680859,147.1000275,197.7798004,199.957489,0.057386447,99.48622131,505.4678345,58.78883743,31.12832069,30.28094673,135,"ok"
"2015_dry_NOU-T2_81D2",4,0.08930814,93.99824456,99.82049561,100.0632095,0.055649055,99.49018097,502.6489258,58.70384979,31.08866882,30.27905273,135,"ok"
"2015_dry_NOU-T2_81D2",5,-0.627835211,67.14711468,50.61364365,49.92930222,0.055249356,99.4930954,500.6795044,58.72209167,31.08534431,30.26703835,135,"ok"
"2015_dry_NOU-T2_81D2",6,3.986839407,258.2349406,384.9183044,390.2207642,0.055881577,99.49222565,501.0975647,58.79332352,31.05856895,30.25915527,135,"ok"
"2015_dry_NOU-T2_81D2",7,4.240210617,251.6267592,384.4756775,390.0919189,0.056440945,99.49150085,493.3173828,58.68195724,31.12848473,30.27650452,135,"ok"
"2015_dry_NOU-T2_81D2",8,6.304475672,382.3781966,592.2089844,600.5480347,0.052991227,99.49664307,493.6853638,58.25108719,31.15001297,30.28079796,135,"ok"
"2015_dry_NOU-T2_81D2",9,7.993127901,484.9027707,789.9910278,800.4772949,0.045731719,99.50022125,494.1759644,57.81763077,31.09014511,30.25180626,135,"ok"
"2015_dry_NOU-T2_81D2",10,8.494448774,611.6500747,988.730957,999.8913574,0.039302421,99.49739838,494.2507324,57.48836899,31.04865265,30.23430443,135,"ok"
"2015_dry_NOU-T2_81D2",11,9.117588352,732.2671379,1187.780396,1199.762817,0.034878818,99.50167084,494.5861206,57.18035126,31.05537605,30.22693062,135,"ok"
"2015_dry_NOU-T2_81D2",12,10.09510529,924.7083678,1486.824341,1500.119873,0.031325685,99.50613403,498.9153137,56.82904816,31.063097,30.22550583,135,"ok"
"2015_dry_NOU-T2_81D2",13,10.89564844,1044.021408,1685.97583,1700.324219,0.029583033,99.51042938,499.0023193,56.67752075,31.08717155,30.2278862,135,"ok"
"2015_dry_NOU-T2_81D2",14,11.39583057,1256.853219,1984.748047,1999.820801,0.027386065,99.51398468,502.8009338,56.43119049,31.09283447,30.23038483,135,"ok"
"2015_dry_NOU-T2_81D2",15,11.41365568,1388.395808,2185.153564,2200.255859,0.025051504,99.51202393,503.1400452,56.18038559,31.02340698,30.20953941,135,"ok"
"2015_dry_NOU-T2_81D2",16,11.87346112,1499.325513,2384.681152,2400.374023,0.023413117,99.51507568,503.5197449,55.91581726,31.04621696,30.21590614,135,"ok"
"2015_dry_NOU-T2_81D2",17,10.77726933,1604.083033,2465.253174,2479.600342,0.021993785,99.51531982,504.2904663,55.74847031,31.07406807,30.22064209,135,"bad"
