"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-T3_100T1",1,7.358867253,295.9596233,380.4332886,390.3525085,0.162089428,100.9563522,1299.647095,62.04247284,30.02953148,30.7815094,358,"bad"
"2015_dry_PAR-T3_100T1",2,5.479541634,205.2016525,291.6020508,299.0507202,0.116821315,100.9519653,1299.308228,62.34118271,32.53380203,30.80566788,358,"ok"
"2015_dry_PAR-T3_100T1",3,3.171358098,148.5509734,196.004837,200.4254608,0.126684895,100.9470291,1300.534668,62.89054871,32.38568497,30.764431,358,"ok"
"2015_dry_PAR-T3_100T1",4,0.711380218,86.29546512,97.98775482,99.16750336,0.13765974,100.9450989,1299.154053,63.34241486,32.31843948,30.76129913,358,"ok"
"2015_dry_PAR-T3_100T1",5,-0.695600247,56.7260543,50.63116455,49.97344589,0.147594788,100.9403915,1299.442993,63.76826096,32.35128784,30.79200554,358,"ok"
"2015_dry_PAR-T3_100T1",6,8.518648001,277.5225862,378.1884766,389.8421021,0.158895411,100.9325562,1299.558716,64.27915192,32.39024734,30.83138466,358,"ok"
"2015_dry_PAR-T3_100T1",7,7.446748416,261.2675482,378.453125,388.5383911,0.116389848,100.9230881,1299.884033,62.77444839,32.62982559,30.85058022,358,"ok"
"2015_dry_PAR-T3_100T1",8,9.131886309,379.251223,588.4291992,600.6838989,0.078222248,100.9212112,1299.866455,61.06031036,32.78687668,30.83266449,358,"ok"
"2015_dry_PAR-T3_100T1",9,11.10450201,502.4110635,786.4477539,801.3572998,0.069857143,100.9168396,1299.890137,60.56833267,32.83937454,30.83727837,358,"ok"
"2015_dry_PAR-T3_100T1",10,13.52711264,639.7683628,981.6590576,999.9257813,0.071070693,100.9142151,1300.895386,60.59130096,32.9171524,30.87349892,358,"ok"
"2015_dry_PAR-T3_100T1",11,14.53744894,794.6460901,1180.265869,1200.069946,0.068215084,100.901947,1301.065186,60.48460388,32.91306305,30.87122154,358,"ok"
"2015_dry_PAR-T3_100T1",12,14.82068569,1023.293743,1479.970947,1500.383911,0.059184942,100.8995895,1299.98877,59.92457581,33.03438187,30.8958683,358,"ok"
"2015_dry_PAR-T3_100T1",13,14.68423428,1159.042511,1681.282227,1701.540527,0.051218428,100.8920135,1299.834595,59.37258911,33.0953598,30.90001678,358,"ok"
"2015_dry_PAR-T3_100T1",14,15.67686606,1277.635282,1857.817017,1879.481323,0.049233012,100.8902283,1300.5,59.29556274,33.21481323,30.9375515,358,"bad"
"2015_dry_PAR-T3_100T1",15,15.45773086,1278.536163,1860.76123,1882.119873,0.048345376,100.8906555,1299.514526,59.2502861,33.20442963,30.93942451,358,"ok"
"2015_dry_PAR-T3_100T1",16,15.28819059,1281.002212,1860.460815,1881.609619,0.048075568,100.8853073,1298.955566,59.25256729,33.21539688,30.94978142,358,"bad"
