"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-B4_1125D3",1,0.88395533,291.7103063,388.625885,389.8127441,0.016184186,101.0523605,499.0510559,65.73945618,30.95697784,30.43239594,723,"ok"
"2015_wet_PAR-B4_1125D3",2,1.144634064,203.5728231,297.2908325,298.7863464,0.021128669,101.0524521,500.1768799,66.1049118,30.78883553,30.38388443,723,"ok"
"2015_wet_PAR-B4_1125D3",3,0.809844215,149.9767558,198.1343689,199.2198944,0.029927316,101.051712,499.0096436,66.51332092,30.81992722,30.40201759,723,"ok"
"2015_wet_PAR-B4_1125D3",4,0.034464937,94.70095939,98.56695557,98.67558289,0.037410088,101.0506516,500.4812012,67.10874176,30.62634659,30.35000229,723,"ok"
"2015_wet_PAR-B4_1125D3",5,-0.622390595,66.04192321,49.25203323,48.55354309,0.055703738,101.0503693,500.248291,67.77294922,30.63648796,30.37257385,723,"ok"
"2015_wet_PAR-B4_1125D3",6,5.257046863,265.6461882,384.2480469,391.0722656,0.077564339,101.0407181,499.4070435,68.65914154,30.6791153,30.42230797,723,"ok"
"2015_wet_PAR-B4_1125D3",7,5.769310163,255.2649419,381.236084,388.670105,0.079629774,101.0414429,500.2148743,68.80465698,30.52065659,30.37457466,723,"ok"
"2015_wet_PAR-B4_1125D3",8,7.737568008,411.8287435,590.2753906,600.3083496,0.075780705,101.0392227,500.0913391,68.62705231,30.4077816,30.32034683,723,"ok"
"2015_wet_PAR-B4_1125D3",9,8.539130259,543.4393055,788.6569824,799.7404785,0.060620911,101.0375519,499.2463379,68.01047516,30.54946518,30.34969521,723,"ok"
"2015_wet_PAR-B4_1125D3",10,8.291721774,670.9682662,989.4949341,1000.268799,0.045130981,101.0385284,499.3817749,67.42850494,30.76306725,30.40566635,723,"ok"
"2015_wet_PAR-B4_1125D3",11,7.906219947,783.2788975,1188.753174,1199.001221,0.033597145,101.0357208,500.9626465,67.02741241,30.88672829,30.43995857,723,"ok"
"2015_wet_PAR-B4_1125D3",12,7.93905354,945.4320974,1490.676514,1500.89917,0.024862688,101.0320816,500.2424011,66.74269104,30.6736393,30.35477829,723,"ok"
"2015_wet_PAR-B4_1125D3",13,7.805397283,1056.083561,1689.81665,1699.853638,0.020976807,101.0301437,500.1364746,66.49432373,30.66474724,30.34745789,723,"ok"
"2015_wet_PAR-B4_1125D3",14,8.165108206,1260.73285,1989.044556,1999.580933,0.019144119,101.0229187,499.7429199,66.30976105,30.80759239,30.39254189,723,"ok"
