"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-T4_786D2",1,3.586834645,206.3057623,385.9472656,390.5065613,0.033730742,101.5280228,498.6694031,72.03613281,31.84274292,30.33837891,378,"ok"
"2015_dry_PAR-T4_786D2",2,2.455229849,172.9483948,295.5245056,298.6688232,0.034092419,101.5249023,499.2853699,72.13542175,31.90516853,30.3836937,378,"ok"
"2015_dry_PAR-T4_786D2",3,1.258229134,136.4808472,197.0316162,198.680191,0.036213731,101.522583,499.7125549,72.57360077,31.91963768,30.37212944,378,"ok"
"2015_dry_PAR-T4_786D2",4,0.446834042,79.23691412,99.0885849,99.70337677,0.041256023,101.5184937,499.8577576,73.15118408,31.95163155,30.35743141,378,"ok"
"2015_dry_PAR-T4_786D2",5,-0.624289227,70.2228026,50.06357574,49.35808563,0.046703803,101.5170059,500.2934875,73.5463028,31.89999008,30.33621216,378,"ok"
"2015_dry_PAR-T4_786D2",6,4.438044743,235.9086775,384.1991577,389.8946228,0.051332968,101.5145493,500.1972046,73.81420898,31.90046883,30.3392334,378,"ok"
"2015_dry_PAR-T4_786D2",7,5.575221104,292.444769,593.6589355,600.7110596,0.031089368,101.5116348,500.1333008,73.09573364,31.98555756,30.32518387,378,"ok"
"2015_dry_PAR-T4_786D2",8,4.63855932,305.2323018,794.371521,800.1873779,0.015713772,101.5096359,500.3757324,72.33811188,31.93012428,30.3043766,378,"ok"
"2015_dry_PAR-T4_786D2",9,5.858250115,357.2217781,994.0894775,1001.427185,0.015220783,101.5069733,499.9199219,72.21070099,32.02281189,30.33074188,378,"ok"
"2015_dry_PAR-T4_786D2",10,7.46968775,443.6054336,1190.967285,1200.332397,0.016561371,101.4992981,499.883728,72.25447083,32.04451752,30.32617378,378,"ok"
"2015_dry_PAR-T4_786D2",11,8.660393172,537.1341746,1488.315552,1499.172241,0.015075272,101.4888,499.7489014,72.14713287,32.14603806,30.36058044,378,"ok"
"2015_dry_PAR-T4_786D2",12,8.541053061,604.9671239,1688.821777,1699.524902,0.013036485,101.4880371,499.8554382,72.05444336,32.11187363,30.34919548,378,"ok"
"2015_dry_PAR-T4_786D2",13,9.341011861,669.7015329,1989.113281,2000.803467,0.011689977,101.4818802,500.1964722,72.02435303,32.08073807,30.32798958,378,"ok"
"2015_dry_PAR-T4_786D2",14,9.622847263,727.6160188,2150.390869,2162.443604,0.011173128,101.4796066,500.109314,72.00205231,32.188694,30.32670784,378,"ok"
"2015_dry_PAR-T4_786D2",15,9.429957025,765.3336566,2150.533447,2162.361572,0.011261359,101.4717331,500.2037354,72.11406708,32.23249054,30.32336235,378,"ok"
