"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-B3_59T3",1,2.350090447,150.4933791,387.0841675,390.0383911,0.016493282,100.8553696,1300.591675,70.1158905,31.89250565,30.41475296,711,"ok"
"2015_wet_PAR-B3_59T3",2,2.291093926,134.6138255,387.0873108,389.958313,0.015015103,100.8528137,1301.259277,70.21703339,31.88224792,30.40808105,711,"ok"
"2015_wet_PAR-B3_59T3",3,1.571069766,134.6021029,296.8474426,298.8340454,0.016170758,100.8516464,1299.512329,70.24463654,31.9751091,30.4496479,711,"ok"
"2015_wet_PAR-B3_59T3",4,0.747489122,119.3512566,199.5134583,200.476593,0.015868435,100.8495026,1300.009155,70.40668488,31.95805359,30.44948196,711,"ok"
"2015_wet_PAR-B3_59T3",5,-0.026659613,99.0132609,99.12624359,99.12763214,0.016233387,100.8474274,1299.706299,70.53416443,31.98589516,30.46524239,711,"ok"
"2015_wet_PAR-B3_59T3",6,-0.371913521,86.10706858,49.80051804,49.37023544,0.015649462,100.8457108,1299.653687,70.64084625,32.04263306,30.48350525,711,"ok"
"2015_wet_PAR-B3_59T3",7,2.637567048,141.9077209,387.4827271,390.7930908,0.017812238,100.8386993,1300.761597,70.902565,32.08634567,30.49882317,711,"ok"
"2015_wet_PAR-B3_59T3",8,2.592906058,144.1587507,385.2988586,388.5545959,0.017841576,100.8371811,1300.349854,71.05140686,32.09932709,30.50816727,711,"ok"
"2015_wet_PAR-B3_59T3",9,4.169299937,165.6543671,594.94104,600.142395,0.016004964,100.8386841,1299.622803,71.25048065,32.06095505,30.49200821,711,"ok"
"2015_wet_PAR-B3_59T3",10,4.781641783,173.0373915,793.4595947,799.4044189,0.012646181,100.835701,1300.46936,71.24568176,31.95410347,30.45095062,711,"ok"
"2015_wet_PAR-B3_59T3",11,4.450288461,212.2723392,994.8902588,1000.423645,0.00932111,100.8338623,1299.171875,71.07137299,31.98519707,30.45737839,711,"ok"
"2015_wet_PAR-B3_59T3",12,4.159605217,290.3451331,1194.417236,1199.598633,0.0075503,100.8283005,1300.907959,70.96482849,32.04271698,30.47127533,711,"ok"
"2015_wet_PAR-B3_59T3",13,3.736457082,432.6219078,1496.327637,1500.993774,0.005775978,100.8240662,1299.336182,70.87424469,32.05274582,30.46980667,711,"ok"
"2015_wet_PAR-B3_59T3",14,3.605258351,457.6813893,1695.729492,1700.229004,0.004783015,100.8188171,1299.721313,70.76078033,32.10438156,30.48583412,711,"ok"
"2015_wet_PAR-B3_59T3",15,3.556085392,717.153637,1995.068359,1999.533936,0.00459775,100.8193054,1299.27063,70.73238373,32.21308517,30.52388191,711,"ok"
