"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-B4_937T1",1,-0.013611932,384.0496473,389.6979675,389.7256165,0.006456899,101.6336441,1301.045898,75.93976593,31.36979485,29.70724869,735,"ok"
"2015_wet_PAR-B4_937T1",2,-0.200687706,350.248064,299.6024475,299.389679,0.005541809,101.6336517,1301.147217,76.16339111,31.25200462,29.68150902,735,"ok"
"2015_wet_PAR-B4_937T1",3,-0.385011109,274.599636,200.0843048,199.6482544,0.007721009,101.6353607,1299.585571,76.44187927,31.37001801,29.70989037,735,"ok"
"2015_wet_PAR-B4_937T1",4,-0.485380539,184.1492532,100.1207352,99.55277252,0.008920491,101.6335068,1299.104614,76.69897461,31.40922356,29.71334457,735,"ok"
"2015_wet_PAR-B4_937T1",5,-0.538628493,174.5483808,50.39994049,49.75854492,0.006815689,101.6367111,1300.098633,76.82720947,31.36600494,29.70415497,735,"ok"
"2015_wet_PAR-B4_937T1",6,0.120308989,355.805391,390.4629211,390.6548157,0.007309393,101.6371765,1300.001587,77.02256012,31.2452774,29.67775345,735,"ok"
"2015_wet_PAR-B4_937T1",7,0.410982381,503.7421581,599.3383789,599.9104004,0.00790162,101.6379318,1299.566162,77.18531036,31.26236725,29.68832207,735,"ok"
"2015_wet_PAR-B4_937T1",8,0.508530536,689.540659,798.9615479,799.6876221,0.008766468,101.6394501,1299.319946,77.32739258,31.26017761,29.68488503,735,"ok"
"2015_wet_PAR-B4_937T1",9,0.855719924,792.1516259,999.3481445,1000.495911,0.007315114,101.6387177,1299.390625,77.40416718,31.25357437,29.68596268,735,"ok"
"2015_wet_PAR-B4_937T1",10,1.086129529,987.3250656,1199.120605,1200.609741,0.009289186,101.6387787,1298.942993,77.62741089,31.36213875,29.71305656,735,"ok"
"2015_wet_PAR-B4_937T1",11,1.529266594,1201.556791,1498.428345,1500.493408,0.009188499,101.640831,1299.097168,77.72059631,31.37650299,29.72060966,735,"ok"
"2015_wet_PAR-B4_937T1",12,2.041611551,1266.164223,1698.026855,1700.710449,0.00820565,101.6379547,1298.964355,77.80053711,31.39598274,29.72521782,735,"ok"
"2015_wet_PAR-B4_937T1",13,2.941522776,1568.152687,1995.644165,1999.592896,0.012196603,101.6338501,1299.661621,78.15285492,31.58346176,29.77075577,735,"ok"
"2015_wet_PAR-B4_937T1",14,3.117248379,1533.944452,2096.108154,2100.186035,0.009592753,101.6343613,1300.276489,78.50488281,31.62101746,29.78450775,735,"ok"
"2015_wet_PAR-B4_937T1",15,3.78282276,1561.263093,2194.49292,2199.416016,0.010276575,101.6343994,1298.929688,78.86228943,31.73821831,29.81865501,735,"ok"
"2015_wet_PAR-B4_937T1",16,4.017999717,1454.575649,2294.606201,2299.734375,0.008070915,101.6323166,1299.723389,79.16485596,31.66898155,29.79487419,735,"ok"
"2015_wet_PAR-B4_937T1",17,4.448632615,1439.797161,2393.856934,2399.502441,0.007820752,101.6325226,1299.709839,79.44975281,31.62819481,29.79114914,735,"ok"
"2015_wet_PAR-B4_937T1",18,5.387288663,1487.929436,2489.75415,2496.580566,0.009010865,101.631134,1299.303833,79.84255981,31.60207367,29.78493118,735,"ok"
