"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-S2_38T2",1,4.896174276,206.0286678,383.5890503,389.8435669,0.046947403,101.564064,1298.966797,78.55786896,33.29704285,30.34738541,280,"ok"
"2015_dry_PAR-S2_38T2",2,3.401025159,170.1892859,294.5157471,298.8889771,0.046882903,101.5628586,1299.15564,78.60772705,33.36615372,30.37319374,280,"ok"
"2015_dry_PAR-S2_38T2",3,1.725905894,131.4856165,196.6546631,198.9196167,0.046306196,101.5614319,1300.279907,78.71734619,33.42845154,30.38622475,280,"ok"
"2015_dry_PAR-S2_38T2",4,0.089680475,93.36084881,99.14434052,99.35046387,0.04751485,101.5583572,1300.192749,78.86312103,33.35173798,30.36299896,280,"ok"
"2015_dry_PAR-S2_38T2",5,-0.66517359,68.56808473,49.88593292,49.14191818,0.053188536,101.5562439,1300.128296,79.0676651,33.28885269,30.35679436,280,"ok"
"2015_dry_PAR-S2_38T2",6,5.657259606,223.2000519,383.101593,390.3754883,0.060886112,101.5508881,1300.31189,79.44632721,33.4276886,30.40395927,280,"ok"
"2015_dry_PAR-S2_38T2",7,8.70325021,329.4988532,589.0727539,600.19104,0.05730514,101.5544357,1300.11499,79.32527161,33.09558487,30.28958321,280,"ok"
"2015_dry_PAR-S2_38T2",8,10.37736892,445.4122713,785.7733765,799.0662842,0.052146082,101.5465775,1299.454468,78.64914703,33.12397385,30.30090714,280,"ok"
"2015_dry_PAR-S2_38T2",9,11.60638935,557.9816246,986.4732666,1001.370178,0.046322895,101.5388489,1299.240356,78.1051712,33.27639771,30.34741783,280,"ok"
"2015_dry_PAR-S2_38T2",10,12.3949915,666.8185675,1185.398315,1201.314575,0.04081898,101.5366516,1300.070313,77.72518158,33.29936981,30.34741211,280,"ok"
"2015_dry_PAR-S2_38T2",11,13.29633779,864.5921144,1482.737061,1499.902344,0.036876095,101.5262146,1298.618774,77.28429413,33.42616653,30.39262009,280,"ok"
"2015_dry_PAR-S2_38T2",12,13.99910236,939.8761803,1681.864502,1699.882446,0.032194859,101.5213318,1300.443359,77.19734192,33.51319122,30.39639473,280,"ok"
"2015_dry_PAR-S2_38T2",13,14.32685483,1140.910827,1982.274658,2000.745361,0.029084817,101.5145264,1300.333984,76.95310211,33.35327148,30.36487579,280,"ok"
"2015_dry_PAR-S2_38T2",14,14.24075542,1158.792507,2137.43457,2155.713135,0.024707851,101.5136185,1300.222656,76.74346924,33.41551971,30.37190437,280,"ok"
"2015_dry_PAR-S2_38T2",15,13.94544718,1042.514008,2137.724121,2155.50415,0.02145002,101.5140228,1299.859619,76.64484406,33.46568298,30.38821983,280,"ok"
