"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-T3_98T2",1,4.099698441,203.8906523,384.9285278,390.2002869,0.038691272,100.9710083,1295.772461,68.47744751,32.62864685,30.38300705,376,"ok"
"2015_dry_PAR-T3_98T2",2,2.527441805,172.9985398,296.6661072,299.9487915,0.035228397,100.9672394,1294.4823,68.2800827,32.65620041,30.3908329,376,"ok"
"2015_dry_PAR-T3_98T2",3,1.45387981,127.3302927,198.0274353,199.9432373,0.035968936,100.9606552,1294.741089,68.39031219,32.70870972,30.40969658,376,"ok"
"2015_dry_PAR-T3_98T2",4,0.18871806,88.90379669,99.6033783,99.9258194,0.040052162,100.9485016,1296.080566,68.64452362,32.72218704,30.42154503,376,"ok"
"2015_dry_PAR-T3_98T2",5,-0.525278095,67.07118622,50.51665115,49.94250488,0.046188319,100.9482651,1297.552856,68.85118866,32.67644119,30.41043472,376,"ok"
"2015_dry_PAR-T3_98T2",6,5.336989949,213.4967149,383.3213501,390.2044983,0.054116544,100.9445648,1296.074707,69.10744476,32.59626007,30.40016365,376,"ok"
"2015_dry_PAR-T3_98T2",7,4.899968139,203.2564579,383.8305664,390.1287537,0.046453674,100.9426956,1296.526001,68.58049011,32.61419678,30.40035248,376,"ok"
"2015_dry_PAR-T3_98T2",8,5.195073549,314.2588946,593.3236084,600.0192261,0.031798169,100.9409714,1296.118652,67.62103271,32.74372482,30.4264431,376,"ok"
"2015_dry_PAR-T3_98T2",9,5.581075953,391.9199447,792.7828369,799.9484253,0.023623835,100.9278107,1296.576904,67.0056839,32.78633881,30.4251442,376,"ok"
"2015_dry_PAR-T3_98T2",10,5.754905179,499.3610346,992.7678223,1000.171509,0.019804612,100.9266968,1296.544434,66.54083252,32.79371643,30.42079544,376,"ok"
"2015_dry_PAR-T3_98T2",11,6.486844069,591.8729277,1191.781616,1200.12561,0.018345837,100.9216461,1297.003052,66.26802826,32.83313751,30.42806244,376,"ok"
"2015_dry_PAR-T3_98T2",12,7.899484579,731.289313,1489.789185,1499.948364,0.017660511,100.9142075,1298.078857,66.05435181,32.87941742,30.44580841,376,"ok"
"2015_dry_PAR-T3_98T2",13,8.214031432,857.2346786,1689.514893,1700.112549,0.016781801,100.9132233,1297.809448,66.05101776,32.96674728,30.47039223,376,"ok"
"2015_dry_PAR-T3_98T2",14,9.010455698,1009.125955,1988.381958,2000.004028,0.015637245,100.9152374,1292.35376,66.00471497,32.92383194,30.46150208,376,"ok"
"2015_dry_PAR-T3_98T2",15,9.076112151,1132.186945,2188.499756,2200.232666,0.014627587,100.9091187,1292.578979,65.89307404,32.97822189,30.47687912,376,"ok"
"2015_dry_PAR-T3_98T2",16,8.498536146,1313.994445,2389.199463,2400.255371,0.013535814,100.9049377,1293.349976,65.76636505,33.03056335,30.492939,376,"bad"
