"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-B3_56T1",1,1.010163884,305.4141328,388.2934875,389.6129761,0.021151742,101.2674332,1299.180664,76.35874176,30.06853104,29.85085869,705,"ok"
"2015_wet_PAR-B3_56T1",2,0.91593431,301.9181638,388.3557129,389.5484009,0.018314914,101.2747192,1298.986816,76.17446136,30.06140137,29.8551445,705,"ok"
"2015_wet_PAR-B3_56T1",3,0.267471111,265.7560583,299.4424744,299.8225098,0.014957981,101.2802582,1299.078247,75.96192932,30.0663681,29.85075188,705,"ok"
"2015_wet_PAR-B3_56T1",4,-0.115730674,208.3729134,199.6813049,199.5818634,0.015172518,101.2908783,1299.673706,75.88075256,30.05562782,29.85907745,705,"ok"
"2015_wet_PAR-B3_56T1",5,-0.477391315,153.5317493,99.47509766,98.9193573,0.013624033,101.2941284,1300.168945,75.71053314,30.06319618,29.84124374,705,"ok"
"2015_wet_PAR-B3_56T1",6,-0.568818683,112.1870321,50.37917709,49.70530701,0.014451525,101.295166,1300.084351,75.58042908,30.05817032,29.84303284,705,"ok"
"2015_wet_PAR-B3_56T1",7,0.998387282,287.0765198,388.8887329,390.1764221,0.016776897,101.2887573,1300.714111,75.23825073,30.06031799,29.81210327,705,"ok"
"2015_wet_PAR-B3_56T1",8,0.792850487,301.4560605,389.1109314,390.1466675,0.015666486,101.2812424,1300.823608,75.04157257,30.05466461,29.79898643,705,"ok"
"2015_wet_PAR-B3_56T1",9,2.02705926,386.8161882,597.9293213,600.4975586,0.016131943,101.2770691,1300.753662,74.81313324,30.05593109,29.78198051,705,"ok"
"2015_wet_PAR-B3_56T1",10,2.332464207,527.8702349,796.6112671,799.5767822,0.014625609,101.2747421,1301.031372,74.3916626,30.06023407,29.76974297,705,"ok"
"2015_wet_PAR-B3_56T1",11,2.396220742,702.2357792,998.0098877,1001.083496,0.013768069,101.2732239,1300.679199,74.07183838,30.05603409,29.77165604,705,"ok"
"2015_wet_PAR-B3_56T1",12,2.531531952,874.2588844,1196.343506,1199.615967,0.013458776,101.2730408,1300.815918,73.77746582,30.05676079,29.76154518,705,"ok"
"2015_wet_PAR-B3_56T1",13,3.434763532,1016.886379,1493.745728,1498.13623,0.01218956,101.2739716,1300.730347,73.52563477,30.0546875,29.7599659,705,"ok"
"2015_wet_PAR-B3_56T1",14,3.475864641,1179.744872,1695.325806,1699.784424,0.011446984,101.2741623,1300.68042,73.38807678,30.05745506,29.7545433,705,"ok"
"2015_wet_PAR-B3_56T1",15,4.158614825,1406.679283,1994.586426,1999.935059,0.01204383,101.2738342,1300.943604,73.2480011,30.05683708,29.73950195,705,"ok"
"2015_wet_PAR-B3_56T1",16,1.28433556,1533.732718,2163.875732,2165.531738,0.003468804,101.2797012,1301.43689,72.76030731,30.05638885,29.71239662,705,"ok"
"2015_wet_PAR-B3_56T1",17,4.242962931,1300.539875,2163.376709,2168.742188,0.008219749,101.2808609,1301.428467,72.72042084,30.05935287,29.70233917,705,"ok"
