"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_NOU-B1_107T3",1,2.952042863,297.3577073,386.1233826,390.1323242,0.060450929,99.82696533,1306.130127,70.78055573,31.51617622,30.05169868,409,"ok"
"2015_wet_NOU-B1_107T3",2,1.559177173,237.4821863,297.6556702,299.8149719,0.047847235,99.82107544,1307.342285,70.43249512,31.51819038,30.05077934,409,"ok"
"2015_wet_NOU-B1_107T3",3,0.86144236,162.0150869,198.857605,200.0666809,0.043705694,99.81769562,1307.471924,70.35359955,31.47883797,30.0511055,409,"ok"
"2015_wet_NOU-B1_107T3",4,-0.028510475,98.46596054,100.0382843,100.0875778,0.041732335,99.81365967,1312.778076,70.44347382,31.46258926,30.04440498,409,"ok"
"2015_wet_NOU-B1_107T3",5,-0.508833452,68.61566063,50.50813293,49.93886566,0.041853932,99.80981445,1314.361694,70.69219971,31.42235184,30.02747154,409,"ok"
"2015_wet_NOU-B1_107T3",6,2.435885304,287.4799571,386.8743286,390.1334839,0.043676865,99.80613708,1309.321411,70.80179596,31.44246864,30.04442596,409,"ok"
"2015_wet_NOU-B1_107T3",7,2.565690876,284.1548969,386.5413208,389.9667969,0.044571346,99.80538177,1307.928833,70.99762726,31.56835556,30.07651138,409,"ok"
"2015_wet_NOU-B1_107T3",8,3.94155505,435.7765346,594.8806763,600.1421509,0.044043324,99.81359863,1307.084106,71.09570313,31.65076065,30.10356712,409,"ok"
"2015_wet_NOU-B1_107T3",9,4.665547709,591.8164594,793.402832,799.6655273,0.041346496,99.80399323,1307.635132,71.14206696,31.63384819,30.09043694,409,"ok"
"2015_wet_NOU-B1_107T3",10,5.238411266,745.5357932,993.1193237,1000.15155,0.03776908,99.80647278,1312.342407,70.74460602,31.41207504,30.02471161,409,"ok"
"2015_wet_NOU-B1_107T3",11,5.596672188,904.3351776,1192.325195,1199.877319,0.034835481,99.80628204,1313.687134,70.38564301,31.42323494,30.02313042,409,"ok"
"2015_wet_NOU-B1_107T3",12,6.14771506,1148.940216,1491.755127,1500.116699,0.032373184,99.79668427,1314.323853,70.02259064,31.44494438,30.02980232,409,"ok"
"2015_wet_NOU-B1_107T3",13,6.236942503,1312.191911,1691.483276,1700.009888,0.029805695,99.79459381,1313.862793,69.65150452,31.46455002,30.03161049,409,"ok"
"2015_wet_NOU-B1_107T3",14,6.924479944,1537.930723,1990.534058,1999.981445,0.027659555,99.788414,1317.700806,69.17594147,31.36431503,29.99826431,409,"ok"
"2015_wet_NOU-B1_107T3",15,6.712124538,1704.51087,2190.59375,2199.81543,0.025111683,99.78308105,1318.961914,67.72220612,31.27220154,29.96107483,409,"ok"
"2015_wet_NOU-B1_107T3",16,7.322749042,1847.745157,2389.828125,2399.850586,0.024469148,99.778862,1303.748657,67.07038879,31.10415459,29.91295624,409,"ok"
