"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-T1_54D2",1,-59.37967976,1142.474446,458.2035828,387.8466492,0.141430139,100.8022156,502.1799316,66.27291107,29.26263428,30.15783882,747,"bad"
"2015_wet_PAR-T1_54D2",2,1.924604509,181.6522117,387.4762573,389.913269,0.015634752,100.8078232,500.3728943,61.7830162,30.41760826,30.22146988,747,"ok"
"2015_wet_PAR-T1_54D2",3,1.131541444,157.3618441,297.3896179,298.8330688,0.013602065,100.8098679,500.351532,61.52633667,30.40891075,30.21700096,747,"ok"
"2015_wet_PAR-T1_54D2",4,0.734903709,113.0960242,199.5704651,200.5131226,0.014387462,100.8104706,500.3662109,61.41254044,30.39790726,30.21303368,747,"ok"
"2015_wet_PAR-T1_54D2",5,-0.212094156,121.8005469,98.95397186,98.7266922,0.013124685,100.8121796,500.3005066,61.26368332,30.39155197,30.20789719,747,"ok"
"2015_wet_PAR-T1_54D2",6,-0.549036917,112.8872254,49.9822464,49.33735275,0.01352631,100.814537,500.3023376,61.20206451,30.41039276,30.21331596,747,"ok"
"2015_wet_PAR-T1_54D2",7,1.811097766,150.6268642,388.2046509,390.4837036,0.0126529,100.8183365,500.2879333,61.12747574,30.4611969,30.22810173,747,"ok"
"2015_wet_PAR-T1_54D2",8,1.758318378,155.2571526,386.9165039,389.1312256,0.012609809,100.8218231,500.3443909,61.06744385,30.42116165,30.21714401,747,"ok"
"2015_wet_PAR-T1_54D2",9,2.764646691,157.4882159,595.9000854,599.3513184,0.010375241,100.8249207,500.2850342,60.93228149,30.40901184,30.209795,747,"ok"
"2015_wet_PAR-T1_54D2",10,4.024885223,218.8713745,794.8508301,799.8775024,0.011507255,100.8257751,500.3688049,60.88658524,30.38196564,30.20396805,747,"ok"
"2015_wet_PAR-T1_54D2",11,4.257410192,335.1660915,995.0245972,1000.362305,0.010662606,100.8283386,500.4042053,60.74241638,30.37306404,30.20321655,747,"ok"
"2015_wet_PAR-T1_54D2",12,4.799474061,359.7255905,1193.285522,1199.289795,0.00949119,100.8252792,500.3767395,60.65931702,30.36725044,30.19822502,747,"ok"
"2015_wet_PAR-T1_54D2",13,4.356080242,710.3021678,1494.956055,1500.481812,0.009279015,100.8269196,500.4829407,60.60183716,30.34178352,30.18862152,747,"ok"
"2015_wet_PAR-T1_54D2",14,4.48007952,867.1942371,1695.250244,1700.958496,0.009081893,100.8285904,500.4814453,60.51613617,30.3481369,30.19063377,747,"ok"
"2015_wet_PAR-T1_54D2",15,5.76041317,844.1738942,1890.155884,1897.444458,0.009179954,100.8275375,500.4710999,60.37607956,30.34534836,30.18711853,747,"ok"
