"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-S4_145T2",1,2.341785681,244.4605005,386.7743225,389.8318481,0.028459651,100.8153305,1300.496704,71.56105042,32.721035,30.54251671,319,"ok"
"2015_dry_PAR-S4_145T2",2,1.783315066,208.0721877,297.2077332,299.5371704,0.034797624,100.8151855,1300.268066,71.08724213,31.45911598,30.53325081,319,"ok"
"2015_dry_PAR-S4_145T2",3,0.75363525,154.9456814,200.0474854,201.0785522,0.030325527,100.8155212,1300.34375,70.83413696,32.11641312,30.507967,319,"ok"
"2015_dry_PAR-S4_145T2",4,0.102990601,95.07453294,100.6476898,100.8374023,0.045587056,100.8194962,1300.322876,70.69657898,30.09111404,30.48017693,319,"ok"
"2015_dry_PAR-S4_145T2",5,-0.237948175,56.85733532,49.7382431,49.48691559,0.047300423,100.8201675,1301.157715,70.60050201,30.08529663,30.46247673,319,"bad"
"2015_dry_PAR-S4_145T2",6,2.733755842,306.4509436,402.663147,406.2333069,0.049788935,100.8208618,1299.076782,70.23787689,30.08354568,30.45772171,319,"bad"
"2015_dry_PAR-S4_145T2",7,3.043188071,280.5993154,385.6559448,389.5884705,0.050237063,100.8227844,1299.590088,70.08340454,30.08128357,30.44083405,319,"ok"
"2015_dry_PAR-S4_145T2",8,5.002892627,400.7630692,592.762146,599.1953735,0.044851383,100.8221207,1300.248535,69.9484024,30.60835648,30.40841293,319,"ok"
"2015_dry_PAR-S4_145T2",9,6.27330109,570.0238653,792.9221191,801.0167847,0.048730544,100.8213654,1299.945557,69.75885773,30.09001732,30.40127754,319,"ok"
"2015_dry_PAR-S4_145T2",10,7.077205083,722.9545112,991.6678467,1000.829346,0.045729461,100.8265457,1299.987305,69.45320129,30.08251953,30.38679695,319,"ok"
"2015_dry_PAR-S4_145T2",11,8.182473036,738.0036952,1190.312256,1200.885986,0.031119015,100.8252182,1300.350342,69.24404144,31.91752625,30.36351013,319,"ok"
"2015_dry_PAR-S4_145T2",12,9.239917432,935.8317076,1486.809814,1498.785156,0.028929299,100.8251266,1299.771851,68.80819702,31.9906826,30.37381172,319,"ok"
"2015_dry_PAR-S4_145T2",13,9.567736474,1085.287775,1688.295898,1700.764282,0.027464467,100.8274994,1299.756836,68.5152359,32.00400543,30.37286186,319,"ok"
"2015_dry_PAR-S4_145T2",14,10.08729565,1187.193548,1853.124268,1866.277344,0.026204215,100.8298111,1299.859863,68.39213562,32.01148224,30.36993408,319,"ok"
"2015_dry_PAR-S4_145T2",15,9.653956328,1193.459796,1857.276489,1869.874512,0.02515732,100.8275223,1299.911499,68.28907776,31.95921135,30.34317398,319,"bad"
"2015_dry_PAR-S4_145T2",16,9.518793083,1187.926618,1857.897827,1870.313599,0.024559783,100.827507,1300.400513,68.11183929,31.95121002,30.33804321,319,"bad"
