OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Feb 12 2016 16:06:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""16:06:02 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""16:06:04 Log Option: Logged values are 15 s averages""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""16:06:04 Lamp: ParIn ->  1200 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""16:06:04 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""16:06:04 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""16:06:04 Flow: Fixed -> 500 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:06:06,50.50000048,0,8.384753468,0.104814111,248.3266744,1.862586234,1.712568422,30.25509453,6,1.420000017,1,2.840000033,29.75890923,30.25509453,30.00273514,400.6522217,389.723053,24.90565491,27.07951546,57.15121078,62.14712906,500.1650085,1198.459473,0.411001235,96.40893555,0.291562259,0.107329607,0.025839331,0.001327128,0.038920913,0.001234696,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833608348,0.001862586,303.4050945,302.9089092,191.7535113,1.170059477,4.323275682,44.8431015,17.76358604,30.00700188,4.262163549,0.101083486,2.61070726,1.651456289,0.063502085,23.94091034,0.637187542,60.37210607,385.7373428,0.013123055
2,16:06:08,52.50000044,0,8.369358681,0.10469233,248.4124171,1.861245746,1.713241253,30.25758553,6,1.420000017,1,2.840000033,29.75907516,30.25758553,30.00269508,400.6304016,389.7200012,24.90671921,27.07908249,57.14978027,62.13999939,500.1497498,1198.511963,0.352386326,96.40843201,0.291562259,0.107329607,0.025839331,0.001327128,0.038920913,0.001234696,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833582916,0.001861246,303.4075855,302.9090752,191.7619098,1.170501663,4.323893136,44.84974027,17.77065778,30.00833035,4.262488772,0.100970215,2.610651883,1.65183689,0.063430561,23.94905162,0.637412543,60.36043139,385.7416089,0.013096282
3,16:06:10,54.50000039,0,8.310281364,0.104615398,249.2114043,1.860311544,1.713587213,30.25887489,6,1.420000017,1,2.840000033,29.75907326,30.25887489,30.00247192,400.5335083,389.6943359,24.9075985,27.07889938,57.15024567,62.13729095,500.1434021,1198.723145,0.319259405,96.40811157,0.291562259,0.107329607,0.025839331,0.001327128,0.038920913,0.001234696,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833572337,0.001860312,303.4088749,302.9090733,191.7956988,1.17117065,4.324212766,44.85320474,17.77430535,30.00897408,4.262646372,0.100898654,2.610625553,1.652020819,0.063385374,24.02600087,0.639504815,60.35425419,385.7440262,0.013002426
