OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Feb 13 2016 17:29:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""17:29:33 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""17:29:34 Log Option: Logged values are 15 s averages""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""17:29:34 Lamp: ParIn ->  1200 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""17:29:34 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""17:29:34 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""17:29:34 Flow: Fixed -> 500 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:29:37,41.50000032,0,2.498337338,0.033015738,264.4215042,0.57936119,1.649128361,30.27685165,6,1.420000017,1,2.840000033,29.7841053,30.27685165,29.99741936,399.3371582,396.0649414,27.11980629,27.79547882,62.14855957,63.69012833,500.1750488,1199.326782,0.515878499,96.40211487,-1.228449583,0.76867348,0.051747054,0.000899879,0.037407994,0.003116188,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833625081,0.000579361,303.4268517,302.9341053,191.8922809,1.81080733,4.328671303,44.9022442,17.10676538,30.03047848,4.267914058,0.032636332,2.679542942,1.588371116,0.020431459,25.49079222,0.667621586,60.91947873,394.8773515,0.003854296
2,17:29:39,43.50000028,0,2.55411646,0.03281534,260.9624386,0.576008704,1.649477488,30.27750969,6,1.420000017,1,2.840000033,29.78479958,30.27750969,29.998209,399.3822327,396.0445862,27.1218586,27.79364777,62.14355469,63.68069458,500.156311,1199.376099,0.577717721,96.40177917,-1.228449583,0.76867348,0.051747054,0.000899879,0.037407994,0.003116188,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833593852,0.000576009,303.4275097,302.9347996,191.9001715,1.812568063,4.328834583,44.9040943,17.11044653,30.03115463,4.26807978,0.0324405,2.679357094,1.588722686,0.02030866,25.15724338,0.658921868,60.90995263,394.8304815,0.0039402
3,17:29:41,45.50000023,0,2.611753146,0.032729101,257.8325482,0.574560762,1.649609266,30.27766418,6,1.420000017,1,2.840000033,29.78540039,30.27766418,29.9984684,399.4508972,396.0447083,27.12269211,27.79281044,62.14093781,63.675457,500.1434021,1199.388184,0.643443882,96.40132141,-1.228449583,0.76867348,0.051747054,0.000899879,0.037407994,0.003116188,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833572337,0.000574561,303.4276642,302.9354004,191.9021051,1.81337052,4.328872919,44.9047052,17.11189476,30.03153229,4.268172344,0.032356218,2.679263652,1.588908692,0.02025581,24.85539835,0.651018794,60.90600693,394.8032059,0.004029133
