SampleID,SampleID_num,Record,A,Ci,CO2s,Patm,Qin,RHs,Tleaf,gsw
20190725_DT_7938_2,7938,214,15.84800599,281.3654404,378.1194763,100.8593063,1501.239746,58.6485405,32.18191528,328.6915596
20190725_DT_7938_2,7938,215,25.04609863,397.2520008,565.9190674,100.8562546,1500.49707,56.75409698,32.35586929,290.0524936
20190725_DT_7938_2,7938,216,30.10694755,530.4133732,759.0041504,100.8546906,1499.970093,55.02438736,32.50204468,255.491864
20190725_DT_7903_1,7903,217,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,218,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,219,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,220,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,221,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,222,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,223,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,224,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_1,7903,225,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,226,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,227,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,228,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,229,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,230,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,231,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,232,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,233,NA,NA,NA,NA,NA,NA,NA,NA
20190725_DT_7903_2,7903,234,NA,NA,NA,NA,NA,NA,NA,NA
20190725_TD_9755_1,9755,235,20.83835305,290.1612032,370.7429504,100.834198,1500.839722,60.85211945,33.06417465,565.7693149
20190725_TD_9755_1,9755,236,12.46363245,232.0534329,281.9761963,100.8345184,1501.167969,61.04891968,32.8771553,566.2006242
20190725_TD_9755_1,9755,237,3.326666952,176.8048771,193.9190521,100.8342438,1498.858521,60.84270477,32.96711731,560.8943932
20190725_TD_9755_1,9755,238,-5.965916471,122.6794191,105.8799438,100.8345108,1500.917969,60.73619461,32.92007828,555.5517379
20190725_TD_9755_1,9755,239,-10.46588512,95.59432627,61.83406067,100.8292389,1500.5896,61.25749207,32.77778244,547.5255271
20190725_TD_9755_1,9755,240,18.81077107,298.0394579,374.3525085,100.826973,1500.304077,62.51029205,32.68654633,536.6865192
20190725_TD_9755_1,9755,241,21.03657366,286.3355972,370.4492798,100.8289871,1499.19812,63.41614151,32.9262886,534.3770473
20190725_TD_9755_1,9755,242,33.55279977,420.1729925,554.3604126,100.8309708,1500.441772,64.21516418,32.89070892,526.6249386
20190725_TD_9755_1,9755,243,42.64434983,566.809765,741.5800171,100.8313522,1499.449097,65.02302551,33.01863098,513.1695247
20190726_TD_9755_2,9755,244,25.52420368,289.3987033,365.4740601,101.1993256,1498.949341,69.24957275,30.66615105,740.4943349
20190726_TD_9755_2,9755,245,16.85379048,226.5335885,277.1790161,101.1994171,1500.969238,69.54943848,30.32515907,743.90235
20190726_TD_9755_2,9755,246,7.032111498,167.6031893,190.1633301,101.2000122,1500.734375,69.63879395,30.1949482,748.3916708
20190726_TD_9755_2,9755,247,-3.673458425,110.7770359,103.2872925,101.2013016,1501.244995,69.87556458,30.07833672,760.3124635
20190726_TD_9755_2,9755,248,-8.794066281,82.56217019,60.75958252,101.2005615,1498.80542,70.10941315,30.06240082,757.7621654
20190726_TD_9755_2,9755,249,25.67810921,291.2806978,365.6859131,101.2014771,1499.988281,70.04421234,30.02755165,762.3423426
20190726_TD_9755_2,9755,250,25.7313738,291.3980829,365.6550293,101.2038193,1499.894531,70.05099487,30.0348053,766.4148035
20190726_TD_9755_2,9755,251,39.46477487,434.1469739,547.4619751,101.2034531,1499.620117,70.37599182,29.93645668,768.3132033
20190726_TD_9755_2,9755,252,48.05783459,596.098027,735.4136353,101.2022858,1499.635254,70.33558655,29.92299843,768.7828585
20190726_DT_8729_1,8729,253,24.25815538,289.7250323,366.9360046,101.2036285,1500.268921,67.57525635,31.03843498,688.3598704
20190726_DT_8729_1,8729,254,15.66051319,226.3569539,278.4425659,101.2041092,1500.652588,67.24747467,31.03072166,666.0704903
20190726_DT_8729_1,8729,255,6.04363977,167.9240071,190.9321594,101.2052536,1499.940674,67.24919128,31.0441227,628.9100285
20190726_DT_8729_1,8729,256,-3.848313065,113.1635856,103.5758896,101.2048569,1499.945801,67.17211914,30.98066521,604.4457439
20190726_DT_8729_1,8729,257,-8.767198082,87.20652012,59.85912323,101.2081833,1499.984619,67.11187744,30.96817589,573.1314556
20190726_DT_8729_1,8729,258,22.88886425,281.6012994,369.4968872,101.2093048,1499.034424,66.72452545,31.01663208,543.465614
20190726_DT_8729_1,8729,259,22.62474141,280.3184764,370.0994263,101.2094803,1499.512207,66.4440155,31.02841377,522.1954999
20190726_DT_8729_1,8729,260,36.16318336,403.5252285,551.8934326,101.2093658,1499.387085,65.85205078,31.12887001,496.901478
20190726_DT_8729_1,8729,261,45.2828677,542.8873839,739.1746826,101.2106323,1499.490723,64.68578339,31.41727829,469.3036981
20190726_DT_8729_2,8729,262,20.26844081,276.4039232,372.3912964,101.2094116,1499.102417,62.66107559,31.95377731,430.0138443
20190726_DT_8729_2,8729,263,11.99252627,220.6670112,283.2661133,101.2069702,1500.758301,61.78582764,31.86001968,395.2267126
20190726_DT_8729_2,8729,264,3.303033588,172.5340157,194.7367859,101.2077942,1500.353149,60.9628067,31.89204597,358.5660809
20190726_DT_8729_2,8729,265,-5.156726219,129.8945405,105.5966949,101.207489,1499.511963,60.53870773,31.83550644,326.9689597
20190726_DT_8729_2,8729,266,-8.960694678,109.6801242,60.2227211,101.2080231,1499.71936,60.14960098,31.82460213,302.7207264
20190726_DT_8729_2,8729,267,17.40547898,260.2306748,376.5132446,101.2109756,1499.580322,59.77884674,31.91125488,288.1769195
20190726_DT_8729_2,8729,268,17.33796891,256.4299372,376.8688354,101.211647,1500.205688,59.75487137,31.83612442,274.96682
20190726_DT_8729_2,8729,269,29.5354947,350.7928218,561.2471313,101.211647,1501.252441,59.44652176,31.92078972,263.0815371
20190726_DT_8729_2,8729,270,39.00433593,465.1617494,748.5939941,101.2115021,1499.816284,59.74338913,31.65235329,256.7133847
20190726_DM_9711_1,9711,271,14.69106489,298.9283101,379.5152283,101.2136765,1501.019897,63.53376007,31.63839722,373.9409902
20190726_DM_9711_1,9711,272,8.246853662,238.1266135,288.1995239,101.2112045,1499.907959,62.87290573,31.72016144,348.8843854
20190726_DM_9711_1,9711,273,1.004804368,186.1392037,197.677002,101.2115555,1500.012085,62.12744522,31.87493706,316.8802802
20190726_DM_9711_1,9711,274,-6.046869162,138.9024987,106.4639816,101.2120209,1499.330078,60.96118546,32.12879181,291.8223962
20190726_DM_9711_1,9711,275,-9.134352247,116.7076773,60.87425995,101.2137985,1498.967529,60.18607712,32.34453583,271.130831
20190726_DM_9711_1,9711,276,11.05717134,297.6705938,385.5010376,101.2147369,1500.504272,59.57931519,32.43947983,251.8907853
20190726_DM_9711_1,9711,277,11.66146341,284.8107623,384.7874451,101.2142868,1500.079224,58.53079987,32.5868988,227.8078741
20190726_DM_9711_1,9711,278,21.23487691,374.8526457,571.6851196,101.213089,1499.544922,57.48608398,32.7571106,202.1524428
20190726_DM_9711_1,9711,279,25.56122116,496.9677686,767.0168457,101.2124863,1499.512207,56.36897278,32.8828392,176.0752966
20190726_DM_9711_2,9711,280,11.81756061,288.5053204,383.4653625,101.2107391,1500.769531,58.6421051,32.75073242,246.3435122
20190726_DM_9711_2,9711,281,4.50218829,242.8502963,293.1463623,101.2091751,1500.684937,56.65142441,32.86312485,190.3780193
20190726_DM_9711_2,9711,282,-1.718153943,212.8895336,201.2176361,101.2086563,1499.115723,54.37544632,33.14790344,144.1031897
20190726_DM_9711_2,9711,283,-6.717371129,197.6285775,107.4589157,101.2115402,1499.616455,52.38099289,33.48124313,115.4614116
20190726_DM_9711_2,9711,284,-8.37275044,197.1213383,60.12179565,101.2102203,1500.240112,51.16466141,33.64809036,96.93358677
20190726_DM_9711_2,9711,285,3.855081315,302.9599572,395.1615295,101.2117081,1499.248779,50.4486351,33.74978256,83.01297635
20190726_DM_9711_2,9711,286,3.937774195,289.5092541,394.8086548,101.2090225,1500.644775,49.86108398,33.79450226,72.08572379
20190726_DM_9711_2,9711,287,10.58558016,289.9665105,586.2218018,101.2086258,1500.640747,49.70923996,33.63991547,62.61766116
20190726_DM_9711_2,9711,288,14.84916168,326.884131,780.7199097,101.2055435,1499.598145,49.4587822,33.62564087,56.51933013
20190726_DM_8015_1,8015,289,20.66716642,270.3435392,372.2025452,101.2041321,1500.821533,63.00649261,32.74313736,409.3631902
20190726_DM_8015_1,8015,290,12.19505455,218.0851726,283.0717773,101.202095,1501.244995,62.69010544,32.62134552,385.6530469
20190726_DM_8015_1,8015,291,3.59255021,171.0897536,194.5358124,101.1988144,1499.702026,61.74840164,32.77331924,368.1630174
20190726_DM_8015_1,8015,292,-5.243982289,128.1450553,105.5636215,101.1980515,1499.588623,61.14486313,32.90812683,354.859133
20190726_DM_8015_1,8015,293,-9.243251001,105.3394493,60.50828552,101.1975555,1499.464355,61.35010147,32.900383,346.812045
20190726_DM_8015_1,8015,294,17.98373852,270.3397402,376.0463562,101.1981201,1499.101074,60.66477585,32.95336914,337.8954964
20190726_DM_8015_1,8015,295,19.24293229,260.904181,374.0329285,101.1972961,1499.205811,60.22800446,33.06669617,334.8009503
20190726_DM_8015_1,8015,296,32.32575784,365.5341788,556.6477051,101.1975555,1499.843994,60.0430069,33.04500198,327.3639741
20190726_DM_8015_1,8015,297,41.64183066,494.0579818,744.3470459,101.1967545,1499.596802,60.05793381,33.08102036,322.4431365
20190726_DM_8015_2,8015,298,20.62528361,272.5597571,371.6906738,101.1943817,1499.565552,61.10921097,33.53287125,426.8862411
20190726_DM_8015_2,8015,299,12.41716832,219.2568663,282.4408875,101.1948853,1499.284546,60.35145569,33.75187302,414.7461615
20190726_DM_8015_2,8015,300,3.815353009,170.0196684,193.4407501,101.19133,1499.148804,59.72573853,33.94144058,407.5307343
20190726_DM_8015_2,8015,301,-5.111826223,123.8979499,105.0387268,101.1879959,1500.051147,59.35755539,34.17558289,403.8916864
20190726_DM_8015_2,8015,302,-9.258135984,99.18642757,60.55059052,101.1837616,1498.821289,58.35679626,34.57667923,403.9662913
20190726_DM_8015_2,8015,303,18.40788867,278.6479866,374.9558105,101.1826324,1500.556519,57.85430145,34.82785034,398.8466332
20190726_DM_8015_2,8015,304,20.09389255,267.1202535,372.1004639,101.1793747,1499.347778,57.51350403,34.92778778,393.4557848
20190726_DM_8015_2,8015,305,32.9946465,384.7221327,554.5751343,101.1807861,1500.19812,57.39105225,34.89976501,394.3772866
20190726_DM_8015_2,8015,306,41.56493088,524.5290236,742.6282349,101.1793518,1500.585083,57.20005035,34.8437767,388.6031637
20190726_DM_9225_1,9225,307,15.3129474,282.5704705,378.2808533,101.1809235,1501.203125,57.11783981,34.16036224,327.2157997
20190726_DM_9225_1,9225,308,7.77511003,230.7913226,288.5335388,101.1819611,1500.365479,56.10119629,34.16678238,287.202332
20190726_DM_9225_1,9225,309,0.596715596,186.3234208,198.2260132,101.1826019,1500.449341,55.42417908,34.10227585,251.3955114
20190726_DM_9225_1,9225,310,-6.349726108,150.3674238,106.8210602,101.1817627,1500.166382,54.35803223,34.21075439,223.1033538
20190726_DM_9225_1,9225,311,-9.254117915,134.9533414,60.52239227,101.1805267,1500.144287,53.06613922,34.49084854,200.721245
20190726_DM_9225_1,9225,312,10.00132311,279.3401906,386.6344604,101.1766281,1501.024536,52.18510437,34.63478851,184.2118659
20190726_DM_9225_1,9225,313,10.47288552,267.4378056,385.822052,101.1747665,1500.849854,51.47609329,34.76082611,171.6086103
20190726_DM_9225_1,9225,314,20.59275883,336.3239692,572.1561279,101.17202,1500.530029,50.92504883,34.88074875,162.0437514
20190726_DM_9225_1,9225,315,28.06896671,425.2665908,762.3548584,101.1696548,1499.130493,50.20027542,35.09863281,153.187194
20190726_DM_9225_2,9225,316,13.19051075,280.9305394,381.0102844,101.165062,1501.415405,54.29890823,35.54147339,268.8286289
20190726_DM_9225_2,9225,317,6.134666824,233.0419954,290.5665588,101.1629715,1500.481934,53.43475342,35.47641373,231.0529594
20190726_DM_9225_2,9225,318,-0.831249159,197.3794351,199.6296387,101.1624527,1500.460205,52.22514343,35.59679031,203.8960853
20190726_DM_9225_2,9225,319,-7.252818384,170.2342437,108.0256577,101.1592484,1499.930664,51.5126915,35.53445816,178.8694424
20190726_DM_9225_2,9225,320,-9.85238512,160.0016938,61.4655304,101.1572418,1500.459473,50.94972229,35.47379303,159.9935082
20190726_DM_9225_2,9225,321,7.67786643,285.1020909,389.730896,101.1568909,1501.025879,51.01782227,35.27692795,145.242375
20190726_DM_9225_2,9225,322,8.835627722,261.7670213,387.8135376,101.1576843,1499.928223,51.26948929,35.09143066,133.2257732
20190726_DM_9225_2,9225,323,17.22839524,323.7705831,576.619751,101.157692,1500.416382,50.90293503,35.19664764,124.0558442
20190726_DM_9225_2,9225,324,24.0743403,395.0650577,767.8657837,101.156456,1499.033447,50.30290222,35.42887497,116.2034977
20190726_DM_13724_1,13724,325,23.21266727,287.2196463,368.1903687,101.1549377,1500.360962,66.83808899,33.55367661,625.9794507
20190726_DM_13724_1,13724,326,14.47865665,228.0366354,279.4111633,101.1527405,1499.906494,66.61812592,33.52490234,633.9960622
20190726_DM_13724_1,13724,327,5.032282234,171.4336991,191.85466,101.1528854,1501.053589,66.85089874,33.29719925,630.8053936
20190726_DM_13724_1,13724,328,-4.775584309,116.1543157,104.5750961,101.1521912,1499.755859,66.96294403,33.15827942,637.6023158
20190726_DM_13724_1,13724,329,-9.601243655,88.24865328,60.89532852,101.1529312,1499.748779,67.13819885,32.99285507,635.25803
20190726_DM_13724_1,13724,330,21.48996558,296.5871729,371.3773499,101.154068,1499.952759,67.59081268,32.77658081,629.9497045
20190726_DM_13724_1,13724,331,23.53780276,287.3160469,367.8368835,101.1544113,1499.279663,67.63427734,32.66073227,633.1729066
20190726_DM_13724_1,13724,332,37.72178412,420.3472082,549.2811279,101.1545792,1500.266479,67.41143799,32.64049911,627.31985
20190726_DM_13724_1,13724,333,47.17904184,572.9200663,736.0310059,101.1531601,1499.078369,67.42224121,32.65202713,624.348454
20190726_DM_13724_2,13724,334,21.43543997,291.8975711,370.608429,101.1489182,1499.270874,67.39065552,32.89757538,587.7042834
20190726_DM_13724_2,13724,335,13.52787898,229.8613656,280.913208,101.1501617,1499.740967,67.55776978,32.83329773,584.5192253
20190726_DM_13724_2,13724,336,4.958033403,171.124152,192.0990906,101.1498718,1499.615479,67.7914505,32.82013702,586.6295463
20190726_DM_13724_2,13724,337,-4.553114397,116.2781453,104.2715302,101.147644,1499.707886,67.70013428,32.85542679,583.1986143
20190726_DM_13724_2,13724,338,-9.130368243,88.13056293,60.22799301,101.1448898,1499.182007,67.2888031,33.09192276,583.6949064
20190726_DM_13724_2,13724,339,20.31185308,296.4694392,372.9020691,101.143013,1499.977783,67.40882111,33.11587143,576.5604977
20190726_DM_13724_2,13724,340,21.63573606,289.5557156,370.6636963,101.1400299,1500.987305,67.14361572,33.17618561,573.4899364
20190726_DM_13724_2,13724,341,36.03497003,417.2913548,550.5498047,101.1395645,1499.128052,66.42076111,33.41143799,575.4745344
20190726_DM_13724_2,13724,342,45.22270315,566.5249275,738.2645264,101.1391373,1501.466309,66.27729797,33.26851654,560.6885813
20190726_DM_14492_1,14492,343,18.44527836,276.2444413,374.6712646,101.1357269,1498.870605,62.99973297,33.99286652,380.7816747
20190726_DM_14492_1,14492,344,10.7111386,224.720279,284.6628113,101.1331253,1501.077881,62.90034866,34.0537262,376.2083633
20190726_DM_14492_1,14492,345,2.603578892,176.323594,195.46521,101.1308365,1500.520752,63.27139664,33.63781738,357.9470656
20190726_DM_14492_1,14492,346,-5.470766054,130.0005569,105.672226,101.1294556,1500.662109,63.11055756,33.47879028,346.8247985
20190726_DM_14492_1,14492,347,-9.355014722,105.3949401,60.66978836,101.1263657,1499.184082,62.87349319,33.71776962,352.3515702
20190726_DM_14492_1,14492,348,15.91107887,285.7006505,379.0977173,101.1254196,1499.787842,62.45492554,33.46300507,344.2213599
20190726_DM_14492_1,14492,349,17.64026135,272.8409408,376.1067505,101.1255798,1500.200439,62.26741028,33.23693848,338.8629067
20190726_DM_14492_1,14492,350,30.32509483,384.0157694,559.7833862,101.1262817,1500.90332,62.54784775,32.91120148,335.5702701
20190726_DM_14492_1,14492,351,39.87939897,512.8085577,746.902832,101.1255646,1500.27417,62.81267929,32.6396637,330.3240365
20190726_DM_14492_2,14492,352,15.11581691,258.9392075,379.7198792,101.1192398,1499.477905,60.57030869,32.59336853,237.2278973
20190726_DM_14492_2,14492,353,8.417573394,219.7252328,287.9736938,101.1189041,1499.356201,59.95566177,33.12108612,245.68089
20190726_DM_14492_2,14492,354,1.257242134,181.168412,196.9473572,101.1170883,1498.872681,59.34839249,33.66358948,246.6293253
20190726_DM_14492_2,14492,355,-5.778848486,141.7950023,106.3604965,101.1181335,1500.145996,59.04185104,34.1272583,249.5388191
20190726_DM_14492_2,14492,356,-9.21791296,120.6297097,60.78731537,101.1160889,1499.977539,58.60810852,34.57207489,252.2492648
20190726_DM_14492_2,14492,357,13.90852712,273.1352694,381.8009338,101.114975,1500.255981,58.3889389,34.73478317,252.3090567
20190726_DM_14492_2,14492,358,16.02457554,255.9109725,378.280304,101.1133881,1499.704224,58.01899719,34.96337509,254.0545638
20190726_DM_14492_2,14492,359,28.1524567,350.2086287,562.3678589,101.1122055,1500.298096,57.25889206,34.84775162,252.1593072
20190726_DM_14492_2,14492,360,38.30370768,451.7882457,749.1364746,101.1092682,1499.991699,56.67697525,34.89535522,243.1531246
20190725_DD_47_5,47_5,361,20.79818958,309.9897553,370.6732483,100.9751587,1499.388794,68.38041687,32.32231522,806.8267961
20190725_DD_47_5,47_5,362,13.70374318,239.8405973,280.3826599,100.9748383,1501.355713,68.34954071,31.83952522,811.5275996
20190725_DD_47_5,47_5,363,5.017376968,175.2154189,191.9981384,100.9744644,1500.483276,68.12866974,31.49166107,819.6954403
20190725_DD_47_5,47_5,364,-4.414864949,112.5817772,104.2298508,100.9753189,1499.388672,67.57277679,31.37483597,825.8368072
20190725_DD_47_5,47_5,365,-8.941068914,80.8166255,60.29893875,100.9773178,1499.765747,66.68352509,31.22332001,821.6666104
20190725_DD_47_5,47_5,366,20.22734926,313.3095744,372.085083,100.9784851,1498.992188,66.00460052,31.12582016,816.2848949
20190725_DD_47_5,47_5,367,21.30384186,309.3269954,370.7714539,100.9799194,1500.950806,65.9310379,30.88847351,814.6931263
20190725_DD_47_5,47_5,368,30.7100151,466.7179882,556.8088379,100.9796295,1500.147461,65.34564972,30.82543373,804.0442896
20190725_DD_47_5,47_5,369,34.69681162,642.9379955,749.3547974,100.9778366,1499.737793,64.42263031,30.92181969,789.7079196
20190902_DN_11822_redo_1,11822,370,20.91817767,286.0849858,371.9160767,100.7971268,1499.476807,74.68747711,31.36392021,503.6223934
20190902_DN_11822_redo_1,11822,371,16.19557497,209.9165027,278.5473328,100.7917175,1499.285278,74.88385773,31.44192505,481.8145944
20190902_DN_11822_redo_1,11822,372,10.89681519,138.4586606,185.4267731,100.7880402,1500.151123,74.98320007,31.57221413,471.5976371
20190902_DN_11822_redo_1,11822,373,5.058047314,70.67481245,93.29072571,100.7836914,1499.881836,75.20353699,31.47416496,454.3987279
20190902_DN_11822_redo_1,11822,374,1.902311095,38.3858435,47.21086121,100.7807541,1500.420044,75.57305145,31.40308189,452.7632504
20190902_DN_11822_redo_1,11822,375,18.47581048,293.4292341,376.6680603,100.778389,1499.731079,75.81826019,31.2508316,454.7223937
20190902_DN_11822_redo_1,11822,376,27.15152899,243.4568389,360.2128296,100.7771683,1499.905151,75.8992691,31.26333809,458.6418208
20190902_DN_11822_redo_1,11822,377,27.69536343,440.3976529,562.7577515,100.773468,1499.387695,75.9540329,31.26585007,465.7774841
20190902_DN_11822_redo_1,11822,378,29.76323488,622.7623364,758.553894,100.7723389,1500.388306,75.95529938,31.20469284,462.8033387
20190902_DN_11822_redo_2,11822,379,22.83891967,283.7769206,369.7481995,100.7709122,1498.811157,75.96159363,30.85136604,550.0883449
20190902_DN_11822_redo_2,11822,380,17.84179657,209.0195806,276.402832,100.7670898,1499.600952,77.08998871,30.74346924,544.1503221
20190902_DN_11822_redo_2,11822,381,12.06984577,138.105581,184.3015747,100.7637253,1499.366211,77.68341064,30.61342621,533.3663728
20190902_DN_11822_redo_2,11822,382,5.647670684,70.70835582,92.82793427,100.7602005,1500.317993,78.1669693,30.53226852,521.9785388
20190902_DN_11822_redo_2,11822,383,2.010021986,38.90419147,47.17647552,100.7576599,1500.226563,78.71848297,30.42287254,513.5618742
20190902_DN_11822_redo_2,11822,384,19.9712585,293.8487397,374.7367859,100.7565918,1500.645264,79.21697235,30.22445679,506.4980242
20190902_DN_11822_redo_2,11822,385,22.07064939,283.7210554,371.2027283,100.7531281,1500.711426,78.90435028,30.03803062,513.5017855
20190902_DN_11822_redo_2,11822,386,29.62060611,440.1296297,560.5441895,100.7513885,1500.10498,78.81994629,29.91802216,503.5456553
20190902_DN_11822_redo_2,11822,387,32.95723745,616.778858,755.4615479,100.7526093,1500.370117,78.7791748,29.83750916,493.5795639
20190902_DN_433_redo_1,433,388,21.94523393,289.9688417,370.8875732,100.8148575,1500.085083,75.39756012,30.70998573,568.5168246
20190902_DN_433_redo_1,433,389,17.24493941,214.1694031,277.1340637,100.8094711,1499.541504,76.65092468,30.57739639,570.9373405
20190902_DN_433_redo_1,433,390,11.78143254,141.7292163,184.41362,100.8077011,1500.414673,77.20459747,30.55819702,574.5205675
20190902_DN_433_redo_1,433,391,5.626598645,72.06293985,92.57264709,100.8058853,1500.936035,77.28439331,30.54010391,573.3272456
20190902_DN_433_redo_1,433,392,2.190222854,38.5665409,46.87615204,100.8068771,1499.918701,77.6960907,30.54649162,564.8281084
20190902_DN_433_redo_1,433,393,19.55919412,301.5791642,374.6114197,100.8090591,1501.104126,77.72577667,30.44580078,566.014619
20190902_DN_433_redo_1,433,394,21.69955329,291.1081902,371.2350464,100.8081665,1500.113647,77.95020294,30.44091797,565.6156332
20190902_DN_433_redo_1,433,395,27.14916619,460.5112469,563.1896973,100.8071442,1498.842773,78.01215363,30.44735146,563.3432878
20190902_DN_433_redo_1,433,396,27.45477633,652.6556973,760.9744873,100.8079071,1500.299316,77.83513641,30.57634544,562.1504993
20190902_DN_433_redo_2,433,397,22.29239694,298.8152798,369.9810791,100.8058167,1499.823486,77.19709015,31.00156021,685.9628405
20190902_DN_433_redo_2,433,398,17.58685126,220.9819076,276.5262451,100.8064499,1500.632324,78.02529144,30.84034348,688.8011315
20190902_DN_433_redo_2,433,399,11.95519555,146.0959763,184.0789185,100.8063736,1501.028931,78.16770172,30.75751877,680.4971648
20190902_DN_433_redo_2,433,400,5.629671621,74.14319774,92.10971832,100.8065948,1500.010254,78.61800385,30.69375229,681.2216823
20190902_DN_433_redo_2,433,401,2.114802102,39.73120176,46.74321365,100.8047714,1500.173218,78.97927094,30.62380981,678.3417346
20190902_DN_433_redo_2,433,402,19.16391883,312.4883934,375.5250244,100.8051605,1499.772827,79.34845734,30.40433693,668.9209082
20190902_DN_433_redo_2,433,403,23.19401472,293.2916429,368.3809204,100.8054047,1499.427246,79.76190948,30.1959095,660.9718959
20190902_DN_433_redo_2,433,404,27.7616432,469.7146514,562.0654297,100.8051758,1499.185181,79.74398804,30.22337341,660.1704396
20190902_DN_433_redo_2,433,405,28.05300675,663.0598871,760.3099365,100.8024368,1500.47937,80.04237366,30.1782341,658.5109513
20190902_DN_11840_redo_1,11840,406,24.22864689,306.4141622,367.4389648,100.7487564,1499.09021,79.55990601,30.42813873,923.5029453
20190902_DN_11840_redo_1,11840,407,19.24613672,225.9814707,274.2688293,100.7456665,1499.290527,82.70053864,30.23275566,916.7692026
20190902_DN_11840_redo_1,11840,408,13.07578419,149.8925673,182.6782837,100.7426987,1499.450439,83.58856201,30.05686188,912.4804049
20190902_DN_11840_redo_1,11840,409,6.169044972,76.53055483,92.06178284,100.7407837,1500.239746,84.48812866,29.88774109,912.7996079
20190902_DN_11840_redo_1,11840,410,2.104858933,42.03026333,47.60352707,100.7404709,1499.830322,84.9069519,29.86268234,910.8434268
20190902_DN_11840_redo_1,11840,411,23.53219657,309.876468,368.3507996,100.73983,1500.168091,84.33624268,29.8470192,934.5278186
20190902_DN_11840_redo_1,11840,412,23.91049639,308.3702944,368.2824707,100.7408371,1500.421997,83.3483429,29.87750816,921.9613198
20190902_DN_11840_redo_1,11840,413,27.9581361,488.2555026,561.5704346,100.7378464,1500.685547,82.73783875,29.87054062,902.4167331
20190902_DN_11840_redo_1,11840,414,26.51060584,686.5330261,761.9246216,100.7378845,1500.584961,81.8313446,29.88530159,868.1078146
20190902_DN_11840_redo_2,11840,415,25.3111425,304.4843916,366.1231689,100.7282791,1500.140869,82.20523834,30.21687698,957.9883819
20190902_DN_11840_redo_2,11840,416,19.91364479,225.2081308,273.6161194,100.7256927,1499.786499,83.62263489,30.04467392,951.0221772
20190902_DN_11840_redo_2,11840,417,13.38497152,149.7751137,182.2258148,100.7266159,1499.749756,84.52102661,29.91444969,951.4939967
20190902_DN_11840_redo_2,11840,418,6.028293036,78.0077716,92.461586,100.7246323,1499.666626,84.4987793,29.8525219,981.2530478
20190902_DN_11840_redo_2,11840,419,1.781714606,43.29541246,47.97364807,100.723732,1499.970459,83.66605377,29.87889099,960.0838634
20190902_DN_11840_redo_2,11840,420,24.34291,307.1830128,367.5726013,100.7233887,1499.150391,83.36499023,29.88564682,933.5974506
20190902_DN_11840_redo_2,11840,421,24.32159801,307.0566157,367.6683655,100.7233124,1498.908936,83.3717041,29.93369675,928.4557881
20190902_DN_11840_redo_2,11840,422,30.50000261,480.3503518,558.3223877,100.7226486,1500.968628,83.35726929,29.99278259,923.3123788
20190902_DN_11840_redo_2,11840,423,31.38132503,671.2621843,755.4852295,100.7178421,1501.11853,83.29605865,29.98117447,907.595391
20190902_DN_11867_redo_1,11867,424,20.65648289,300.5459151,372.5544434,100.8093872,1498.732056,72.28315735,30.1927948,609.2870971
20190902_DN_11867_redo_1,11867,425,16.7804551,220.3103111,277.596283,100.8089828,1499.919312,74.11844635,30.10602951,617.6382948
20190902_DN_11867_redo_1,11867,426,11.24283924,146.9679844,184.9261017,100.8089828,1499.559326,74.61577606,30.09824753,625.3905061
20190902_DN_11867_redo_1,11867,427,4.641110451,77.49105663,93.37356567,100.8090897,1500.533691,74.98420715,30.0912571,630.2380001
20190902_DN_11867_redo_1,11867,428,1.321221141,44.00324938,48.91648865,100.8102493,1499.217773,75.31087494,30.13895416,634.4632212
20190902_DN_11867_redo_1,11867,429,21.05315376,302.314104,372.2514343,100.8119354,1499.851929,75.99304962,30.11459732,642.4555004
20190902_DN_11867_redo_1,11867,430,21.30272193,301.4152787,371.4619751,100.8138504,1499.604736,76.28292084,30.14447784,649.7112449
20190902_DN_11867_redo_1,11867,431,26.79905864,474.8713841,564.0043945,100.815361,1500.552856,76.5417099,30.06647301,654.9006527
20190902_DN_11867_redo_1,11867,432,27.61797248,667.0490543,761.151062,100.816803,1499.283813,76.81929016,30.08709908,662.9524112
