OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jun 10 2016 15:19:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Log AvgTime=,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""15:19:08 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""15:19:09 Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""15:19:09 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""15:19:09 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""15:19:09 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:19:11,16.00000069,0,-0.332122498,0.010950778,439.0594063,0.15419413,1.310220765,30.07880211,6,1.420000017,1,2.840000033,29.96986771,30.07880211,29.99421501,399.3138733,399.8544922,30.53187561,30.83058167,69.15474701,69.82802582,300.1751709,-0.018376831,0.068823934,96.318367,0.558556378,1.751271844,0.024037967,0.027277347,0.033136614,0.025742635,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500291951,0.000154194,303.2288021,303.1198677,-0.002940293,-0.091577643,4.279772045,44.43360263,13.60302096,30.02433491,4.26640856,0.010908715,2.96955128,1.29685728,0.006821714,42.28948503,1.098047952,68.31079608,400.0123673,-0.000567171
2,15:19:13,18.00000065,0,-0.333605653,0.010987645,439.1012822,0.15473262,1.3104085,30.07915878,6,1.420000017,1,2.840000033,29.97061539,30.07915878,29.99405289,399.3010254,399.8441467,30.52966309,30.82939339,69.14549255,69.82189178,300.1944885,-0.030844307,0.079006635,96.3188324,0.558556378,1.751271844,0.024037967,0.027277347,0.033136614,0.025742635,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500324148,0.000154733,303.2291588,303.1206154,-0.004935089,-0.091815311,4.279859675,44.43429772,13.60490433,30.02488708,4.266543854,0.010945299,2.969451175,1.297092679,0.006844604,42.2937228,1.098181093,68.30732237,400.0027269,-0.000569689
3,15:19:15,20.0000006,0,-0.33966347,0.010972747,440.0529989,0.154562609,1.310744768,30.07993126,6,1.420000017,1,2.840000033,29.97119904,30.07993126,29.99399567,399.3016052,399.8569641,30.52833557,30.8277359,69.13962555,69.81636047,300.1956482,-0.043809421,0.068187751,96.31925964,0.558556378,1.751271844,0.024037967,0.027277347,0.033136614,0.025742635,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50032608,0.000154563,303.2299313,303.121199,-0.007009507,-0.091779687,4.280049467,44.43607107,13.60833517,30.02556515,4.266709997,0.010930516,2.969304698,1.297405298,0.006835354,42.38557905,1.100526034,68.30042779,400.0184239,-0.000579952
4,15:19:17,22.00000056,0,-0.341223277,0.010940905,440.4476884,0.154165676,1.311169503,30.0809803,6,1.420000017,1,2.840000033,29.97126579,30.0809803,29.99380684,399.3277588,399.8865356,30.52734756,30.82597542,69.13639832,69.81210327,300.1997986,-0.047609579,0.066029131,96.31934357,0.558556378,1.751271844,0.024037967,0.027277347,0.033136614,0.025742635,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500332998,0.000154166,303.2309803,303.1212658,-0.007617532,-0.091722045,4.280307221,44.43870838,13.61273297,30.02612305,4.266846701,0.010898918,2.969137717,1.297708984,0.006815584,42.42363222,1.101431654,68.29169675,400.0487368,-0.000582497
