OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jun 10 2016 12:17:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Log AvgTime=,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""12:17:43 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:17:45 Lamp: ParIn ->  1200 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:17:45 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:17:45 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:17:45 Flow: Fixed -> 500 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:17:48,30.50000012,0,4.282461421,0.056706805,264.6010036,0.772557156,1.289642476,30.34954643,6,1.420000017,1,2.840000033,30.41191483,30.34954643,29.99118042,400.3105164,394.8075562,30.77899361,31.67636871,68.11740875,70.10155487,500.182373,1198.487793,0.974915385,96.51040649,0.337177426,1.707514763,0.054740615,0.001193367,0.030967774,0.001937849,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833637288,0.000772557,303.4995464,303.5619148,191.7580426,1.788223418,4.346741697,45.03909842,13.36272971,30.38073063,4.354513556,0.055596695,3.057099221,1.297414336,0.034845995,25.53675042,0.670202481,69.751367,392.7718791,0.007605115
2,12:17:50,32.50000008,0,4.278474168,0.056734042,264.7890791,0.77273318,1.289337051,30.34861565,6,1.420000017,1,2.840000033,30.41253853,30.34861565,29.99166298,400.3219604,394.8237305,30.77939987,31.67697144,68.10835266,70.09306335,500.1865234,1198.492554,0.917665422,96.51089478,0.337177426,1.707514763,0.054740615,0.001193367,0.030967774,0.001937849,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833644206,0.000772733,303.4986156,303.5625385,191.7588043,1.788358048,4.346509908,45.03646887,13.35949744,30.38057709,4.35447526,0.055622876,3.057172857,1.297302403,0.03486245,25.55503095,0.670651378,69.75723428,392.7899488,0.007598324
3,12:17:52,34.50000003,0,4.243190397,0.056791484,265.9254588,0.773323186,1.289045812,30.34755516,6,1.420000017,1,2.840000033,30.41292572,30.34755516,29.99175072,400.2942505,394.8380432,30.77894211,31.67720032,68.10321808,70.08917236,500.1856689,1198.650146,0.903316975,96.51105499,0.337177426,1.707514763,0.054740615,0.001193367,0.030967774,0.001937849,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833642782,0.000773323,303.4975552,303.5629257,191.7840192,1.788548383,4.346245834,45.0336579,13.35645758,30.38024044,4.354391296,0.05567809,3.057200022,1.297191274,0.034897154,25.66474658,0.673505158,69.76286869,392.8210337,0.007535674
4,12:17:54,36.99999998,0,4.217458283,0.056816351,266.6971558,0.773587199,1.288933815,30.34667206,6,1.420000017,1,2.840000033,30.4129467,30.34667206,29.99175262,400.2537231,394.8281555,30.77752304,31.67610741,68.09775543,70.08480835,500.1753845,1198.884644,0.962744534,96.5109787,0.337177426,1.707514763,0.054740615,0.001193367,0.030967774,0.001937849,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833625641,0.000773587,303.4966721,303.5629467,191.8215387,1.788965485,4.346025942,45.03141508,13.35530767,30.37980938,4.354283785,0.05570199,3.057092127,1.297191658,0.034912176,25.73920352,0.675476539,69.76427806,392.8233778,0.007490082
