OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jun 10 2016 10:02:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""10:02:07 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:02:10 Log Option: Logged values are 15 s averages""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:02:10 Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:02:10 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:02:10 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:02:10 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:02:12,51.00000002,0,-0.270824991,0.001318351,718.7158451,0.015712307,1.110489959,29.4057579,6,1.420000017,1,2.840000033,29.86905289,29.4057579,29.99890327,400.0493164,400.5779724,31.06407738,31.0945015,71.01383972,71.08760071,300.2303772,-0.220511153,0.135578379,96.69503021,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500383962,1.57123E-05,302.5557579,303.0190529,-0.035281784,0.054399766,4.117173721,42.57895893,11.48445744,29.6374054,4.172518003,0.001317739,3.006683762,1.165834242,0.000823642,69.49625036,1.794197122,72.00928609,400.7067096,-0.000486688
2,10:02:14,52.99999998,0,-0.291287025,0.001478706,705.3525214,0.017618385,1.110230024,29.40512276,6,1.420000017,1,2.840000033,29.86836624,29.40512276,29.99837875,400.0096436,400.5776978,31.06162071,31.09573746,71.01925659,71.09809875,300.2137756,-0.183265388,0.091286749,96.69469452,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500356293,1.76184E-05,302.5551228,303.0183662,-0.029322461,0.053509867,4.117022858,42.57754656,11.4818091,29.6367445,4.172359187,0.001477936,3.006792834,1.165566353,0.000923779,68.20384659,1.760838223,72.01639438,400.7161617,-0.000523499
3,10:02:17,54.99999993,0,-0.304591228,0.001648732,685.9332347,0.019643694,1.110264193,29.40590286,6,1.420000017,1,2.840000033,29.86797905,29.40590286,29.9974823,399.9660339,400.559082,31.05929947,31.09733963,71.01940918,71.10514069,300.2010498,-0.154364794,0.073859945,96.69457245,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500335083,1.96437E-05,302.5559029,303.017979,-0.024698367,0.052395054,4.117208152,42.5795166,11.48217697,29.63694096,4.172406396,0.001647776,3.00694396,1.165462436,0.001029946,66.32602086,1.712439601,72.01841503,400.7038701,-0.000547441
4,10:02:19,57.49999988,0,-0.312208018,0.001739465,677.5683437,0.020721832,1.110142525,29.40604019,6,1.420000017,1,2.840000033,29.86759377,29.40604019,29.99684715,399.9140015,400.5214233,31.05883598,31.09896469,71.02194214,71.11134338,300.1951294,-0.124154426,0.062660478,96.6944809,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500325216,2.07218E-05,302.5560402,303.0175938,-0.019864708,0.051841641,4.117240772,42.57989426,11.48092957,29.63681698,4.172376604,0.0017384,3.007098247,1.165278356,0.001086596,65.51711927,1.691715609,72.02256727,400.6698321,-0.000561211
5,10:02:21,59.49999983,0,-0.322610228,0.001768755,682.1544741,0.021065898,1.109897376,29.40547752,6,1.420000017,1,2.840000033,29.86738014,29.40547752,29.99640083,399.8614502,400.4893799,31.05935287,31.10014725,71.02474213,71.11527252,300.1994324,-0.092191093,0.060235202,96.69438934,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500332387,2.10659E-05,302.5554775,303.0173801,-0.014750574,0.051774948,4.117107123,42.57855239,11.47840515,29.63642883,4.172283333,0.001767654,3.007209747,1.165073586,0.001104882,65.96051031,1.703302281,72.02812803,400.6427333,-0.000579993
6,10:02:23,61.49999979,0,-0.336643544,0.001842344,682.6562046,0.02193786,1.109699505,29.4052124,6,1.420000017,1,2.840000033,29.86747742,29.4052124,29.99588966,399.8010254,400.4562988,31.05903053,31.10151291,71.02442932,71.11859894,300.2029724,-0.069271922,0.065576062,96.6944809,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500338287,2.19379E-05,302.5552124,303.0174774,-0.011083507,0.05143079,4.117044151,42.57786083,11.47634792,29.63634491,4.172263166,0.00184115,3.007344646,1.16491852,0.001150826,66.00908733,1.704695885,72.0334015,400.616323,-0.000605307
7,10:02:25,63.49999974,0,-0.344947289,0.001855353,687.6935904,0.022090412,1.109588555,29.40503693,6,1.420000017,1,2.840000033,29.86757469,29.40503693,29.99556732,399.75354,400.425293,31.05939484,31.10217285,71.02511597,71.12044525,300.2012024,-0.068239421,0.082428083,96.69465637,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500335337,2.20904E-05,302.5550369,303.0175747,-0.010918307,0.051393489,4.117002471,42.57735252,11.47517967,29.63630581,4.17225377,0.001854142,3.007413916,1.164839854,0.001158947,66.49629541,1.717407972,72.03604035,400.5892644,-0.000620302
8,10:02:27,65.4999997,0,-0.357508614,0.001840189,700.9085214,0.021906793,1.10942639,29.40474319,6,1.420000017,1,2.840000033,29.86756325,29.40474319,29.99501228,399.6880798,400.3851013,31.06072235,31.1031456,71.03022766,71.12494659,300.1951599,-0.058835965,0.099119514,96.69460297,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500325267,2.19068E-05,302.5547432,303.0175632,-0.009413754,0.051540086,4.116932705,42.57665453,11.47350893,29.63615322,4.172217104,0.001838997,3.007506315,1.16471079,0.00114948,67.77407119,1.750585921,72.03950025,400.5550438,-0.000642976
9,10:02:29,67.49999965,0,-0.358354721,0.001758413,715.9436335,0.020934654,1.109465469,29.4051075,6,1.420000017,1,2.840000033,29.86777878,29.4051075,29.99443436,399.6377869,400.3372803,31.06311035,31.10365105,71.03414917,71.12659454,300.1947937,-0.046593376,0.108213678,96.69455719,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500324656,2.09347E-05,302.5551075,303.0177788,-0.00745494,0.052026744,4.117019234,42.57756955,11.4739185,29.63644314,4.17228677,0.001757325,3.007553765,1.164733005,0.001098426,69.22785262,1.788351145,72.03827781,400.5076249,-0.000644563
10,10:02:31,69.49999961,0,-0.351084117,0.001667862,726.5227254,0.019857264,1.109466507,29.40525818,6,1.420000017,1,2.840000033,29.86797714,29.40525818,29.99413109,399.6062927,400.2921143,31.06556129,31.10401535,71.03806305,71.1277771,300.1965332,-0.032632958,0.107034914,96.69454193,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500327555,1.98573E-05,302.5552582,303.0179771,-0.005221273,0.05259546,4.117055023,42.5779464,11.47393105,29.63661766,4.172328707,0.001666883,3.007588517,1.164740191,0.00104189,70.25078213,1.814981359,72.03759295,400.4590028,-0.000631557
11,10:02:33,71.49999956,0,-0.341131964,0.001598218,731.1511577,0.019026993,1.109374756,29.4051857,6,1.420000017,1,2.840000033,29.86818695,29.4051857,29.99401283,399.5884399,400.2550354,31.06794739,31.10479355,71.0421524,71.12919617,300.1967468,-0.020916758,0.117541172,96.69451904,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500327911,1.9027E-05,302.5551857,303.018187,-0.003346681,0.053068628,4.117037808,42.57777844,11.47298489,29.63668633,4.172345208,0.001597319,3.007663052,1.164682155,0.000998405,70.69830954,1.826713203,72.03909435,400.4171932,-0.000613731
12,10:02:35,73.99999951,0,-0.339735388,0.00152368,746.2339958,0.018139435,1.109334227,29.40550613,6,1.420000017,1,2.840000033,29.86857224,29.40550613,29.99402618,399.5771484,400.2416687,31.07085991,31.10598755,71.04721069,71.13066101,300.1942139,-0.034901269,0.140945867,96.69455719,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50032369,1.81394E-05,302.5555061,303.0185722,-0.005584203,0.053494631,4.117113919,42.57854876,11.47256122,29.63703918,4.17243,0.001522863,3.007779692,1.164650308,0.000951863,72.15676578,1.864458536,72.0398708,400.4031626,-0.000611246
13,10:02:37,75.99999946,0,-0.331282463,0.00147778,748.1488695,0.01759258,1.109288796,29.40570831,6,1.420000017,1,2.840000033,29.86882782,29.40570831,29.99423027,399.6018372,400.2499084,31.07288742,31.10695648,71.05051422,71.13191986,300.190155,-0.06267377,0.152943105,96.69454956,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500316925,1.75926E-05,302.5557083,303.0188278,-0.010027803,0.053724295,4.117161941,42.57904877,11.47209229,29.63726807,4.172485002,0.001477012,3.007873145,1.164611857,0.000923201,72.34191794,1.869204349,72.04086902,400.4073843,-0.00059604
14,10:02:39,77.99999942,0,-0.314778966,0.001490873,727.495041,0.01774631,1.109157533,29.40579414,6,1.420000017,1,2.840000033,29.86913872,29.40579414,29.99421501,399.6526489,400.2676086,31.07420731,31.10857391,71.05287933,71.13412476,300.1910706,-0.086105317,0.151764259,96.69439697,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500318451,1.77463E-05,302.5557941,303.0191387,-0.01377685,0.053635856,4.117182328,42.5793268,11.47075289,29.63746643,4.172532671,0.001490091,3.008024795,1.164507875,0.000931377,70.34469429,1.817521641,72.04441718,400.4172395,-0.000566361
15,10:02:41,79.99999937,0,-0.304574179,0.001588337,696.8028907,0.018903896,1.109042464,29.40629578,6,1.420000017,1,2.840000033,29.8694973,29.40629578,29.99422073,399.7025452,400.2961731,31.07442284,31.11103058,71.0535202,71.13717651,300.1951294,-0.098314181,0.129885435,96.69429016,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500325216,1.89039E-05,302.5562958,303.0194973,-0.015730269,0.053017777,4.117301482,42.5806061,11.46957553,29.63789654,4.172636031,0.001587449,3.008259018,1.164377013,0.000992235,67.37686089,1.740718342,72.04903088,400.4409531,-0.000548003
16,10:02:43,81.99999933,0,-0.300906132,0.001706514,672.3849725,0.020305494,1.108818617,29.40649986,6,1.420000017,1,2.840000033,29.86979294,29.40649986,29.99435234,399.7464294,400.331604,31.07452011,31.11384201,71.05374908,71.14130402,300.1947327,-0.110597335,0.113589108,96.69430542,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500324554,2.03055E-05,302.5564999,303.0197929,-0.017695573,0.052309581,4.11734996,42.58110074,11.46725872,29.6381464,4.172696077,0.001705489,3.008531342,1.164164734,0.001066023,65.01579789,1.679570051,72.05611564,400.4746404,-0.000541411
17,10:02:45,83.99999928,0,-0.301688175,0.001826349,654.7735119,0.02172288,1.108430675,29.40607834,6,1.420000017,1,2.840000033,29.87007904,29.40607834,29.99447441,399.7895508,400.3751526,31.07474709,31.11681366,71.05388641,71.14608765,300.1946411,-0.123817883,0.127666533,96.69432068,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500324402,2.17229E-05,302.5560783,303.020079,-0.019810861,0.051674951,4.117249833,42.58005852,11.46324486,29.63807869,4.172679805,0.001825175,3.008819159,1.163860646,0.00114084,63.31287993,1.635399968,72.06636303,400.5185607,-0.000542836
18,10:02:47,85.99999924,0,-0.310214316,0.001941223,646.3033504,0.023083892,1.10821845,29.40631294,6,1.420000017,1,2.840000033,29.87042236,29.40631294,29.99449348,399.8300171,400.4315491,31.07487679,31.11957741,71.05360413,71.15054321,300.2042847,-0.137087911,0.128013059,96.69434357,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500340474,2.30839E-05,302.5563129,303.0204224,-0.021934065,0.050987541,4.117305559,42.58062476,11.46104735,29.63836765,4.172749248,0.001939897,3.00908711,1.163662138,0.001212554,62.49387821,1.614017057,72.07316992,400.5790101,-0.000558145
19,10:02:50,88.49999918,0,-0.307850627,0.002044936,631.6742829,0.024314275,1.108123597,29.40706062,6,1.420000017,1,2.840000033,29.87093353,29.40706062,29.99447823,399.8851929,400.4809875,31.07531166,31.12239265,71.05290222,71.15512848,300.2174072,-0.138222501,0.109358773,96.6943512,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500362345,2.43143E-05,302.5570606,303.0209335,-0.0221156,0.050340681,4.117483163,42.58245814,11.46006549,29.63899708,4.172900514,0.002043464,3.009359565,1.163540948,0.001277297,61.07933495,1.577289066,72.07771628,400.627325,-0.000553861
20,10:02:52,90.49999914,0,-0.305818285,0.002069899,627.2639974,0.024607108,1.107952539,29.40703583,6,1.420000017,1,2.840000033,29.87117958,29.40703583,29.99452209,399.9128418,400.5043335,31.07646561,31.12411308,71.05422974,71.1580658,300.2203064,-0.117997088,0.102840312,96.69431305,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500367177,2.46071E-05,302.5570358,303.0211796,-0.018879534,0.050267998,4.117477273,42.58241403,11.45830095,29.6391077,4.1729271,0.002068392,3.009524734,1.163402367,0.00129288,60.65286133,1.566185294,72.08220757,400.6497049,-0.000550208
21,10:02:54,92.49999909,0,-0.314371102,0.002053432,635.769081,0.024406606,1.107730895,29.40672112,6,1.420000017,1,2.840000033,29.87128639,29.40672112,29.99468994,399.9158325,400.5245667,31.07836151,31.12561989,71.05705261,71.16098022,300.2253113,-0.10013967,0.085226357,96.6943512,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500375519,2.44066E-05,302.5567211,303.0212864,-0.016022347,0.050457149,4.117402515,42.5816241,11.45600421,29.63900375,4.172902118,0.002051949,3.009671621,1.163230497,0.001282601,61.4752788,1.587341037,72.08711357,400.6740036,-0.0005656
22,10:02:56,94.49999905,0,-0.321349537,0.002045516,642.1336826,0.024308784,1.107558162,29.40667343,6,1.420000017,1,2.840000033,29.87118912,29.40667343,29.99481392,399.9156494,400.5383911,31.08019447,31.12726212,71.06063843,71.16519165,300.2332458,-0.089681879,0.074061751,96.69443512,-1.090472817,1.651453853,0.031816818,0.00388911,0.032476369,0.0018618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500388743,2.43088E-05,302.5566734,303.0211891,-0.0143491,0.050518062,4.117391189,42.58147001,11.45420789,29.63893127,4.172884699,0.002044044,3.009833027,1.163051672,0.001277659,62.09075371,1.603176367,72.09129007,400.6911453,-0.000578164
