OPEN 6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thr Jun  9 2016 10:22:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#3.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""10:22:07 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:22:10 Log Option: Logged values are 15 s averages""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:22:10 Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:22:11 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:22:11 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:22:11 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:22:13,84.00000011,0,-0.488999604,0.028152505,420.2857347,0.386285981,1.295465398,28.92823792,6,1.420000017,1,2.840000033,29.6079216,28.92823792,30.03335953,400.6878967,401.3540344,27.23042107,27.97936821,63.21257019,64.95776367,300.8046265,0.111738905,0.108218722,96.84410858,-0.033735573,0.795476735,0.078360334,0.001308346,0.070327118,0.001528408,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501341044,0.000386286,302.0782379,302.7579216,0.017878224,-0.100827843,4.005102371,41.35617984,13.37681163,29.26807976,4.084584345,0.027876172,2.709636973,1.374947372,0.017447225,40.70219732,1.047169578,66.82190152,401.5864814,-0.00081367
2,10:22:15,86.00000007,0,-0.491438215,0.028142264,420.4494718,0.385937311,1.294775334,28.92520332,6,1.420000017,1,2.840000033,29.6086235,28.92520332,30.04185104,400.693573,401.3648376,27.23080063,27.97906303,63.24773407,64.99034882,300.8082275,0.082038023,0.070446379,96.84468079,-0.033735573,0.795476735,0.078360334,0.001308346,0.070327118,0.001528408,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501347046,0.000385937,302.0752033,302.7586235,0.013126083,-0.100205595,4.004398762,41.34867015,13.36960712,29.26691341,4.084309226,0.027866132,2.709623428,1.374685798,0.017440932,40.71829488,1.047549343,66.83376396,401.5984438,-0.000817848
3,10:22:17,88.00000002,0,-0.495198367,0.028138122,420.6761528,0.385691284,1.294145875,28.92245483,6,1.420000017,1,2.840000033,29.60990524,28.92245483,30.05673409,400.6908875,401.369873,27.23110771,27.9789238,63.2604866,65.00128174,300.795929,0.055344664,0.084519848,96.84488678,-0.033735573,0.795476735,0.078360334,0.001308346,0.070327118,0.001528408,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501326548,0.000385691,302.0724548,302.7599052,0.008855146,-0.099589076,4.003761583,41.34200283,13.36307903,29.26618004,4.084136246,0.02786207,2.709615707,1.374520538,0.017438387,40.74033439,1.048100969,66.84468114,401.6052666,-0.000824227
