OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jun  8 2016 13:37:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Log AvgTime=,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""13:37:51 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:37:53 Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:37:53 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:37:53 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:37:53 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:37:55,15.50000225,0,-0.228010908,0.010704158,424.2869311,0.166247841,1.444925078,30.45718575,6,1.420000017,1,2.840000033,30.26051331,30.45718575,29.9957962,400.0518188,400.3745117,30.0786953,30.400877,67.01694489,67.73222351,300.1916504,-0.067085795,0.280554593,96.33584595,0.764764726,0.823057532,0.016217055,0.008410712,0.026294554,0.008546503,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500319417,0.000166248,303.6071857,303.4105133,-0.010733727,-0.109595327,4.373619282,45.39970806,14.99883106,30.35884953,4.349058988,0.010663964,2.928694203,1.420364784,0.006668577,40.87404044,1.059725129,65.79020579,400.4828972,-0.00037457
2,13:37:57,17.5000022,0,-0.249267382,0.010637804,427.6785764,0.165216157,1.444885885,30.45629501,6,1.420000017,1,2.840000033,30.26048851,30.45629501,29.9950943,400.0223694,400.3883667,30.07876396,30.39894485,67.01215363,67.7254715,300.1936035,-0.007586504,0.215006694,96.33592224,0.764764726,0.823057532,0.016217055,0.008410712,0.026294554,0.008546503,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500322673,0.000165216,303.606295,303.4104885,-0.001213841,-0.108856748,4.373396273,45.39735719,14.99841234,30.35839176,4.348944939,0.010598106,2.928510388,1.420434551,0.006627372,41.20081008,1.068159347,65.78866918,400.5068565,-0.000409455
3,13:37:59,19.50000216,0,-0.26221051,0.0105776,429.830796,0.164290805,1.444940428,30.45562935,6,1.420000017,1,2.840000033,30.26026344,30.45562935,29.99425507,399.9978027,400.3904114,30.07832146,30.39671135,67.01000977,67.72032166,300.1921387,0.014247932,0.23739861,96.33572388,0.764764726,0.823057532,0.016217055,0.008410712,0.026294554,0.008546503,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500320231,0.000164291,303.6056293,303.4102634,0.002279669,-0.10829689,4.373229619,45.39572075,14.9990094,30.3579464,4.348833982,0.01053835,2.928289191,1.42054479,0.006589984,41.40806088,1.073529195,65.78542019,400.5150537,-0.000430686
4,13:38:01,22.0000021,0,-0.262821946,0.010545231,430.0322529,0.163801965,1.445044715,30.45523071,6,1.420000017,1,2.840000033,30.25983047,30.45523071,29.99313545,399.9859924,400.3802185,30.07723808,30.39468193,67.00785828,67.71594238,300.1915283,0.013281745,0.252697408,96.33544159,0.764764726,0.823057532,0.016217055,0.008410712,0.026294554,0.008546503,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500319214,0.000163802,303.6052307,303.4098305,0.002125079,-0.108059974,4.373129821,45.39481782,15.00013589,30.35753059,4.348730392,0.01050622,2.928085106,1.420645286,0.006569881,41.42734698,1.074059689,65.78183352,400.5051515,-0.000431678
