OPEN 6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jun  8 2016 13:52:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#3.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""13:52:32 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:52:35 Log Option: Logged values are 15 s averages""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:52:35 Lamp: ParIn ->  1200 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:52:35 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:52:35 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:52:35 Flow: Fixed -> 500 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:52:37,78.00000098,0,7.555437451,0.138569745,291.0383528,2.061742382,1.443939514,31.23652649,6,1.420000017,1,2.840000033,30.07244682,31.23652649,30.01650429,400.5001831,390.3718262,30.04380417,32.460495,67.64754486,73.06173706,495.2600098,1199.996338,0.674918652,96.38295746,2.265519619,1.274395227,0.016449315,0.002164393,0.03500763,0.001054197,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111215,0.82543335,0.002061742,304.3865265,303.2224468,191.9994098,0.980870398,4.572578022,47.44176919,14.9812742,30.65448666,4.423261547,0.13212317,3.128638508,1.294623038,0.083132939,28.05113717,0.745541387,68.63790232,386.7803331,0.013407853
2,13:52:39,80.00000094,0,7.47027403,0.138762303,292.2152843,2.062295168,1.442426807,31.23095512,6,1.420000017,1,2.840000033,30.07287216,31.23095512,30.02541161,400.437561,390.4107056,30.04348564,32.46113968,67.66034698,73.08702087,495.1950989,1200.079956,0.599940896,96.38298035,2.265519619,1.274395227,0.016449315,0.002164393,0.03500763,0.001054197,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111215,0.825325165,0.002062295,304.3809551,303.2228722,192.0127887,0.981574635,4.571128194,47.42671557,14.96557589,30.65191364,4.422611013,0.132298217,3.128701388,1.293909625,0.083243822,28.16458,0.74848174,68.66308236,386.8596951,0.013258865
3,13:52:41,82.00000089,0,7.390531372,0.138964514,293.3337461,2.063376404,1.441190868,31.22637558,6,1.420000017,1,2.840000033,30.07375145,31.22637558,30.04066086,400.3856201,390.4542236,30.04252625,32.46157837,67.66241455,73.09562683,495.1681519,1200.108643,0.555880845,96.38304901,2.265519619,1.274395227,0.016449315,0.002164393,0.03500763,0.001054197,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111215,0.825280253,0.002063376,304.3763756,303.2237514,192.0173785,0.981841345,4.569936767,47.4143204,14.95274203,30.65006351,4.422143298,0.132482014,3.128745899,1.293397399,0.083360251,28.27240083,0.751262833,68.68409133,386.941119,0.013118583
