Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,LiCor,Area_Corrected,Absorption_Corrected,QC,Obs,HHMMSS,FTime,Ebal,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo_Prime,Fm_Prime,Fs,Fv_over_Fm,Fv_Prime_over_Fm_Prime,PhiPS2,Adark,RedAbs,BlueAbs,Perc_Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn_at_Fs,PS2_over_1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci_over_Ca,RHsfc,C2sfc,Ahs_over_Cs,Fv,PARabs,Fv_Prime,qP_Fo,qN_Fo
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,1,13:22:27,1079.999998,0,3.478333743,0.028866419,193.8249697,0,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,9.964515686,0.911002118,0.002455529,-9999,-9999,-9999,2001.94458,0.5,-9999,0.577305062,1.960198561,23.69568825,2,4.644859791,1,9.289719582,20.50486374,23.69568825,19.9416275,400.3222656,396.6057129,9.263960838,9.837014198,38.13767624,40.4975853,199.5018768,2001.94458,1386.560547,99.67082977,-0.009165943,-0.075046793,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997509384,0.000577305,296.8456882,293.6548637,320.3111257,1.037774475,2.940661928,29.5037368,19.6667226,22.10027599,2.669777983,0.028776999,0.980463368,1.689314615,0.017993637,19.31869556,0.488709475,32.21471486,396.1002347,0.002828919,0,1823.775753,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,2,13:27:13,1364.499999,0,2.870446886,0.026847119,215.6536987,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,10.19190121,0.911145703,0.002123491,-9999,-9999,-9999,2000.427612,0.5,-9999,0.539945721,1.97045807,23.83592224,2,4.644859791,1,9.289719582,20.52916145,23.83592224,19.93781281,400.1210938,397.0283508,9.447972298,9.98390007,38.83929825,41.04203415,199.4876862,2000.427612,1373.217896,99.6729126,0.107411206,-0.073855653,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997438431,0.000539946,296.9859222,293.6791615,320.0684108,1.038060933,2.965582469,29.75314347,19.7692434,22.18254185,2.683191875,0.026769755,0.995124399,1.688067476,0.01673803,21.49483226,0.54316952,32.40422343,396.6112119,0.002345234,0,1822.681024,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,3,13:36:16,1907.499997,0,3.096191406,0.03035224,222.8372881,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,10.19190121,0.911145703,0.002250236,-9999,-9999,-9999,1997.856445,0.5,-9999,0.622709911,2.010035475,24.14635658,2,4.644859791,1,9.289719582,20.63873863,24.14635658,19.94170189,400.0566101,396.7046814,9.529115677,10.14711189,38.90898514,41.43198013,199.4805756,1997.856445,1390.230713,99.6708374,0.283406079,-0.072376505,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997402878,0.00062271,297.2963566,293.7887386,319.6570241,1.012424142,3.021406614,30.31384799,20.1667361,22.39254761,2.717702279,0.030253393,1.01137114,1.706331139,0.018917227,22.21037911,0.561720843,32.32099464,396.2547369,0.002525446,0,1820.338316,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,4,13:39:54,2125.499999,0,2.053844333,0.030963994,183.4350698,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,10.19190121,0.911145703,0.001675442,-9999,-9999,-9999,2000.459106,0.5,-9999,0.618883041,1.958772982,23.87046623,2,4.644859791,1,9.289719582,20.54232216,23.87046623,19.93783569,299.8230591,297.5793457,9.549328804,10.16348267,39.22140884,41.74458694,199.4917145,2000.459106,1376.057251,99.66824341,0.734822094,-0.081528917,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997458572,0.000618883,297.0204662,293.6923222,320.0734499,1.023157087,2.971749446,29.81641237,19.65292971,22.2063942,2.687092143,0.030861129,1.012976464,1.674115679,0.019297421,18.28265119,0.616424065,32.9658319,297.2808771,0.002277533,0,1822.709719,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,5,13:43:32,2343.499999,0,0.793272565,0.033216414,155.1501713,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,9.964515686,0.911002118,0.000984531,-9999,-9999,-9999,1999.390503,0.5,-9999,0.669429274,1.975191754,24.02618217,2,4.644859791,1,9.289719582,20.61802483,24.02618217,19.94508362,200.1380615,199.2090454,9.61463356,10.2788887,39.30849457,42.02377701,199.486084,1999.390503,1611.872437,99.66995239,1.059559584,-0.086256281,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.99743042,0.000669429,297.1761822,293.7680248,319.9024733,1.00975524,2.999688101,30.09621284,19.81732414,22.3221035,2.706083103,0.033098068,1.024496348,1.681586756,0.020696893,15.46381019,0.778830956,33.03619668,199.0937655,0.0013163,0,1821.448983,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,6,13:47:10,2561.499999,0,-0.603940363,0.037105499,122.5126565,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,9.964515686,0.911002118,0.000217344,-9999,-9999,-9999,2000.290405,0.5,-9999,0.760634545,2.009390333,24.24910355,2,4.644859791,1,9.289719582,20.69608688,24.24910355,19.93448448,99.51457977,100.0437775,9.586565018,10.34126472,39.00529099,42.07505035,199.4882507,2000.290405,1703.883789,99.66809082,0.937649488,-0.082685724,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997441254,0.000760635,297.3991035,293.8460869,320.0464577,0.98746371,3.040084445,30.50208366,20.16081894,22.47259521,2.730958444,0.036957879,1.030694112,1.700264333,0.023111892,12.21060258,1.224590471,32.79396609,100.1315432,-0.001977958,0,1822.268796,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,7,13:50:49,2780.999999,0,-1.202841433,0.038332757,99.70547556,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,9.964515686,0.911002118,-0.000111336,-9999,-9999,-9999,1999.867065,0.5,-9999,0.78758495,2.014327898,24.22521782,2,4.644859791,1,9.289719582,20.69447136,24.22521782,19.93983459,50.65606308,51.82118988,9.46673584,10.24832821,38.51988983,41.69954681,199.4680481,1999.867065,1610.346802,99.66557312,0.685032606,-0.085733667,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.99734024,0.000787585,297.3752178,293.8444714,319.9787233,0.983462935,3.035733403,30.45919777,20.21086956,22.45984459,2.728843115,0.038175232,1.021405504,1.70743761,0.023873623,9.937203365,1.924029066,32.5458158,51.99598912,-0.007528938,0,1821.883133,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,8,13:54:28,2999.999999,0,1.161968886,0.039040838,145.2991349,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,9.93969059,0.910986442,0.001185782,-9999,-9999,-9999,2001.393921,0.5,-9999,0.81655537,2.049891907,24.52428818,2,4.644859791,1,9.289719582,20.81664658,24.52428818,19.93109131,200.1985474,198.870636,9.632022858,10.44221973,38.89476395,42.16574478,199.4647827,2001.393921,1621.373413,99.66415405,1.113606215,-0.0937884,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997323914,0.000816555,297.6742882,293.9666466,320.2230202,0.970970268,3.090606903,31.01021558,20.56799585,22.67046738,2.763969856,0.038877452,1.040714996,1.72325486,0.024313034,14.48111536,0.730621362,32.55314122,198.7017764,0.001903644,0,1823.242727,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,9,13:58:26,3237.999998,0,4.337014693,0.04243652,221.9594815,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,9.964515686,0.911002118,0.002932422,-9999,-9999,-9999,1997.802368,0.5,-9999,0.866376853,2.001693224,24.38700294,2,4.644859791,1,9.289719582,20.74654579,24.38700294,19.93132782,400.9490356,396.2557678,9.812455177,10.67195702,39.79621887,43.28249741,199.4483032,1997.802368,1536.546509,99.66474152,0.363575697,-0.09056212,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997241516,0.000866377,297.5370029,293.8965458,319.6483718,0.963116205,3.065311062,30.75622346,20.08426645,22.56677437,2.746627262,0.042243547,1.063617837,1.683009424,0.026419487,22.12153435,0.560141958,33.62048564,395.6255045,0.00368562,0,1820.002189,0,-9999,-9999
SCRec,Plot5,PEAM3,3,1,Top,na,SCRec_Plot5_PEAM3_L1T3_GE,1,20130322,PSC3524,Yes,Yes,,10,14:02:30,3481.999998,0,7.299315867,0.046206686,323.2415488,1,0,0,0,0,0,0,-9999,-9999,-9999,-1,0.904709912,0.967856046,9.93969059,0.910986442,0.004550349,-9999,-9999,-9999,2002.099487,0.5,-9999,0.936631024,1.988236226,24.33511353,2,4.644859791,1,9.289719582,20.72899818,24.33511353,19.94360924,599.8511353,591.9763184,9.782779694,10.7118597,39.72335434,43.49353027,199.4656982,2002.099487,1533.223145,99.66159821,-1.166514635,-0.092826143,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.997328491,0.000936631,297.4851135,293.8789982,320.3359108,0.955086849,3.055797283,30.66173269,19.94987299,22.53205585,2.740841927,0.045977993,1.067561058,1.673280869,0.028756705,32.21476936,0.546037973,33.89002036,590.9155677,0.004186283,0,1823.885489,0,-9999,-9999
