Obs,HHMMSS,Tree,light_environment,leaf_age,leaf_no,FTime,EBal,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,column_for_Exclude_pts
21,11:40:31,11,shade,young/mature,2,5243.5,0,1.8,0.011,268,0.299,2.62,30.95,6,1.42,1,2.84,30.18,30.95,30.13,550.48,547.53,18.411,18.851,42.56,43.58,400,1499,8,99.52,-7.79,0.149,0.7,-0.22,2.74,1,0,0.16,111115,OK
22,11:43:43,11,shade,young/mature,2,5435,0,4.15,0.0186,361,0.498,2.59,30.97,6,1.42,1,2.84,30.2,30.97,30.13,750.67,743.89,18.45,19.182,42.6,44.29,400,1500,7,99.52,-12.3,0.147,0.7,-0.22,2.74,1,0,0.16,111115,OK
23,11:49:28,11,shade,young/mature,2,5779.5,0,8.24,0.04,619,1.02,2.5,30.91,6,1.42,1,2.84,30.21,30.91,30.13,1000.3,986.41,18.511,20.014,42.71,46.18,399.9,1500,7,99.5,-18.2,0.148,1,-0.22,2.74,1,0,0.16,111115,OK
24,11:52:44,11,shade,young/mature,2,5974.5,0,9.96,0.0527,836,1.32,2.45,30.91,6,1.42,1,2.84,30.23,30.91,30.13,1200.9,1183.61,18.568,20.504,42.79,47.26,399.7,1499,11,99.5,-23.4,0.149,0.7,-0.22,2.74,1,0,0.16,111115,OK
25,12:01:53,11,shade,young/mature,2,6524.5,0,12.4,0.0913,1.21E+03,1.97,2.15,30.15,6,1.42,1,2.84,30.54,30.15,30.13,1499.05,1476.13,18.72,21.616,42.39,48.95,400,1501,21,99.49,-33.5,0.0163,0.7,-0.22,2.74,1,0,0.16,111115,OK
26,12:11:51,11,shade,young/mature,2,7120.5,0,12.9,0.152,1.77E+03,2.75,1.83,29.35,6,1.42,1,2.84,33.92,29.35,29.66,1999.61,1972.14,18.797,22.823,35.15,42.68,400,1501,10,99.48,-59.8,-0.158,0.7,-0.22,2.74,1,0,0.16,111115,OK
27,12:14:53,11,shade,young/mature,2,7304,0,13.4,0.177,2.08E+03,2.82,1.63,28.52,6,1.42,1,2.84,34.16,28.52,30.13,2298.57,2268.83,18.806,22.933,34.7,42.32,400,1500,6,99.47,-72.6,-0.168,0.7,-0.22,2.74,1,0,0.16,111115,OK
28,12:31:35,11,shade,young/mature,2,8306.5,0,13.4,0.181,2.18E+03,3.05,1.73,28.01,6,1.42,1,2.84,37.51,28.01,30.13,2399.68,2368.76,16.302,20.777,25,31.87,400,1501,4,99.44,-88,-0.238,0.7,-0.22,2.74,1,0,0.16,111115,OK
