SampleID,SampleID_num,Record,A,Ci,Patm,Qin,Tleaf
W13_939,70,800,22.33323915,463.5954172,100.12,1200.02,26.9982
W13_939,70,801,24.45839153,588.6468217,100.119,1200.02,27.0044
W13_939,70,802,25.03682801,752.1103594,100.117,1200.02,27.005
W13_919,71,803,14.07506579,234.9168019,100.068,1199.98,27.0036
W13_919,71,804,9.675339516,182.8880006,100.067,1199.99,27.0035
W13_919,71,805,5.922546046,130.8114573,100.065,1200,26.9946
W13_919,71,806,1.936475856,77.8497499,100.062,1200.05,26.9932
W13_919,71,807,-0.209268361,51.09444491,100.059,1200.04,26.9956
W13_919,71,808,-2.294190599,31.04792364,100.06,1200.04,27.0039
W13_919,71,809,16.4484417,268.6056113,100.063,1200.04,26.9952
W13_919,71,810,17.20547449,270.532668,100.062,1199.73,26.9903
W13_919,71,811,25.16135152,399.0485113,100.062,1200.03,27.0016
W13_919,71,812,29.95949208,572.9202913,100.063,1200.06,26.9862
W13_919,71,813,31.0283087,766.7878208,100.057,1200.04,27.0078
W13_919,71,814,32.04749377,946.57981,100.052,1200.03,27.0135
W13_919,71,815,19.15176864,260.6581565,100.054,1199.99,27.0004
W13_990,72,816,21.94008703,308.0892663,99.7999,1199.97,26.9955
W13_990,72,817,14.23927651,206.5671106,99.7992,1200.17,27.0702
W13_990,72,818,6.822229047,135.4713164,99.7944,1199.81,27.0321
W13_990,72,819,2.007286017,78.01684635,99.8105,1200.09,26.9852
W13_990,72,820,-0.158000428,50.39855186,99.7993,1200.1,27.0066
W13_990,72,821,-2.412785805,28.82216757,99.8047,1200.1,26.9955
W13_990,72,822,23.17177485,425.9076871,99.7959,1199.83,26.9973
W13_990,72,823,27.35468343,594.4535305,99.7996,1200.15,26.9902
W13_990,72,824,29.12078653,768.9902191,99.8023,1200.17,27.0148
W13_990,72,825,29.73238708,939.9324072,99.7995,1199.86,27.012
W13_974,73,826,16.02327965,280.0972989,99.7756,1199.93,26.9625
W13_974,73,827,10.93353589,205.1941238,99.7703,1199.9,27.0017
W13_974,73,828,6.473002336,146.3668415,99.7663,1200.25,27.0023
W13_974,73,829,2.207504909,82.20698192,99.7643,1199.95,26.9992
W13_974,73,830,-0.441652453,51.87764296,99.7719,1199.96,26.9964
W13_974,73,831,-2.622745977,26.03644068,99.773,1199.98,26.9984
W13_974,73,832,17.70520581,307.2678828,99.764,1200,26.9799
W13_974,73,833,19.59782777,304.634031,99.7667,1200.01,27.0069
W13_974,73,834,27.07848197,451.8381052,99.767,1200.03,26.9701
W13_974,73,835,27.39815749,649.9785126,99.7713,1200.04,27.0165
W13_974,73,836,27.61165262,835.3886536,99.7721,1200.05,27.0221
W13_974,73,837,29.9291144,997.2266748,99.7706,1200.02,27.0107
W13_974,73,838,16.77227737,301.6754347,99.7674,1200.01,27.0077
W13_948,74,839,19.32164255,244.6275789,99.7534,1200.08,27.0154
W13_948,74,840,9.989240305,135.4666706,99.7515,1200.04,27.165
W13_948,74,841,5.303001181,128.2872649,99.7551,1199.72,27.0349
W13_948,74,842,1.891252965,74.75765998,99.7488,1200.04,26.9774
W13_948,74,843,-0.139881255,50.55368629,99.7504,1199.72,27.0002
W13_948,74,844,-2.187873997,31.89200629,99.7473,1200.03,27.003
W13_948,74,845,17.44245897,246.1415939,99.7497,1199.99,26.9928
W13_948,74,846,18.98727988,247.8458395,99.7471,1199.99,26.991
W13_948,74,847,27.2860712,374.6931483,99.7461,1200,26.9896
W13_948,74,848,29.89065876,557.4123955,99.7456,1200.01,26.9927
W13_948,74,849,27.33332929,785.4680788,99.7503,1200.01,26.9895
W13_948,74,850,27.14389352,978.4287965,99.7415,1200.01,27.0064
W13_948,74,851,19.44642732,249.8963635,99.7417,1200,27.0117
W13_992,75,852,32.31792312,321.0900096,99.41483307,1199.40332,26.44816399
W13_992,75,853,26.67614403,217.6546982,99.41607666,1199.127441,26.56099129
W13_992,75,854,15.92384292,144.3906193,99.41648865,1199.409668,26.7056942
W13_992,75,855,5.038755793,78.08146695,99.41690063,1199.339478,26.92326164
W13_992,75,856,-0.163917282,49.11242549,99.41699219,1199.204956,27.09162521
W13_992,75,857,-1.423827511,42.34687167,99.41857147,1199.25415,27.12277031
W13_992,75,858,37.43539867,413.5767496,99.41970825,1199.149292,26.9637661
W13_992,75,859,41.61235553,576.2762932,99.41958618,1199.294556,27.00601387
W13_992,75,860,43.33404132,724.0079592,99.4174118,1199.226074,27.1503334
W13_992,75,861,43.12913782,858.1841357,99.41710663,1199.470337,27.30022812
W13_986,76,862,19.24071305,229.3791125,99.394104,1200.669434,27.06236839
W13_986,76,863,12.75124973,186.1303824,99.39020538,1201.09436,27.02521324
W13_986,76,864,8.18176616,129.7399526,99.38629913,1200.768677,27.00216675
W13_986,76,865,2.792843905,76.66730394,99.38504791,1200.914795,26.9588356
W13_986,76,866,-0.188223096,49.47747701,99.38391876,1201.160522,26.87354088
W13_986,76,867,-1.065084046,41.51265111,99.383461,1200.681274,26.82671356
W13_986,76,868,20.92309378,291.4659309,99.38171387,1200.656128,26.76420784
W13_986,76,869,26.91720042,428.5197276,99.38267517,1200.523682,26.8613205
W13_986,76,870,27.40804927,597.1715824,99.38083649,1200.191162,27.02731133
W13_986,76,871,26.93580289,765.1656832,99.38061523,1200.102539,27.16031075
W13_986,76,872,26.99239204,918.7797058,99.38006592,1200.178467,27.27818298
W13_968,77,873,23.41912147,278.5180884,99.25131226,1200.69104,27.1302948
W13_968,77,874,14.9875835,198.4067841,99.24775696,1200.776123,27.21629333
W13_968,77,875,9.23110673,136.0302021,99.24357605,1201.111694,27.17925262
W13_968,77,876,3.151118407,78.54552764,99.24118042,1201.085083,27.12543488
W13_968,77,877,-0.259377229,49.56162771,99.23921204,1201.235596,27.04366112
W13_968,77,878,-1.356088182,42.2761733,99.23937988,1201.000366,27.00119019
W13_968,77,879,22.37166415,297.2100044,99.23680878,1201.422607,26.89032936
W13_968,77,880,26.41295139,284.4107081,99.23114014,1199.318848,26.84162521
W13_968,77,881,35.27773724,428.2997524,99.22821045,1198.780762,26.8640976
W13_968,77,882,40.42496976,602.203797,99.22231293,1198.656494,26.88018608
W13_968,77,883,43.35555376,781.1942859,99.2193985,1200.369385,26.92869377
W13_968,77,884,44.38583329,962.5243611,99.21466064,1199.933594,27.01404572
W13_968,77,885,25.71444128,284.2386211,99.20553589,1199.604004,27.09619141
W13_959,78,886,21.66247035,311.0861292,99.27380371,1199.575317,26.40969467
W13_959,78,887,13.17090681,208.1676493,99.27279663,1199.27417,26.57317543
W13_959,78,888,5.887888966,138.0905887,99.27046204,1198.777222,26.72252655
W13_959,78,889,1.687226058,81.97264628,99.2687149,1200.281982,26.76633072
W13_959,78,890,-0.458427977,52.14169835,99.26659393,1200.269409,26.73401833
W13_959,78,891,-0.748929778,45.04852477,99.26644897,1200.251831,26.65686417
W13_959,78,892,20.19858953,306.4822951,99.26966858,1200.192139,26.5524826
W13_959,78,893,22.80281641,307.8462804,99.26537323,1200.454102,26.46092415
W13_959,78,894,27.50662225,473.906439,99.26554871,1200.347046,26.41325951
W13_959,78,895,30.11362089,662.1815982,99.26695251,1200.45874,26.39199829
W13_959,78,896,31.74715709,843.3844291,99.27062225,1200.102417,26.42715836
W13_959,78,897,32.34392989,1018.388788,99.2698822,1200.082031,26.50109482
W13_959,78,898,21.50269347,297.8744357,99.25749207,1199.837646,26.51611519
W13_977,79,899,29.61188499,338.2025458,99.2255249,1199.623535,25.06411171
W13_977,79,900,22.69234018,239.4309162,99.22574615,1199.501099,25.06688118
W13_977,79,901,14.57688995,159.1013984,99.22358704,1199.637451,25.06858826
W13_977,79,902,5.038445866,84.54017274,99.22193146,1199.418945,25.06272125
W13_977,79,903,0.265784739,48.17922097,99.22847748,1199.387695,25.06354332
W13_977,79,904,-0.42753383,41.91686392,99.21443176,1199.504395,26.30801582
W13_977,79,905,26.93194148,310.6558864,99.21160126,1199.154297,26.32629967
W13_977,79,906,34.15237731,461.9584445,99.21099091,1199.253052,26.33801079
W13_977,79,907,37.90967893,627.0809755,99.20819855,1199.305176,26.42891502
W13_977,79,908,39.53470846,767.6442247,99.2077713,1199.183228,26.59997749
W13_977,79,909,40.51443238,972.3785752,99.20687866,1199.004395,25.06813812
W13_984,80,910,26.03236537,345.4406212,99.20262909,1199.506592,25.06118774
W13_984,80,911,20.2844782,243.6204894,99.20222473,1201.227295,25.04843521
W13_984,80,912,12.3081515,152.3257819,99.20057678,1199.183594,26.34836578
W13_984,80,913,3.417422277,83.48605965,99.20172119,1199.188965,25.64862823
W13_984,80,914,-0.349789334,50.41507047,99.20030212,1199.525269,25.07176399
W13_984,80,915,-0.508419215,42.86551418,99.19674683,1199.359497,25.13797188
W13_984,80,916,24.74562201,317.5539244,99.20510101,1199.569458,25.03804207
W13_984,80,917,31.62999989,475.9517291,99.20404053,1199.253784,25.04170036
W13_984,80,918,34.92019844,651.3487631,99.19541931,1199.239014,25.0388298
W13_984,80,919,36.899907,809.6122596,99.19661713,1199.380005,25.04027939
W13_984,80,920,37.28661491,939.3003272,99.19822693,1199.472046,25.03512383
W13_951,81,921,19.06629601,335.8599495,99.19565582,1198.72583,25.82569695
W13_951,81,922,11.62218741,229.8677144,99.19573975,1200.787476,25.12184334
W13_951,81,923,4.194637028,142.9859358,99.20433044,1200.313965,26.46815109
W13_951,81,924,0.960472972,82.23067335,99.19304657,1200.743286,26.6182251
W13_951,81,925,-0.338354753,52.59590469,99.19416046,1200.46167,25.49956894
W13_951,81,926,-0.438162003,44.12745527,99.1985321,1200.393311,25.32080841
W13_951,81,927,17.30314898,308.9400826,99.18762207,1200.60022,25.20315933
W13_951,81,928,23.22661964,470.5286513,99.18656921,1200.529297,25.07729149
W13_951,81,929,26.32261931,662.5508494,99.18240356,1200.972656,25.05923843
W13_951,81,930,27.54608646,854.9884021,99.18369293,1200.990234,25.17085648
W13_951,81,931,28.70720851,1048.56599,99.18396759,1200.914063,25.04951668
W13_951,81,932,18.86169806,323.6386847,99.18312073,1200.714722,25.03753281
W13_972,82,933,15.55088201,273.4216907,99.25049591,1200.579102,26.21111488
W13_972,82,934,10.76992866,193.5614627,99.24687958,1200.256958,26.27137566
W13_972,82,935,7.06555981,132.3426934,99.24538422,1200.346436,26.30222893
W13_972,82,936,2.617081461,76.10860851,99.24349213,1200.176147,26.28704453
W13_972,82,937,0.101490146,47.87737414,99.240448,1200.060059,26.27953339
W13_972,82,938,-0.276912685,41.8521924,99.23925781,1199.959473,26.23879242
W13_972,82,939,15.88559082,305.1875396,99.24205017,1200.010498,26.19162369
W13_972,82,940,18.58512647,293.4415894,99.24121094,1199.455566,26.19546127
W13_972,82,941,24.49524817,440.4114942,99.24032593,1199.635254,26.17725945
W13_972,82,942,27.42646172,621.1661371,99.240242,1199.732056,26.15984154
W13_972,82,943,28.80764274,804.3420458,99.23591614,1199.655518,26.18844986
W13_972,82,944,30.14036948,981.9399199,99.23116302,1199.740601,26.22387505
W13_972,82,945,18.25407818,290.2272723,99.22682953,1199.572144,26.26919365
W13_985,83,946,22.54167073,289.8972774,99.2171936,1199.306396,26.82767868
W13_985,83,947,15.14407498,201.6859063,99.21936035,1199.328003,26.9010582
W13_985,83,948,9.121894123,136.586961,99.2173996,1199.292847,26.95711899
W13_985,83,949,3.040084561,77.82202746,99.21406555,1199.293213,26.97036552
W13_985,83,950,0.054287592,48.24727336,99.21208954,1199.111206,26.9269104
W13_985,83,951,-0.505674234,42.85345427,99.2125473,1199.133667,26.84382057
W13_985,83,952,21.80615289,302.9746981,99.21656799,1199.310181,26.65434074
W13_985,83,953,29.04225034,445.9437052,99.21752167,1198.887817,26.64730072
W13_985,83,954,32.41588632,609.9796992,99.22207642,1199.103394,26.65475273
W13_985,83,955,32.35330648,789.9009318,99.22084808,1199.287842,26.65917969
W13_985,83,956,32.79790193,970.2191447,99.22023773,1199.57959,26.67124367
W13_956,84,957,24.69657539,324.201432,99.15945435,1200.786499,26.05514336
W13_956,84,958,19.47719504,226.8580783,99.15714264,1200.891846,26.05067062
W13_956,84,959,12.48781403,148.0075805,99.15683746,1200.880249,26.07842445
W13_956,84,960,4.072764716,80.79603358,99.15145111,1200.900024,26.10475922
W13_956,84,961,0.12043878,48.36772803,99.14654541,1200.491821,26.09913063
W13_956,84,962,-0.589640155,42.31094447,99.13999939,1200.326782,26.10161209
W13_956,84,963,25.04284998,308.0738276,99.13774872,1200.029663,26.12962341
W13_956,84,964,32.11974287,460.6744781,99.13826752,1200.040894,26.13558388
W13_956,84,965,34.09098326,646.4452485,99.14043427,1200.070068,26.12982941
W13_956,84,966,35.41336159,829.2688831,99.13952637,1200.041748,26.15717316
W13_956,84,967,35.88004282,1012.274294,99.13162994,1199.741577,26.20098114
W13_954,85,968,26.68560142,326.4204244,99.12741852,1200.110229,26.18675804
W13_954,85,969,20.5988599,229.3167561,99.12612915,1199.799805,26.18894577
W13_954,85,970,12.14242259,148.6841351,99.1216507,1199.579834,26.29439354
W13_954,85,971,3.035005406,81.21326708,99.11611938,1199.475952,26.40133476
W13_954,85,972,-0.156915178,49.43335962,99.10895538,1199.680664,26.38305855
W13_954,85,973,-0.617206468,43.35685561,99.10424805,1199.783936,26.33658409
W13_954,85,974,29.06555586,438.510684,99.09944916,1199.775879,26.31849861
W13_954,85,975,33.78685433,608.7340541,99.09690857,1199.954468,26.29338837
W13_954,85,976,34.99030311,793.1692546,99.09142303,1199.979492,26.28514099
W13_954,85,977,35.12570692,981.925386,99.08551025,1199.432617,26.33953476
W13_971,86,978,18.5788963,259.05024,99.0530777,1198.961426,26.39336205
W13_971,86,979,13.43319457,185.9133425,99.05050659,1198.842529,26.40782547
W13_971,86,980,8.738839466,129.4572819,99.04799652,1198.950806,26.38042259
W13_971,86,981,3.346118854,75.50285563,99.04603577,1198.783813,26.33543396
W13_971,86,982,0.261819722,47.32010687,99.04143524,1198.652466,26.28156471
W13_971,86,983,-0.262386016,41.48315006,99.03677368,1200.382935,26.22115326
W13_971,86,984,19.78798515,306.2547021,99.03565979,1199.839966,26.25639725
W13_971,86,985,25.29036845,437.7120708,99.03330994,1199.646973,26.36903381
W13_971,86,986,26.50061072,603.9456236,99.02750397,1199.345947,26.48201942
W13_971,86,987,26.38060688,770.0232478,99.02451324,1199.483887,26.57574463
W13_971,86,988,26.2384256,936.8147674,99.02140045,1199.488525,26.63125229
W13_993,87,989,13.12468285,208.72534,99.4785,1199.92,27.0103
W13_993,87,990,8.31201355,146.9747339,99.4767,1199.9,26.9962
W13_993,87,991,2.788839208,82.94359627,99.4778,1200.22,26.998
W13_993,87,992,-0.265172999,50.2121238,99.4717,1199.92,26.9814
W13_993,87,993,-3.174842896,24.67789408,99.4738,1200.26,26.9939
W13_993,87,994,21.87346707,301.1246607,99.4753,1199.92,27.0207
W13_993,87,995,26.92124725,426.5374881,99.4754,1199.94,27.0427
W13_993,87,996,29.18498103,588.4184875,99.4759,1200.24,26.9947
W13_993,87,997,29.15931686,733.316676,99.4743,1200.22,27.0204
W13_993,87,998,28.82097546,868.8496342,99.4726,1200.19,27.0258
W13_953,88,999,17.57871389,262.7847224,99.4098,1199.93,27.0031
W13_953,88,1000,12.89650714,196.9205049,99.4082,1199.93,27.001
W13_953,88,1001,8.178985358,138.4721972,99.4062,1199.92,27.0033
W13_953,88,1002,2.879324909,79.27504667,99.4071,1199.94,27.011
W13_953,88,1003,-0.142550905,49.76220142,99.4071,1199.96,26.9974
W13_953,88,1004,-2.885152497,26.01599937,99.4069,1199.94,26.999
W13_953,88,1005,19.95432722,298.8434706,99.406,1200.24,27.0036
W13_953,88,1006,22.57233582,290.1889887,99.4119,1199.93,26.9866
W13_953,88,1007,28.95989377,442.1947508,99.4112,1199.93,26.9897
W13_953,88,1008,32.11898158,618.8007999,99.4135,1199.95,27.009
W13_953,88,1009,33.15176796,793.812103,99.4152,1199.95,27.0135
W13_953,88,1010,33.52592362,968.8910325,99.4173,1199.97,27.0053
W13_953,88,1011,19.06624576,271.6941592,99.4143,1199.98,27.0037
W13_964,89,1012,27.94001815,256.3287421,99.3718,1200.21,27.2233
W13_964,89,1013,16.24267185,191.4148564,99.3694,1199.88,27.0756
W13_964,89,1014,9.375419003,130.6398352,99.3635,1199.92,26.978
W13_964,89,1015,3.295111192,75.73137846,99.3598,1199.96,26.9931
W13_964,89,1016,-0.193281071,50.21618524,99.3567,1200.01,26.9926
W13_964,89,1017,-3.533910803,30.69736054,99.3576,1200.04,26.9893
W13_964,89,1018,23.47322802,275.5618471,99.3529,1200.07,26.9981
W13_964,89,1019,25.53075719,268.6815921,99.3472,1199.79,26.9955
W13_964,89,1020,34.94403546,407.4364651,99.3479,1200.11,26.9998
W13_964,89,1021,39.06306717,579.5495138,99.3416,1199.82,26.9937
W13_964,89,1022,38.93117683,769.6326112,99.3402,1200.13,27.0252
W13_964,89,1023,38.92718526,946.3285853,99.3471,1200.15,27.0249
W13_964,89,1024,23.10287815,247.7552615,99.3443,1199.86,27.0214
