"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-B4_1125T2",1,5.770831035,288.5455512,382.2974854,390.0202637,0.112028246,100.9111938,1311.565186,69.45954132,31.01916695,30.00413895,240,"ok"
"2015_dry_PAR-B4_1125T2",2,4.414029954,223.9925659,294.1157227,300.0375671,0.114952844,100.9088058,1312.606445,69.49132538,30.97814178,29.99652672,240,"ok"
"2015_dry_PAR-B4_1125T2",3,2.520732088,156.9102671,196.6921539,200.1439819,0.118233303,100.913147,1313.383911,69.51702118,30.95191002,29.9900322,240,"ok"
"2015_dry_PAR-B4_1125T2",4,0.432457813,91.23981259,99.42382813,100.1648331,0.123579821,100.9167099,1301.529541,69.6194458,30.8974514,29.97432899,240,"ok"
"2015_dry_PAR-B4_1125T2",5,-0.557266576,56.30801382,50.52735519,49.97545242,0.13059543,100.922081,1286.932495,69.71656036,30.84423065,29.97372246,240,"ok"
"2015_dry_PAR-B4_1125T2",6,6.319909284,297.9129114,381.5714722,390.0977783,0.139801083,100.9236832,1314.627808,69.89519501,30.80623436,29.96064758,240,"ok"
"2015_dry_PAR-B4_1125T2",7,6.442746562,294.6370293,381.29776,389.9534302,0.136898546,100.9263229,1286.782227,69.69384003,30.7836132,29.95935822,240,"ok"
"2015_dry_PAR-B4_1125T2",8,8.372027302,455.2912807,588.5870972,599.8789063,0.115334666,100.9268875,1286.726807,68.89772797,30.81876373,29.96476746,240,"ok"
"2015_dry_PAR-B4_1125T2",9,8.315183898,606.4570945,788.5913086,799.8369751,0.083232108,100.9272079,1287.146729,67.70265961,30.86647224,29.96077728,240,"ok"
"2015_dry_PAR-B4_1125T2",10,7.880366689,765.1173155,989.3387451,1000.054443,0.064040912,100.9280167,1288.624512,66.9390564,30.87750626,29.9498558,240,"ok"
"2015_dry_PAR-B4_1125T2",11,7.855373131,930.5040333,1189.341064,1200.098145,0.055543397,100.9307251,1290.498901,66.52458954,30.87763786,29.94636726,240,"ok"
"2015_dry_PAR-B4_1125T2",12,9.021405986,1165.455285,1487.532227,1499.907227,0.051279652,100.9321136,1290.871582,66.2350769,30.87223434,29.9450264,240,"ok"
"2015_dry_PAR-B4_1125T2",13,9.352770218,1336.896093,1687.290161,1700.206299,0.049163541,100.932251,1292.158813,66.06333923,30.8678627,29.93725586,240,"ok"
"2015_dry_PAR-B4_1125T2",14,9.575928145,1607.493964,1986.539185,1999.94458,0.047140398,100.9330444,1292.917969,65.87733459,30.84009361,29.92416573,240,"ok"
"2015_dry_PAR-B4_1125T2",15,9.705785517,1782.252339,2186.64502,2200.321289,0.045046584,100.9359894,1292.434814,65.61200714,30.84924698,29.93036461,240,"ok"
"2015_dry_PAR-B4_1125T2",16,9.609415515,1966.955296,2386.300293,2399.967285,0.043390422,100.9382782,1292.875854,65.41692352,30.81430817,29.91354942,240,"ok"
"2015_dry_PAR-B4_1125T2",17,9.096244299,2076.887544,2487.757568,2500.854004,0.042419396,100.9399643,1292.979126,65.20812225,30.78304672,29.90401459,240,"ok"
