"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-S1_100D2",1,2.021690746,201.353652,387.0913696,389.6938477,0.018469558,100.8202209,504.5977173,58.16776276,30.89610863,30.10209274,251,"bad"
"2015_dry_PAR-S1_100D2",2,1.575899555,155.8429734,298.1397705,300.1685791,0.018797622,100.8238373,506.4967651,57.93585587,30.82402992,30.08750916,251,"ok"
"2015_dry_PAR-S1_100D2",3,0.850914939,125.1792572,198.9084473,200.026947,0.020006488,100.824646,505.436676,57.82978821,30.77583122,30.07165718,251,"ok"
"2015_dry_PAR-S1_100D2",4,0.03111775,94.61946667,100.0324554,100.1229935,0.022075666,100.8228989,506.9458008,57.88581085,30.72449493,30.05413055,251,"ok"
"2015_dry_PAR-S1_100D2",5,-0.500791275,81.41440549,50.5772438,50.00544357,0.02449382,100.8240585,508.8135376,58.04710007,30.69905663,30.04659462,251,"ok"
"2015_dry_PAR-S1_100D2",6,3.122382483,186.650295,386.2281494,390.2204285,0.026442267,100.8253708,505.7325745,58.1938591,30.68066597,30.04504204,251,"ok"
"2015_dry_PAR-S1_100D2",7,2.147484167,177.9877095,387.0884094,389.8286438,0.017271788,100.8259048,503.118866,57.71450424,30.6924057,30.04087067,251,"ok"
"2015_dry_PAR-S1_100D2",8,3.738263836,208.3214765,595.3057251,600.0252686,0.016068056,100.8300476,503.4903259,57.73480225,30.66123962,30.0269413,251,"ok"
"2015_dry_PAR-S1_100D2",9,4.987948052,256.570584,793.927124,800.210144,0.015403737,100.835022,501.9536438,57.70742416,30.62202835,30.01700211,251,"ok"
"2015_dry_PAR-S1_100D2",10,5.369587701,317.0849392,993.3654785,1000.12915,0.013165518,100.8339615,499.0918579,57.52477646,30.63287354,30.02074051,251,"ok"
"2015_dry_PAR-S1_100D2",11,5.770828677,382.1924095,1192.933472,1200.204834,0.011800478,100.8336945,500.04422,57.39358902,30.64154434,30.01619148,251,"ok"
"2015_dry_PAR-S1_100D2",12,6.672728599,472.8863139,1491.845825,1500.251953,0.010851326,100.8341599,500.5350342,57.20504761,30.62001419,30.01134109,251,"ok"
"2015_dry_PAR-S1_100D2",13,7.127402105,492.5157428,1690.929932,1699.893311,0.009835242,100.838356,499.9082031,57.11773682,30.62149239,30.00973701,251,"ok"
"2015_dry_PAR-S1_100D2",14,7.884645545,567.5266613,1990.387939,2000.301758,0.009159208,100.8396378,500.4290466,56.94256973,30.61549377,30.00644302,251,"ok"
"2015_dry_PAR-S1_100D2",15,8.022593455,682.6491547,2190.951904,2201.05835,0.00880693,100.8430634,499.0954285,56.84625626,30.61187935,30.00691223,251,"ok"
"2015_dry_PAR-S1_100D2",16,8.30882968,699.1591434,2389.962158,2400.415283,0.008124518,100.8461151,500.2168884,56.68927765,30.5892868,29.99864769,251,"ok"
"2015_dry_PAR-S1_100D2",17,8.131536485,751.7745609,2462.671387,2472.911621,0.007864617,100.8470688,501.210907,56.5986824,30.59285545,29.99861526,251,"ok"
