"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-S1_100D3",1,1.869799411,213.1484315,389.7101135,392.0941162,0.017850863,100.7906036,500.8442383,66.7877121,31.14953423,30.48219299,252,"bad"
"2015_dry_PAR-S1_100D3",2,1.567542258,164.7704353,297.5511475,299.550354,0.019924463,100.7927856,501.1626282,66.68640137,31.07733154,30.45807266,252,"ok"
"2015_dry_PAR-S1_100D3",3,0.829180898,133.9271772,198.1443634,199.2268524,0.022321852,100.7890701,501.0466309,66.63288116,31.01065826,30.4366169,252,"ok"
"2015_dry_PAR-S1_100D3",4,0.004516141,96.20640009,99.05809784,99.11303711,0.025539128,100.7867203,501.2762756,66.56311798,30.96862221,30.42720985,252,"ok"
"2015_dry_PAR-S1_100D3",5,-0.422655535,73.20409033,50.23025513,49.75006866,0.027724794,100.7883682,501.1872559,66.52646637,30.95771408,30.42381477,252,"ok"
"2015_dry_PAR-S1_100D3",6,2.515142759,248.9696919,389.5212402,392.7722168,0.030712257,100.7888336,499.6001282,66.42766571,30.86802483,30.3996315,252,"bad"
"2015_dry_PAR-S1_100D3",7,2.855156313,206.6177286,387.1871338,390.817749,0.026661159,100.794342,499.569458,66.04769897,30.8936348,30.39115906,252,"ok"
"2015_dry_PAR-S1_100D3",8,4.567480416,300.4114449,596.4973755,602.2855835,0.025912825,100.7957001,499.8378906,65.8188324,30.84883308,30.3739357,252,"ok"
"2015_dry_PAR-S1_100D3",9,5.642931062,364.7524467,792.9365234,800.0567017,0.022015516,100.798233,500.0410767,65.57659912,30.81241226,30.35271454,252,"ok"
"2015_dry_PAR-S1_100D3",10,6.125183293,446.0689503,993.1002808,1000.822083,0.018670637,100.797226,500.1147156,65.25128937,30.7720623,30.33389473,252,"ok"
"2015_dry_PAR-S1_100D3",11,6.796545923,539.0336143,1192.086548,1200.661011,0.017356312,100.7970886,500.0039063,64.98979187,30.76879501,30.32508087,252,"ok"
"2015_dry_PAR-S1_100D3",12,7.391560193,699.2731949,1490.53125,1499.874634,0.015599646,100.7999344,500.0507813,64.80929565,30.77841187,30.32741165,252,"ok"
"2015_dry_PAR-S1_100D3",13,7.590236376,801.6804171,1689.297607,1698.896118,0.014280913,100.8028793,500.1833496,64.71250916,30.73639107,30.30758667,252,"ok"
"2015_dry_PAR-S1_100D3",14,8.015522855,852.6473204,1851.655518,1861.776855,0.0133767,100.8064041,500.3840942,64.55354309,30.68951797,30.28694725,252,"ok"
"2015_dry_PAR-S1_100D3",15,7.826962824,847.2886574,1852.120972,1862.005005,0.012984394,100.8072586,500.2832947,64.35211945,30.70009804,30.28782654,252,"ok"
"2015_dry_PAR-S1_100D3",16,7.548780045,863.4549347,1852.07312,1861.616455,0.012740298,100.8084717,500.204834,64.20875549,30.70246124,30.28559875,252,"ok"
