"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-S3_78T3",1,5.188738824,212.9755848,383.2251282,389.8299561,0.051899911,100.6943054,1299.564087,70.598526,31.82517433,30.77664948,302,"ok"
"2015_dry_PAR-S3_78T3",2,3.675539438,173.344552,295.190918,299.8888245,0.051582829,100.6962357,1299.624512,70.79829407,31.7964325,30.76046181,302,"ok"
"2015_dry_PAR-S3_78T3",3,1.886069332,134.2279039,197.5609283,200.0172424,0.051895436,100.6957016,1299.484985,70.86808014,31.77527237,30.7554245,302,"ok"
"2015_dry_PAR-S3_78T3",4,0.217121688,90.41703745,99.60025787,99.96018219,0.052449619,100.6927719,1299.342529,70.84564972,31.7917881,30.75838661,302,"ok"
"2015_dry_PAR-S3_78T3",5,-0.56594372,66.69456383,50.65999222,50.03209305,0.052402663,100.6964722,1299.349121,70.77877808,31.79261398,30.76413727,302,"ok"
"2015_dry_PAR-S3_78T3",6,5.220501893,212.7322738,383.5402222,390.181427,0.052021362,100.6878433,1299.328857,70.67449951,31.78167343,30.76247025,302,"ok"
"2015_dry_PAR-S3_78T3",7,5.435098256,206.8590499,383.1774902,390.078125,0.052370495,100.6855392,1299.193115,70.64424896,31.79079628,30.78160095,302,"ok"
"2015_dry_PAR-S3_78T3",8,9.020604228,299.1495187,588.3782349,599.7885132,0.052797402,100.6854477,1299.064453,70.63127899,31.80344772,30.79515076,302,"ok"
"2015_dry_PAR-S3_78T3",9,11.99823943,401.5774961,784.9934082,800.1761475,0.052997202,100.6813736,1299.354126,70.56171417,31.80608177,30.81273651,302,"ok"
"2015_dry_PAR-S3_78T3",10,14.35375562,527.8893529,981.618042,999.8400269,0.05375893,100.6799774,1299.305054,70.53630066,31.82310295,30.83905029,302,"ok"
"2015_dry_PAR-S3_78T3",11,16.31221298,656.2763425,1179.060181,1199.827026,0.053161886,100.6828232,1299.016846,70.42085266,31.848032,30.85421944,302,"ok"
"2015_dry_PAR-S3_78T3",12,18.40785954,889.2084643,1476.278809,1499.897827,0.053850468,100.6821899,1300.117065,70.23244476,31.93325043,30.92593193,302,"ok"
"2015_dry_PAR-S3_78T3",13,19.22059288,1052.337007,1675.177734,1699.931641,0.053193703,100.688591,1300.894165,70.40519714,31.80171585,30.83355141,302,"ok"
"2015_dry_PAR-S3_78T3",14,20.20427752,1315.826821,1973.931519,2000.163086,0.053356578,100.6925049,1300.730347,70.41162109,31.73398209,30.78045464,302,"ok"
"2015_dry_PAR-S3_78T3",15,20.69818954,1457.071714,2137.046631,2164.021729,0.053103217,100.691925,1300.735107,70.4143219,31.6945591,30.73390961,302,"ok"
"2015_dry_PAR-S3_78T3",16,20.74476602,1453.408094,2136.904053,2163.952881,0.052962545,100.6959686,1300.557129,70.21829224,31.74630928,30.76860046,302,"ok"
