"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_NOU-T1_54T2",1,1.26688449,264.9191596,388.2356873,389.8812561,0.017682966,100.1620178,1300.444702,75.52165222,31.88489723,30.21106529,565,"bad"
"2015_wet_NOU-T1_54T2",2,0.824130004,223.3423151,298.9698792,300.0621338,0.019149608,100.163063,1300.745605,75.6611557,31.81401634,30.18066978,565,"bad"
"2015_wet_NOU-T1_54T2",3,0.474742888,158.9090451,199.2029724,199.8498535,0.021298503,100.1628342,1300.105957,75.67562866,31.86709213,30.1953125,565,"ok"
"2015_wet_NOU-T1_54T2",4,-0.211756054,112.5587378,100.1260605,99.91355133,0.022685783,100.1625748,1300.205811,75.75524139,31.86252403,30.19843483,565,"ok"
"2015_wet_NOU-T1_54T2",5,-0.318917605,69.89314066,50.49555969,50.13581848,0.024629466,100.1644974,1299.948975,75.80731201,31.87164688,30.19948196,565,"ok"
"2015_wet_NOU-T1_54T2",6,2.581143078,229.2300733,386.6950073,389.9845276,0.027772049,100.1642075,1299.433838,75.78894043,31.85611916,30.20740891,565,"ok"
"2015_wet_NOU-T1_54T2",7,2.832713572,223.0357503,386.5996399,390.2014465,0.029286962,100.1656036,1299.484375,75.80827332,31.86211395,30.20825195,565,"ok"
"2015_wet_NOU-T1_54T2",8,5.30017952,317.4841676,593.5621338,600.2614746,0.032305981,100.1658783,1299.40332,75.91664124,31.83069801,30.20601845,565,"ok"
"2015_wet_NOU-T1_54T2",9,7.97993227,413.4788205,789.9277344,800.0033569,0.035665815,100.1617737,1298.80603,75.9156723,31.86384583,30.22471237,565,"ok"
"2015_wet_NOU-T1_54T2",10,10.02164117,544.1407649,987.807251,1000.496948,0.038145438,100.1595306,1299.309204,75.89009857,31.81500816,30.21169853,565,"ok"
"2015_wet_NOU-T1_54T2",11,11.65308767,679.5500938,1186.027832,1200.816772,0.038958522,100.1596603,1299.528687,75.84580994,31.74061012,30.19336128,565,"ok"
"2015_wet_NOU-T1_54T2",12,13.43204873,878.4251081,1483.88501,1500.967163,0.037631171,100.1616669,1299.591064,75.77936554,31.64936066,30.1664257,565,"ok"
"2015_wet_NOU-T1_54T2",13,14.70535238,1019.141161,1681.297485,1700.041748,0.037757951,100.1595535,1299.338013,75.70555115,31.64778137,30.16848564,565,"ok"
"2015_wet_NOU-T1_54T2",14,16.18433694,1221.072553,1978.980225,1999.676025,0.036398102,100.1586533,1299.040039,75.64359283,31.77926254,30.20368004,565,"ok"
"2015_wet_NOU-T1_54T2",15,16.57378048,1356.916558,2178.98999,2200.203369,0.034376361,100.1601715,1300.856445,75.72488403,31.78655815,30.20482635,565,"ok"
"2015_wet_NOU-T1_54T2",16,17.23744756,1508.675857,2378.024902,2400.149658,0.033895359,100.1600113,1300.158081,75.74098969,31.85320282,30.22357178,565,"ok"
"2015_wet_NOU-T1_54T2",17,17.21588166,1607.86699,2478.401123,2500.56958,0.033914262,100.1604843,1300.275635,75.63938141,31.86675072,30.22941399,565,"ok"
