"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_NOU-B4_253T3",1,8.93877965,306.737334,377.8183289,390.1573792,0.245359441,100.1818771,1308.204224,70.1953125,31.00823593,30.07404137,474,"ok"
"2015_wet_NOU-B4_253T3",2,7.041778268,233.9198444,290.2614746,299.9351501,0.24248236,100.1811142,1309.700806,70.38256073,31.03005219,30.07855415,474,"ok"
"2015_wet_NOU-B4_253T3",3,4.185175989,159.6255765,194.1038208,199.9233704,0.238097605,100.1774063,1311.984009,70.41434479,30.96278954,30.04677773,474,"ok"
"2015_wet_NOU-B4_253T3",4,1.173037434,87.34565178,98.26708221,100.0679016,0.23221622,100.177742,1313.263916,70.28870392,30.92053795,30.02259827,474,"ok"
"2015_wet_NOU-B4_253T3",5,-0.414574075,52.01984627,50.16837692,49.86735535,0.228760003,100.1763763,1321.797363,70.17480469,30.8699131,29.99915123,474,"ok"
"2015_wet_NOU-B4_253T3",6,9.238516244,299.5068918,377.5584106,390.1109924,0.226116002,100.175209,1313.842529,70.13933563,30.82801247,29.99518585,474,"ok"
"2015_wet_NOU-B4_253T3",7,9.516513983,295.5873716,377.1139526,389.971283,0.221450512,100.1709671,1310.617065,70.07704163,30.81718445,29.98789978,474,"ok"
"2015_wet_NOU-B4_253T3",8,13.58430554,461.3964661,581.5927124,600.0560303,0.215316682,100.166481,1310.905396,69.9679184,30.80147362,29.98050308,474,"ok"
"2015_wet_NOU-B4_253T3",9,15.20801734,636.5522437,778.7185669,799.8178101,0.207531836,100.1623459,1307.488403,69.85183716,30.92420006,30.02205086,474,"ok"
"2015_wet_NOU-B4_253T3",10,16.14175794,816.3861754,977.2883301,1000.139832,0.198001932,100.1607285,1304.978394,69.90509033,31.0589962,30.06015587,474,"ok"
"2015_wet_NOU-B4_253T3",11,16.62984636,997.7318102,1176.032104,1200.043091,0.18712198,100.1597519,1294.803711,69.98818207,31.23262596,30.11327553,474,"ok"
"2015_wet_NOU-B4_253T3",12,17.2220982,1270.587334,1474.403076,1499.83728,0.172649968,100.1578293,1294.836304,70.03593445,31.32543755,30.13587952,474,"ok"
"2015_wet_NOU-B4_253T3",13,17.28616397,1445.924052,1674.444946,1700.095947,0.154484163,100.1562653,1296.202881,69.90144348,31.34071541,30.12503815,474,"ok"
"2015_wet_NOU-B4_253T3",14,17.46657,1712.639499,1973.625,1999.744507,0.137043295,100.1541672,1296.102783,69.54859161,31.2522316,30.07939911,474,"ok"
