"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_NOU-B3_39D2",1,5.329057253,229.8505867,382.9207153,389.8808899,0.060776431,99.86444855,500.1138611,60.17425537,33.05730057,33.16181564,34,"ok"
"2015_dry_NOU-B3_39D2",2,3.970784518,183.6989526,294.7293701,299.9382935,0.062753876,99.8536911,500.191925,60.37532806,32.98163986,33.11491394,34,"ok"
"2015_dry_NOU-B3_39D2",3,2.292235811,135.0151296,197.0249939,200.0897522,0.066176523,99.84062195,500.0910034,60.32952499,33.00393295,33.1269989,34,"ok"
"2015_dry_NOU-B3_39D2",4,0.511565884,84.35207135,99.07028198,99.85445404,0.07145482,99.83238983,500.1072083,60.22910309,32.96066284,33.12916565,34,"ok"
"2015_dry_NOU-B3_39D2",5,-0.473024905,58.7105536,50.47106552,49.9973526,0.077244486,99.83763885,500.0727234,60.33268738,32.94645309,33.12848663,34,"ok"
"2015_dry_NOU-B3_39D2",6,5.629384186,259.8575118,382.8246765,390.3228149,0.08204691,99.84296417,499.9312134,60.37209702,32.93857574,33.14886856,34,"bad"
"2015_dry_NOU-B3_39D2",7,6.132912737,244.5038589,381.8623352,389.9404297,0.079051948,99.84798431,500.050293,60.19727325,32.959095,33.16417313,34,"ok"
"2015_dry_NOU-B3_39D2",8,8.691426637,366.42946,588.3739014,599.7807007,0.06886565,99.85461426,499.8162842,60.05730057,33.0010376,33.16137314,34,"ok"
"2015_dry_NOU-B3_39D2",9,10.21223794,475.2324035,786.8462524,800.2374268,0.057348264,99.85710144,499.510376,59.40886307,33.24583817,33.29523849,34,"ok"
"2015_dry_NOU-B3_39D2",10,11.19271062,587.5515996,985.536377,1000.233948,0.049132498,99.85033417,499.6674194,58.57157135,33.41038513,33.40388107,34,"ok"
"2015_dry_NOU-B3_39D2",11,11.22874566,714.4238761,1185.218994,1200.032593,0.041748843,99.84141541,499.6737366,57.61590576,33.52128983,33.47589493,34,"ok"
"2015_dry_NOU-B3_39D2",12,11.28171488,918.3326008,1484.765137,1499.763672,0.035039797,99.83709717,499.5348206,56.66104889,33.65296555,33.55804062,34,"ok"
"2015_dry_NOU-B3_39D2",13,11.08890855,1037.578591,1685.36438,1700.106689,0.030066702,99.84181213,499.8614502,56.07201004,33.58642197,33.51807022,34,"ok"
"2015_dry_NOU-B3_39D2",14,10.87528967,1270.775202,1985.295654,1999.839844,0.026873319,99.84690857,500.0178528,56.067173,33.39502716,33.35700989,34,"bad"
"2015_dry_NOU-B3_39D2",15,10.76496049,1410.650995,2185.77832,2200.180176,0.024517251,99.8460083,500.118927,56.2587471,33.23794937,33.18244553,34,"bad"
"2015_dry_NOU-B3_39D2",16,11.226445,1405.689114,2257.15918,2272.050049,0.023074521,99.84278107,500.160553,56.56650925,33.10235214,33.05603027,34,"bad"
