"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-T1_51D2",1,5.413193697,207.3250386,383.8024292,390.8783569,0.052549389,100.7812881,499.6387939,65.38288879,32.06861496,30.91014099,323,"ok"
"2015_dry_PAR-T1_51D2",2,4.041373969,164.9960079,294.4825439,299.7850647,0.053652173,100.7763977,500.1547241,65.58920288,32.09586334,30.92576218,323,"ok"
"2015_dry_PAR-T1_51D2",3,2.272982102,124.8547674,196.6706238,199.7021179,0.05528121,100.770134,499.2310181,65.75784302,32.17274475,30.95521355,323,"ok"
"2015_dry_PAR-T1_51D2",4,0.469884153,82.47967752,98.7671051,99.46944427,0.056473805,100.7668762,499.9711914,66.05162811,32.13475418,30.94409561,323,"ok"
"2015_dry_PAR-T1_51D2",5,-0.506592146,61.89345592,49.44369888,48.88848877,0.058466819,100.7619781,500.0735779,66.19878387,32.01502609,30.90521812,323,"ok"
"2015_dry_PAR-T1_51D2",6,5.744660127,219.859044,383.2082214,390.7510376,0.060632806,100.752533,499.9775085,66.13620758,32.01315308,30.91253853,323,"ok"
"2015_dry_PAR-T1_51D2",7,5.758834332,210.0461649,381.7632141,389.2973022,0.057559102,100.7472229,499.7141418,65.91684723,32.00049591,30.90405273,323,"ok"
"2015_dry_PAR-T1_51D2",8,8.579435478,303.1199221,587.9547119,599.1273804,0.051371158,100.741806,499.9842529,65.60952759,32.02383041,30.90957451,323,"ok"
"2015_dry_PAR-T1_51D2",9,9.677210376,412.4572039,788.3499146,800.9848633,0.043922054,100.7380447,499.2098389,65.09778595,32.15737534,30.94723892,323,"ok"
"2015_dry_PAR-T1_51D2",10,10.29121652,517.1440731,987.4311523,1000.871277,0.037275475,100.7412872,499.844574,64.77806091,32.14279938,30.9372654,323,"ok"
"2015_dry_PAR-T1_51D2",11,11.43280938,605.188779,1186.300171,1201.204102,0.033425542,100.7310486,499.8058167,64.4484787,32.14428711,30.92898941,323,"ok"
"2015_dry_PAR-T1_51D2",12,11.91164949,829.0691674,1486.322266,1501.970825,0.031018293,100.7282257,499.6130676,64.09747314,32.17736053,30.93651772,323,"ok"
"2015_dry_PAR-T1_51D2",13,12.30463174,973.7577697,1684.177856,1700.412842,0.029763138,100.7250061,499.3566589,63.89039612,32.2289505,30.95415497,323,"ok"
