"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_NOU-B2_93T2",1,0.747589675,350.0010003,388.8227844,390.0246277,0.041240223,100.5180893,1299.029541,79.88066101,32.71900558,30.12966919,26,"ok"
"2015_dry_NOU-B2_93T2",2,0.265039142,280.8235799,298.8031616,299.353363,0.040757253,100.5163345,1298.92749,79.64122772,32.6986351,30.12246132,26,"ok"
"2015_dry_NOU-B2_93T2",3,-0.16072699,200.047412,198.9922791,198.9591522,0.041829491,100.512146,1298.932983,79.32989502,32.69304276,30.11550903,26,"ok"
"2015_dry_NOU-B2_93T2",4,-0.474089399,115.6529065,99.99863434,99.51013947,0.041570265,100.5091095,1298.94043,78.87800598,32.673069,30.10656166,26,"ok"
"2015_dry_NOU-B2_93T2",5,-0.546702846,70.87341592,51.23529816,50.62063217,0.041687448,100.5063171,1299.305542,78.34328461,32.61700821,30.08736229,26,"ok"
"2015_dry_NOU-B2_93T2",6,0.557782977,356.6134588,388.9694824,389.945282,0.040146424,100.5016708,1299.786743,77.68171692,32.51625443,30.0566864,26,"ok"
"2015_dry_NOU-B2_93T2",7,1.257195766,531.1637827,597.8607788,599.8340454,0.039371818,100.4974976,1299.669922,77.3372345,32.48560715,30.0478096,26,"ok"
"2015_dry_NOU-B2_93T2",8,1.723860693,705.6530167,797.3502808,800.0402222,0.039028296,100.4911957,1299.271362,77.04907227,32.51174164,30.05549812,26,"ok"
"2015_dry_NOU-B2_93T2",9,2.215557871,876.4185755,998.0606079,1001.470642,0.037272408,100.4846802,1298.949829,76.96082306,32.57506561,30.07543945,26,"ok"
"2015_dry_NOU-B2_93T2",10,2.604040541,1051.912066,1197.418579,1201.44873,0.036808766,100.4797897,1298.547852,77.09854126,32.72356796,30.12431717,26,"ok"
"2015_dry_NOU-B2_93T2",11,3.199972943,1311.902693,1494.37085,1499.333984,0.036133696,100.4760437,1298.724365,77.45907593,32.88477325,30.17601967,26,"ok"
"2015_dry_NOU-B2_93T2",12,3.385595293,1496.215665,1694.174194,1699.501465,0.03574329,100.4684982,1299.041504,77.75513458,32.97200012,30.20687675,26,"ok"
"2015_dry_NOU-B2_93T2",13,3.649215629,1773.399672,1993.629517,1999.46106,0.035172153,100.4665527,1300.052979,77.95837402,32.95365906,30.20160294,26,"ok"
"2015_dry_NOU-B2_93T2",14,3.70293372,1942.234863,2168.442383,2174.48291,0.03546845,100.4688873,1299.465576,78.04808807,32.98864746,30.21403503,26,"ok"
"2015_dry_NOU-B2_93T2",15,3.468117114,1954.214772,2168.237305,2174.016113,0.035867038,100.4675903,1299.226807,77.92480469,32.97579575,30.20787048,26,"bad"
