"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_NOU-S4_140T1",1,4.096201145,199.238666,384.5704041,390.0328674,0.038824278,99.84579468,1299.487793,52.280159,35.63354874,34.48601913,103,"ok"
"2015_dry_NOU-S4_140T1",2,2.813358068,167.4045189,296.1557922,299.955658,0.038873128,99.84274292,1299.127197,52.1290741,35.67311859,34.54275513,103,"ok"
"2015_dry_NOU-S4_140T1",3,1.460564318,129.730902,198.0188293,200.0608826,0.03938636,99.83779144,1298.984863,51.89592361,35.71240616,34.58819962,103,"ok"
"2015_dry_NOU-S4_140T1",4,0.051172728,92.77094647,99.65735626,99.8687439,0.040444524,99.83330536,1299.402344,51.76990891,35.67554855,34.58129883,103,"ok"
"2015_dry_NOU-S4_140T1",5,-0.599210662,71.04986091,50.54743195,49.90587234,0.041249998,99.83128357,1299.395386,51.82881165,35.56275558,34.5004158,103,"ok"
"2015_dry_NOU-S4_140T1",6,4.232677211,209.0346047,384.4354248,390.1101074,0.042671734,99.82606506,1299.338501,51.98687363,35.47982025,34.43972397,103,"ok"
"2015_dry_NOU-S4_140T1",7,4.422622175,204.4334226,384.081543,389.9902344,0.043397325,99.81765747,1299.235229,52.03382111,35.4147644,34.38220596,103,"ok"
"2015_dry_NOU-S4_140T1",8,7.211676094,298.0338565,590.5970459,600.1687622,0.043168104,99.81432343,1299.352295,51.90107346,35.34208679,34.31567764,103,"ok"
"2015_dry_NOU-S4_140T1",9,9.543529902,379.4942023,787.4119263,800.0289917,0.040775151,99.81468964,1298.996704,51.53539276,35.33888245,34.29229355,103,"ok"
"2015_dry_NOU-S4_140T1",10,11.28237217,463.9187345,985.0853882,999.9908447,0.03765346,99.81160736,1300.281494,51.15792084,35.42133713,34.3295517,103,"ok"
"2015_dry_NOU-S4_140T1",11,12.4282969,548.7077305,1183.824341,1200.256104,0.034008091,99.80271912,1299.823486,50.67220306,35.60669327,34.45375061,103,"ok"
"2015_dry_NOU-S4_140T1",12,14.02171781,681.003262,1481.368652,1499.912964,0.030416153,99.8055954,1299.931152,50.24474716,35.64983749,34.48578262,103,"ok"
"2015_dry_NOU-S4_140T1",13,14.18758489,756.9480138,1681.353638,1700.088135,0.026571416,99.80261993,1300.206665,49.89712524,35.57609177,34.42172241,103,"ok"
"2015_dry_NOU-S4_140T1",14,14.83345049,885.9802329,1980.148438,1999.726929,0.023437767,99.79940033,1300.303467,49.55201721,35.48602676,34.34143829,103,"ok"
"2015_dry_NOU-S4_140T1",15,14.74635181,933.1450174,2162.202148,2181.625,0.020678911,99.79592133,1299.939331,49.26394272,35.49531174,34.30688858,103,"ok"
"2015_dry_NOU-S4_140T1",16,13.89152364,873.671368,2163.580078,2181.806396,0.018473457,99.79118347,1299.731445,48.96523285,35.51472092,34.30020905,103,"bad"
