"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_NOU-T1_75T2",1,6.871385188,276.9103657,380.9735413,390.0558472,0.119127436,99.98214722,1313.632202,71.0233078,31.35817528,30.13762856,578,"ok"
"2015_wet_NOU-T1_75T2",2,5.085800971,216.3785499,293.091217,299.8418274,0.120150027,99.9969101,1314.496704,70.99345398,31.33901596,30.1377449,578,"ok"
"2015_wet_NOU-T1_75T2",3,2.907629589,151.4644854,196.0654297,199.9881744,0.12008587,100.0034561,1315.581665,70.80419159,31.29874039,30.1203804,578,"ok"
"2015_wet_NOU-T1_75T2",4,0.703810729,86.84575887,98.90823364,99.97200012,0.120420447,100.0014648,1317.754272,70.58125305,31.20982552,30.08160591,578,"ok"
"2015_wet_NOU-T1_75T2",5,-0.499355745,55.94542505,50.43312836,49.94680023,0.120475269,100.0097809,1319.869507,70.24211121,31.14920044,30.05744171,578,"ok"
"2015_wet_NOU-T1_75T2",6,6.700094473,280.6291094,380.947113,389.8296814,0.120929948,100.006813,1316.731567,69.8756485,31.05446815,30.02751732,578,"ok"
"2015_wet_NOU-T1_75T2",7,7.002934967,275.6549137,380.8313293,390.0655212,0.119879923,100.0103378,1284.202393,69.40131378,30.92208481,29.98822594,578,"ok"
"2015_wet_NOU-T1_75T2",8,10.0245073,432.4606065,586.7808228,600.0599365,0.117412925,100.0017624,1283.591064,68.71342468,30.737463,29.92025948,578,"ok"
"2015_wet_NOU-T1_75T2",9,11.52661877,603.0914695,784.6485596,800.1397705,0.116397139,99.99648285,1319.619385,68.0042572,30.59590721,29.87479019,578,"ok"
"2015_wet_NOU-T1_75T2",10,11.89570691,785.9165433,983.6837158,999.9868164,0.112309618,99.99770355,1283.592773,67.08188629,30.45947456,29.82692146,578,"ok"
"2015_wet_NOU-T1_75T2",11,12.22858697,970.5750229,1182.951782,1200.056519,0.109612667,99.99543762,1303.607422,66.27279663,30.42573929,29.80171204,578,"ok"
"2015_wet_NOU-T1_75T2",12,12.63307404,1250.906513,1481.833618,1499.911621,0.106459629,99.99345398,1305.585449,65.66435242,30.16844559,29.70656013,578,"ok"
"2015_wet_NOU-T1_75T2",13,12.97911682,1433.72556,1681.223755,1700.035767,0.103261648,99.99064636,1285.699829,64.91658783,30.05336952,29.65652275,578,"ok"
"2015_wet_NOU-T1_75T2",14,13.03719888,1719.066686,1980.692017,2000.12085,0.100800396,99.98590088,1313.964355,64.16278076,30.008255,29.63260269,578,"ok"
