"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_NOU-B1_51D1",1,4.744002388,893.0717622,1994.669067,2000.634644,0.007140595,100.16008,499.8186646,67.04200745,30.07167625,29.39177322,411,"ok"
"2015_wet_NOU-B1_51D1",2,4.299637983,1212.681058,1993.870361,1999.382446,0.009309752,100.1610641,499.7498779,67.07209015,30.05930138,29.40066147,411,"bad"
"2015_wet_NOU-B1_51D1",3,4.924830356,1153.138811,1994.075073,2000.359497,0.009861582,100.1631699,499.8104553,67.05879974,30.06159019,29.38431931,411,"ok"
"2015_wet_NOU-B1_51D1",4,5.274613263,855.134741,1693.161255,1699.831299,0.010504303,100.1630936,499.7270508,66.9737854,30.06002045,29.38489532,411,"ok"
"2015_wet_NOU-B1_51D1",5,5.244032084,588.9895654,1493.990234,1500.558594,0.009576947,100.1599426,499.7696838,66.83000183,30.07707214,29.39270401,411,"ok"
"2015_wet_NOU-B1_51D1",6,4.57307222,303.7740183,1194.891479,1200.571899,0.008410792,100.1559448,499.8114624,66.71668243,30.04498482,29.37200737,411,"bad"
"2015_wet_NOU-B1_51D1",7,3.354947242,436.5303892,995.2349243,999.4520264,0.009961183,100.1515808,499.7295532,66.73007202,30.08436584,29.38648415,411,"ok"
"2015_wet_NOU-B1_51D1",8,3.189233133,330.9069607,795.3656616,799.3668823,0.011373428,100.1518555,499.7275696,66.75843811,30.06582642,29.3874588,411,"ok"
"2015_wet_NOU-B1_51D1",9,2.161492791,208.1096685,596.3491211,599.0493164,0.009174276,100.1524658,499.8375549,66.71309662,30.0825119,29.38443375,411,"ok"
"2015_wet_NOU-B1_51D1",10,0.995528977,227.8220889,388.36026,389.6329041,0.010462559,100.1529312,499.7371826,66.77228546,30.07414818,29.3816185,411,"ok"
"2015_wet_NOU-B1_51D1",11,0.683000716,191.2278047,298.5048523,299.3866577,0.010849295,100.1510391,499.5905457,66.76454163,30.08790398,29.38916016,411,"ok"
"2015_wet_NOU-B1_51D1",12,0.171316088,170.6165601,198.8922882,199.141922,0.011662177,100.1478119,499.6127319,66.78495026,30.06986046,29.3666954,411,"ok"
"2015_wet_NOU-B1_51D1",13,-0.333662434,142.2905642,100.4946747,100.1167679,0.011938364,100.1496124,499.5838928,66.7729187,30.07295227,29.36758995,411,"ok"
"2015_wet_NOU-B1_51D1",14,-0.579700933,122.5114347,50.22017288,49.53594589,0.012499468,100.1554489,499.4840393,66.78643036,30.08702278,29.38605118,411,"ok"
