"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-T4_949D2",1,0.254351446,365.6452167,389.5121765,390.0415344,0.029471015,100.8778076,499.791626,62.01728439,29.3614502,29.03735161,789,"bad"
"2015_wet_PAR-T4_949D2",2,0.531944713,258.9731835,299.2017822,299.9943542,0.026148441,100.8734894,499.7771301,61.7368927,29.40752792,29.07427406,789,"bad"
"2015_wet_PAR-T4_949D2",3,0.066567612,189.9891769,199.7680664,199.9420776,0.023597799,100.8728943,499.5314636,61.62952042,29.49853516,29.1486702,789,"ok"
"2015_wet_PAR-T4_949D2",4,-0.48330996,130.5327658,100.5230255,99.99130249,0.023492682,100.8764343,499.349884,61.51361084,29.63950157,29.28012657,789,"ok"
"2015_wet_PAR-T4_949D2",5,-0.851583303,108.6686512,51.07081604,50.0739975,0.022935925,100.8808975,499.1072388,61.23804855,29.85696602,29.46927452,789,"ok"
"2015_wet_PAR-T4_949D2",6,1.684250742,262.1105383,387.7891541,389.9967957,0.023279002,100.8827667,499.1586609,61.2408638,30.00317192,29.6162529,789,"ok"
"2015_wet_PAR-T4_949D2",7,1.654791589,264.6309583,387.9051514,390.0802612,0.023380176,100.8811188,498.8727417,61.25428391,30.16867256,29.77831268,789,"ok"
"2015_wet_PAR-T4_949D2",8,2.850847549,373.8134653,596.2524414,599.9468384,0.021998765,100.8860016,498.7996826,61.3146019,30.21688461,29.8484993,789,"ok"
"2015_wet_PAR-T4_949D2",9,4.082267205,475.7108012,794.6613159,799.9203491,0.021840684,100.8960648,498.8709106,61.31990814,30.21621513,29.8713665,789,"ok"
"2015_wet_PAR-T4_949D2",10,4.920652308,591.5398118,993.8851318,1000.21228,0.020827936,100.8961639,498.9953918,61.52705002,30.07042122,29.77662659,789,"ok"
"2015_wet_PAR-T4_949D2",11,5.509236517,711.1242918,1193.010376,1200.08667,0.019445663,100.8898697,499.2252808,61.72212601,29.90325928,29.64251518,789,"ok"
"2015_wet_PAR-T4_949D2",12,6.696306529,890.7322593,1491.488892,1500.079712,0.018939302,100.8812637,499.3363647,61.98716736,29.71821785,29.47585297,789,"ok"
"2015_wet_PAR-T4_949D2",13,7.896946102,1062.224901,1790.072876,1800.192261,0.018411247,100.8722305,499.2892151,62.07089233,29.58954048,29.33724213,789,"ok"
"2015_wet_PAR-T4_949D2",14,8.120102456,1251.560415,1989.478394,1999.952637,0.018800245,100.8676758,499.348053,61.93315887,29.52289772,29.25934792,789,"ok"
"2015_wet_PAR-T4_949D2",15,7.949013618,1213.466816,1989.862671,2000.055176,0.017387707,100.8674164,499.5815125,62.1098938,29.08858871,28.84493446,789,"ok"
"2015_wet_PAR-T4_949D2",16,7.788938943,1339.932945,2090.05249,2100.101074,0.017742736,100.8717422,499.6572266,61.99174881,28.99706078,28.73424721,789,"ok"
"2015_wet_PAR-T4_949D2",17,8.369531542,1355.191502,2189.22998,2199.979248,0.017067578,100.8780289,499.6332703,61.92788315,28.93254089,28.65441895,789,"ok"
"2015_wet_PAR-T4_949D2",18,8.565453843,1467.640731,2288.94165,2299.999512,0.017832032,100.8880005,499.3557434,61.66340637,28.9618969,28.65805626,789,"ok"
"2015_wet_PAR-T4_949D2",19,8.696507689,1527.241153,2388.65625,2399.878174,0.017251107,100.8957901,499.5310364,61.54565811,28.89898872,28.59545326,789,"ok"
"2015_wet_PAR-T4_949D2",20,8.827594609,1586.32132,2491.616943,2502.99585,0.016643001,100.8971558,499.7037964,61.44005203,28.77289772,28.48966789,789,"ok"
