"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_wet_PAR-B3_59D1",1,4.886186808,227.9575107,383.9862671,390.096283,0.052570739,101.0078278,506.2276001,77.56027222,29.98758698,29.81596375,707,"ok"
"2015_wet_PAR-B3_59D1",2,3.557385691,182.8197128,295.6443176,300.1065979,0.0531002,101.0041122,502.2607422,77.89745331,30.12658691,29.86821365,707,"ok"
"2015_wet_PAR-B3_59D1",3,2.05160755,131.4447578,197.3135223,199.9013977,0.052751057,101.002327,499.8343506,78.24781799,30.12236214,29.86511421,707,"ok"
"2015_wet_PAR-B3_59D1",4,0.561473928,81.06572633,99.3374939,100.0749664,0.054222497,100.9975815,499.7740173,78.53030396,30.11144257,29.86662865,707,"ok"
"2015_wet_PAR-B3_59D1",5,-0.315666799,58.69593997,50.46261215,50.11655426,0.056506131,100.9939499,501.2429199,78.98763275,30.15565491,29.88017082,707,"ok"
"2015_wet_PAR-B3_59D1",6,4.698972285,250.3916881,384.8064575,390.7016907,0.059029572,100.9930801,496.651001,79.36894989,30.03789711,29.85028648,707,"bad"
"2015_wet_PAR-B3_59D1",7,5.360619698,239.1742449,383.3040466,390.0028687,0.062627484,100.9923248,497.3942871,79.66226196,30.00567818,29.84082031,707,"ok"
"2015_wet_PAR-B3_59D1",8,7.221950848,398.9559425,591.0374756,600.1117554,0.063686705,100.9921417,497.8395386,79.75492096,29.93283081,29.81788254,707,"ok"
"2015_wet_PAR-B3_59D1",9,7.934255083,582.1411644,790.102417,800.178894,0.065354223,100.9904327,498.3106689,79.95529938,29.96283722,29.82961655,707,"ok"
"2015_wet_PAR-B3_59D1",10,8.139913364,781.6132215,989.5733032,1000.070679,0.06813819,100.9887695,494.5853882,80.20730591,30.07264328,29.86688805,707,"ok"
"2015_wet_PAR-B3_59D1",11,8.543611795,969.7985262,1189.184692,1200.312012,0.068467855,100.9872665,496.3136597,80.47719574,30.10303116,29.87764168,707,"ok"
"2015_wet_PAR-B3_59D1",12,8.924323192,1264.084353,1488.227661,1500.101563,0.071572786,100.9855347,494.1782837,80.89911652,30.3105793,29.95145798,707,"ok"
"2015_wet_PAR-B3_59D1",13,9.200722214,1449.017833,1687.50061,1699.812744,0.069722706,100.9845428,496.0487366,81.28876495,30.34033394,29.95905495,707,"ok"
"2015_wet_PAR-B3_59D1",14,9.390071497,1735.653471,1987.732788,2000.45813,0.068147193,100.9804611,498.4584961,81.61605835,30.39776802,29.9800148,707,"ok"
