"SampleID","Record","A","Ci","CO2s","CO2r","gsw","Patm","Qin","RHs","Tleaf","Tair","SampleID_num","QC"
"2015_dry_PAR-B2_44D1",1,2.153493901,203.4351804,387.1540527,389.8898315,0.019721975,101.134903,499.1861877,65.45977783,31.66196632,31.5187149,193,"ok"
"2015_dry_PAR-B2_44D1",2,1.56135426,163.9303491,297.9031677,299.8894348,0.019643363,101.1323395,499.6792297,65.9005127,31.48349762,31.41583252,193,"ok"
"2015_dry_PAR-B2_44D1",3,0.841259631,131.3833485,198.9660797,200.0580902,0.021421084,101.1322556,499.2085876,65.89608002,31.5240593,31.44040489,193,"ok"
"2015_dry_PAR-B2_44D1",4,-0.029843985,99.84150881,100.1257401,100.1302185,0.020888077,101.1303787,499.5132446,66.09816742,31.39860153,31.34557152,193,"ok"
"2015_dry_PAR-B2_44D1",5,-0.423883984,79.35177442,50.40989685,49.92313004,0.022308005,101.1276169,499.4065552,66.3609314,31.372612,31.30275726,193,"ok"
"2015_dry_PAR-B2_44D1",6,2.51446871,210.822346,386.7042236,389.899231,0.02410359,101.120224,498.9274902,66.40909576,31.52238464,31.41192055,193,"ok"
"2015_dry_PAR-B2_44D1",7,2.648570231,205.6466746,386.6021423,389.9627991,0.024644867,101.1100159,498.9969788,66.50299835,31.62691879,31.50458527,193,"ok"
"2015_dry_PAR-B2_44D1",8,4.316516555,315.1275084,594.6223145,600.1033936,0.02602874,101.1005783,500.5383301,66.37711334,31.8220005,31.68151093,193,"ok"
"2015_dry_PAR-B2_44D1",9,5.438339873,453.2415077,793.1372681,800.0888062,0.027148393,101.0904007,500.4936523,66.16240692,31.95435524,31.82113266,193,"ok"
"2015_dry_PAR-B2_44D1",10,6.023565726,632.467707,992.1630859,999.9658813,0.028805649,101.0906982,500.2297058,65.90942383,32.11331177,31.97974777,193,"ok"
"2015_dry_PAR-B2_44D1",11,6.441611979,805.3068596,1191.457886,1199.889526,0.028991607,101.0885773,500.1655579,65.70952606,32.20089722,32.08679581,193,"ok"
"2015_dry_PAR-B2_44D1",12,6.932496919,1071.81209,1490.749634,1499.942871,0.029142055,101.0863342,500.4698181,65.74449158,32.11981964,32.05088806,193,"ok"
"2015_dry_PAR-B2_44D1",13,7.206591817,1250.614891,1690.413696,1700.044434,0.029083478,101.0873108,500.2939148,65.6888504,32.02452087,31.98405457,193,"ok"
"2015_dry_PAR-B2_44D1",14,7.42779403,1523.822182,1990.162842,2000.215942,0.028627029,101.0871582,500.5386963,65.54728699,31.95701408,31.92043686,193,"ok"
"2015_dry_PAR-B2_44D1",15,7.68003312,1700.900346,2189.693115,2200.151611,0.028413207,101.0854797,500.2990417,65.47360229,31.89180374,31.85708237,193,"ok"
