OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jan 22 2016 12:44:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Log AvgTime=,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""12:44:35 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:44:37 Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:44:37 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:44:37 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:44:37 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:44:39,32.50000193,0,-2.255947627,0.127801002,420.9013092,2.046381233,1.556650134,30.38489532,6,1.420000017,1,2.840000033,30.10131836,30.38489532,29.99446297,399.6615295,402.5241394,25.00040245,28.97202301,56.39311218,65.44857788,300.1938477,0.020231746,0.201101407,96.60707092,0.75132221,0.152228892,0.051916886,0.001083812,0.068248004,0.003380554,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500323079,0.002046381,303.5348953,303.2513184,0.003237079,-1.056979708,4.355552416,45.08523418,16.11321117,30.24310684,4.320305322,0.122297568,2.798902282,1.52140304,0.076912084,40.66204263,1.045654827,64.48449814,403.5965089,-0.003604433
2,12:44:41,34.50000189,0,-2.288016915,0.127721244,421.3383906,2.045054439,1.556578878,30.38396263,6,1.420000017,1,2.840000033,30.10151863,30.38396263,29.99504662,399.6040955,402.5317688,25.00130272,28.97026062,56.38199997,65.39529419,300.2010193,0.03192544,0.166629612,96.6073761,0.75132221,0.152228892,0.051916886,0.001083812,0.068248004,0.003380554,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500335032,0.002045054,303.5339626,303.2515186,0.00510807,-1.056145545,4.355319742,45.08268331,16.11242269,30.24274063,4.320214608,0.12222453,2.798740863,1.521473745,0.076865865,40.70439637,1.046720839,64.48335165,403.6193825,-0.003655399
3,12:44:43,36.50000184,0,-2.297618606,0.127639464,421.4760931,2.043793131,1.556577227,30.38295555,6,1.420000017,1,2.840000033,30.10186577,30.38295555,29.99489784,399.5801392,402.5278931,25.00133896,28.96767044,56.37669373,65.3693161,300.215332,0.011049337,0.128249943,96.60739899,0.75132221,0.152228892,0.051916886,0.001083812,0.068248004,0.003380554,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500358887,0.002043793,303.5329556,303.2518658,0.001767894,-1.055372857,4.355068523,45.08007222,16.11240178,30.24241066,4.320132873,0.122149635,2.798491296,1.521641577,0.076818471,40.71770909,1.047073011,64.4804577,403.6200709,-0.003670568
4,12:44:45,38.5000018,0,-2.286777098,0.127541696,421.3530495,2.042366433,1.556635605,30.38195801,6,1.420000017,1,2.840000033,30.10198593,30.38195801,29.99435616,399.5956116,402.5227356,25.00110626,28.96450424,56.3730545,65.35140991,300.2287903,-0.019460352,0.110230312,96.60735321,0.75132221,0.152228892,0.051916886,0.001083812,0.068248004,0.003380554,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500381317,0.002042366,303.531958,303.2519859,-0.003113656,-1.054567316,4.354819696,45.07751793,16.11301369,30.24197197,4.32002421,0.122060094,2.798184092,1.521840118,0.07676181,40.70580288,1.046780746,64.47603118,403.6097599,-0.003653091
