Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,LiCor,Area_Corrected,Absorption_Corrected,QC,Obs,HHMMSS,FTime,Ebal,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo_Prime,Fm_Prime,Fs,Fv_over_Fm,Fv_Prime_over_Fm_Prime,PhiPS2,Adark,RedAbs,BlueAbs,Perc_Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn_at_Fs,PS2_over_1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci_over_Ca,RHsfc,C2sfc,Ahs_over_Cs,Fv,PARabs,Fv_Prime,qP_Fo,qN_Fo
SHAF,Plot01,SOTU,,1,Top,na,Shafter_SOTU_Plot1_L1T_GE,1,20150610,PSC0179,Yes,Yes,,1,14:07:09,100.0000037,0,10.69656186,0.305337187,827.4707392,1,1,0,0,600.1174316,1077.542969,826.0877686,-9999,0.443068677,0.233359789,-1,0.798776526,0.904334981,9.920444489,0.809248394,0.006687564,0.526689883,1.795553523,-1,1998.950195,0.5,188.7469089,1.505794002,0.494815069,23.69439125,2,4.644859791,1,9.289719582,24.78113747,23.69439125,23.93640137,900.0962524,892.0743408,23.51760292,24.49630737,74.8116684,77.92501831,300.1738892,1998.950195,314.4549866,99.83615875,-10.30354118,0.413488984,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500869446,0.001505794,296.8443913,297.9311375,319.8320241,1.062899279,2.9404323,29.45257847,4.956271102,24.23776436,3.03801821,0.295620643,2.445617232,0.592400979,0.185611976,82.61150008,0.927580473,83.2558718,890.5198958,0.010000356,0,1749.001907,477.4255371,0.233359789,-9999
SHAF,Plot01,SOTU,,1,Top,na,Shafter_SOTU_Plot1_L1T_GE,1,20150610,PSC0179,Yes,Yes,,2,14:10:03,274.0000037,0,14.29919485,0.276797128,1094.090004,2,2,0,0,603.7602539,1124.13501,836.574646,-9999,0.462911262,0.255805896,-1,0.798776526,0.904334981,9.948647499,0.809278164,0.008743766,0.552602448,1.861889719,-1,1999.745605,0.5,206.991794,1.625740695,0.587593683,23.90900421,2,4.644859791,1,9.289719582,24.80292511,23.90900421,23.93424225,1200.676758,1189.859375,22.89302063,23.9503994,72.72809601,76.08725739,300.1390991,1999.745605,308.3627625,99.83336639,-15.48676872,0.528879762,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500695496,0.001625741,297.0590042,297.9529251,319.9592897,1.033457339,2.978642681,29.83614385,5.885744456,24.35596466,3.059617173,0.268788294,2.391048998,0.668568175,0.168694326,109.2266882,0.919512025,80.31447487,1187.781388,0.009668718,0,1749.726059,520.3747559,0.255805896,-9999
SHAF,Plot01,SOTU,,1,Top,na,Shafter_SOTU_Plot1_L1T_GE,1,20150610,PSC0179,Yes,Yes,,3,14:12:36,427.0000032,0,22.21380149,0.270398399,1333.741575,3,3,0,0,603.4753418,1160.11792,843.1619263,-9999,0.479815516,0.273210152,-1,0.798776526,0.904334981,9.920444489,0.809248394,0.013267865,0.569406664,1.922394901,-1,1999.663452,0.5,221.0576724,1.660797885,0.614120214,23.9338131,2,4.644859791,1,9.289719582,24.83036804,23.9338131,23.93762016,1499.089233,1482.644531,22.64845085,23.7289772,71.8340683,75.26116943,300.1109314,1999.663452,306.0930786,99.83436584,-21.84943962,0.565310121,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500554657,0.001660798,297.0838131,297.980368,319.9461452,1.027340341,2.983087606,29.88036815,6.151390948,24.38209057,3.064409283,0.26275045,2.368967391,0.695441892,0.164889443,133.1532443,0.899569348,79.44456259,1479.416379,0.011928797,0,1749.625979,556.6425781,0.273210152,-9999
SHAF,Plot02,SOTU,,2,Top,na,Shafter_SOTU_Plot2_L2T_GE,1,20150610,PSC0179,Yes,Yes,,4,14:20:53,924.0000037,0,21.93824422,0.199964697,697.1306223,4,4,0,0,735.8798828,1455.907104,1134.202515,-9999,0.494555744,0.220965053,-1,0.858716673,0.922134455,10.12403679,0.865137113,0.013109676,0.446795038,1.978457542,-1,1999.536743,0.5,191.1207883,1.500723318,0.745020873,24.16558266,2,4.644859791,1,9.289719582,24.93338394,24.16558266,23.9342823,901.0819702,885.5805664,21.86026382,22.8372612,68.90714264,71.98680115,300.1954651,1999.536743,375.7226257,99.83128357,-16.39051628,0.488262773,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500977325,0.001500723,297.3155827,298.0833839,319.9258718,1.049594706,3.024893972,30.3000609,7.462799697,24.5494833,3.095269058,0.195751081,2.279873099,0.815395959,0.122716142,69.59544484,0.787201807,75.23126647,882.3924584,0.01870417,0,1749.718658,720.0272217,0.220965053,-9999
SHAF,Plot02,SOTU,,2,Top,na,Shafter_SOTU_Plot2_L2T_GE,1,20150610,PSC0179,Yes,Yes,,5,14:23:50,1101.500004,0,24.71996654,0.241274382,1000.850525,5,5,0,0,719.1530762,1465.228149,1054.755493,-9999,0.509186964,0.280142486,-1,0.858716673,0.922134455,10.12403679,0.865137113,0.014697958,0.550176076,2.037435698,-1,1999.744751,0.5,242.3307301,1.879972779,0.776693418,24.36216354,2,4.644859791,1,9.289719582,24.94189453,24.36216354,23.93434525,1200.283936,1182.336914,21.65602303,22.87965393,68.22735596,72.08240509,300.247345,1999.744751,402.6929626,99.82931519,-20.33119011,0.749743104,0,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501236725,0.001879973,297.5121635,298.0918945,319.959153,0.974236421,3.060753602,30.65986776,7.780213827,24.65202904,3.114307808,0.23516659,2.284060184,0.830247624,0.147515928,99.91422256,0.846501969,74.58617287,1178.744561,0.015641792,0,1749.900678,746.0750732,0.280142486,-9999
SHAF,Plot02,SOTU,,2,Top,na,Shafter_SOTU_Plot2_L2T_GE,1,20150610,PSC0179,Yes,Yes,,6,14:26:22,1253.000004,0,32.60247654,0.254638102,1248.942514,6,6,0,0,712.8569336,1454.21875,1036.141357,-9999,0.509800755,0.287492781,-1,0.858716673,0.922134455,10.09548283,0.865119004,0.019212271,0.56393165,2.039986821,-1,1998.760864,0.5,248.5613723,1.967713856,0.771417312,24.30279732,2,4.644859791,1,9.289719582,24.97105408,24.30279732,23.93216133,1499.490479,1475.845825,21.54338646,22.82382774,67.75398254,71.78097534,300.3344421,1998.760864,421.4179993,99.82847595,-26.1276989,0.805184007,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501672211,0.001967714,297.4527973,298.1210541,319.8017311,0.962185282,3.049885251,30.55125526,7.727427518,24.6369257,3.111497294,0.2478445,2.278467939,0.833029355,0.155499178,124.6800277,0.84625541,74.70646693,1471.10797,0.016556336,0,1749.01118,741.3618164,0.287492781,-9999
SHAF,Plot02,SOTU,,3,Top,na,Shafter_SOTU_Plot2_L3T_GE,1,20150610,PSC0179,Yes,Yes,,7,14:28:52,1403.500003,0,6.247561771,0.102548469,287.2497018,7,7,0,0,697.5439453,1313.344849,1109.832275,-9999,0.468879825,0.154957453,-1,0.858735853,0.911347533,10.09548283,0.864047256,0.00414023,0.330484369,1.882813058,-1,2000.486938,0.5,133.9231607,1.631726324,1.557025224,28.10457039,2,4.644859791,1,9.289719582,24.8925972,28.10457039,23.92795372,398.9993286,394.4069824,21.58698654,22.64976311,68.2071228,71.56510925,300.1135254,2000.486938,553.0595093,99.82487488,-5.80207634,0.574114442,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500567627,0.001631726,301.2545704,298.0425972,320.077903,0.841737231,3.818034992,38.2473306,15.59756749,26.49858379,3.475100596,0.101428805,2.261009768,1.214090828,0.063492656,28.67466554,0.728307851,58.39773192,393.4990747,0.009271774,0,1750.521577,615.8009033,0.154957453,-9999
SHAF,Plot02,SOTU,,3,Top,na,Shafter_SOTU_Plot2_L3T_GE,1,20150610,PSC0179,Yes,Yes,,8,14:34:41,1752.000002,0,7.169028515,0.221965754,336.5992037,8,8,0,0,717.734375,1279.440918,1072.788208,-9999,0.439024995,0.161517978,-1,0.858735853,0.911347533,9.892401695,0.863940412,0.004669441,0.367901554,1.782610618,-1,1999.512817,0.5,139.5079172,1.983730027,0.888753483,24.83952141,2,4.644859791,1,9.289719582,24.8726387,24.83952141,23.92782021,399.9670105,394.668396,21.35296059,22.64484596,67.55137634,71.63833618,300.151825,1999.512817,4.60631752,99.82974243,-7.162641525,0.786648393,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500759125,0.00198373,297.9895214,298.0226387,319.9220436,0.930716896,3.149382623,31.5475383,8.902692334,24.85608006,3.152496829,0.216785937,2.26062914,0.891867689,0.135947255,33.60261181,0.852865867,71.6710084,393.6265789,0.013053273,0,1749.466143,561.706543,0.161517978,-9999
SHAF,Plot02,SOTU,,3,Top,na,Shafter_SOTU_Plot2_L3T_GE,1,20150610,PSC0179,Yes,Yes,,9,14:36:31,1862.000004,0,2.353414942,0.246947834,230.2706948,9,9,0,0,710.6118164,1223.157104,1050.321655,-9999,0.419034715,0.141302739,-1,0.858735853,0.911347533,9.892401695,0.863940412,0.001917323,0.337210103,1.721273241,-1,1998.989868,0.5,122.0154896,2.101565405,0.848689084,24.65067673,2,4.644859791,1,9.289719582,24.8459034,24.65067673,23.92654991,251.120697,249.2044067,21.32338905,22.69135666,67.568367,71.90311432,300.2816772,1998.989868,4.841017246,99.83391571,-3.514127731,0.866406083,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501408386,0.002101565,297.8006767,297.9959034,319.8383718,0.917068988,3.114056072,31.19236634,8.501009682,24.74829006,3.132272788,0.240553228,2.265366988,0.8669058,0.150907497,22.98882513,0.924023366,72.7171732,248.8624039,0.006876639,0,1749.008591,512.5452881,0.141302739,-9999
SHAF,Plot02,SOTU,,3,Top,na,Shafter_SOTU_Plot2_L3T_GE,1,20150610,PSC0179,Yes,Yes,,10,14:38:08,1959.500004,0,-0.925420232,0.240184022,154.2248431,10,10,0,0,709.2316895,1202.991821,1043.75708,-9999,0.410443465,0.132365606,-1,0.858735853,0.911347533,9.892401695,0.863940412,4.27E-05,0.322494124,1.696190172,-1,1998.003906,0.5,114.2418634,2.09338422,0.868431241,24.77825928,2,4.644859791,1,9.289719582,24.82844734,24.77825928,23.92794228,149.6853333,150.0924835,21.37002182,22.73278427,67.7852478,72.10790253,300.2424622,1998.003906,4.525637627,99.83172607,-1.29968071,0.889980912,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501212311,0.002093384,297.9282593,297.9784473,319.6806179,0.911222895,3.137884334,31.43173475,8.69895048,24.80335331,3.142589788,0.234130617,2.269453092,0.873136696,0.146863717,15.39653229,1.027532089,72.27085479,150.2269674,-0.004451991,0,1748.145927,493.7601318,0.132365606,-9999
SHAF,Plot02,SOTU,,3,Top,na,Shafter_SOTU_Plot2_L3T_GE,1,20150610,PSC0179,Yes,Yes,,11,14:39:42,2052.500004,0,-2.10837873,0.232582425,89.38385513,11,11,0,0,709.6313477,1179.500366,1040.817749,-9999,0.398362758,0.117577426,-1,0.858735853,0.911347533,9.864517212,0.863925741,-0.000633245,0.295151652,1.662131148,-1,2000.515625,0.5,101.6043532,2.142427153,0.916708314,25.11529541,2,4.644859791,1,9.289719582,24.82649994,25.11529541,23.92796135,74.51603699,75.81224823,21.49326897,22.88768768,68.18334961,72.60688019,300.2529907,2000.515625,4.781044006,99.83059692,-0.288763046,0.92090857,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501264954,0.002142427,298.2652954,297.9764999,320.0824928,0.88857678,3.201599837,32.07032649,9.182638808,24.97089767,3.174164858,0.226901594,2.284891524,0.889273334,0.142313172,8.923243613,1.179016019,71.27726514,76.1186419,-0.019742794,0,1750.315654,469.8690186,0.117577426,-9999
SHAF,Plot02,SOTU,,3,Top,na,Shafter_SOTU_Plot2_L3T_GE,1,20150610,PSC0179,Yes,Yes,,12,14:42:14,2205.000004,0,8.742923088,0.229686233,325.6199035,12,12,0,0,700.5078125,1195.8479,1023.67749,-9999,0.414216631,0.143973502,-1,0.858735853,0.911347533,9.864517212,0.863925741,0.005569441,0.347580207,1.707115722,-1,1999.41626,0.5,124.346111,2.251666552,0.97487773,25.48914909,2,4.644859791,1,9.289719582,24.58690834,25.48914909,23.53165245,399.9874573,393.5724182,21.5604744,23.02602196,69.38321686,74.09946442,300.2044678,1999.41626,4.420937538,99.83129883,-9.086858749,0.974606156,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501022339,0.002251667,298.6391491,297.7369083,319.9065944,0.840449112,3.273595409,32.79127335,9.765251393,25.03802872,3.18689382,0.224144315,2.298717679,0.888176141,0.140577781,32.50705789,0.827344317,70.1041552,392.3018797,0.015623561,0,1749.353784,495.3400879,0.143973502,-9999
SHAF,Plot04,SOTU,,4,Top,na,Shafter_SOTU_Plot2_L4T_GE,1,20150610,PSC0179,Yes,Yes,,13,14:55:12,2984.000004,0,21.93436498,0.121408464,586.2561128,13,13,0,0,737.8222656,1416.405151,1190.440796,-9999,0.479088123,0.159533701,-1,0.819902135,0.920445789,10.09548283,0.830052503,0.013107672,0.33299448,1.919710501,-1,1999.536865,0.5,132.3906831,0.799025851,0.647505267,24.20168114,2,4.644859791,1,9.289719582,24.74754906,24.20168114,23.93042755,901.4807129,886.3966064,23.36189461,23.88147926,74.45654297,76.11251068,300.2182312,1999.536865,4.939006805,99.8240509,-15.27954674,0.121845841,0,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501091156,0.000799026,297.3516811,297.8975491,319.9258913,1.163211108,3.031451269,30.36794481,6.48646555,24.4746151,3.081433276,0.119842231,2.383946002,0.697487274,0.075040554,58.52246005,0.661392551,78.32812612,883.2090621,0.019452673,0,1749.690218,678.5828857,0.159533701,-9999
SHAF,Plot04,SOTU,,4,Top,na,Shafter_SOTU_Plot2_L4T_GE,1,20150610,PSC0179,Yes,Yes,,14,14:57:48,3139.000004,0,21.23081906,0.20932525,1008.795391,14,14,0,0,681.9870605,1267.802002,993.5561523,-9999,0.462071318,0.216315993,-1,0.819902135,0.920445789,9.892401695,0.829848318,0.012713635,0.46814417,1.858982487,-1,1998.500977,0.5,179.3749188,1.228007574,0.582499854,24.08006668,2,4.644859791,1,9.289719582,24.7186718,24.08006668,23.93203926,1199.811157,1184.699585,23.51410294,24.31222725,75.06994629,77.61799622,300.2419434,1998.500977,4.933542252,99.82259369,-16.60510826,0.361183763,0,-1.355140209,7.355140209,1,0,0.159999996,111115,1.501209717,0.001228008,297.2300667,297.8686718,319.7601491,1.091150319,3.009409436,30.14757807,5.835350821,24.39936924,3.067582204,0.204712464,2.426909582,0.640672621,0.128351876,100.7005724,0.85152,80.54070967,1181.614281,0.014471264,0,1748.580837,585.8149414,0.216315993,-9999
