340.270844,      100.0000000000
340.648560,      100.0000000000
341.026306,     -631.8623657227
341.403961,     -289.2047119141
341.781616,     -215.4305419922
342.159210,     -437.3504028320
342.536743,      -87.5430603027
342.914307,      -68.0750732422
343.291779,      -43.3596801758
343.669250,      100.0000000000
344.046661,      -28.9439697266
344.424042,      -26.9486541748
344.801422,      -25.6672592163
345.178711,      -33.1168670654
345.556000,      -39.4485015869
345.933258,      -45.0873107910
346.310486,      -47.6806488037
346.687622,      -47.3899841309
347.064758,      -49.9213256836
347.441895,      -46.3077392578
347.818939,      -45.5873413086
348.195953,      -42.9481811523
348.572937,      -40.9560852051
348.949890,      -44.1799316406
349.326843,      -49.2335205078
349.703735,      -49.3872222900
350.080597,      -48.3118438721
350.457397,      -47.7229003906
350.834198,      -43.4202117920
351.210968,      -38.7234954834
351.587646,      -40.1470336914
351.964325,      -38.5044403076
352.340942,      -38.7217712402
352.717560,      -42.9906005859
353.094147,      -42.5255432129
353.470673,      -41.1515197754
353.847168,      -40.2562713623
354.223602,      -40.9160919189
354.600037,      -41.0627746582
354.976440,      -37.4374389648
355.352783,      -42.5709838867
355.729126,      -44.3406982422
356.105408,      -46.0624542236
356.481628,      -66.1586608887
356.857849,      -64.5138702393
357.234009,      -60.4433898926
357.610168,      -62.2244720459
357.986267,      -59.7287292480
358.362366,      -58.4400939941
358.738373,      -61.3794250488
359.114349,      -64.5062866211
359.490326,      -61.4755859375
359.866241,      -58.3681030273
360.242157,      -59.3350524902
360.617981,      -55.9328002930
360.993805,      -54.8713989258
361.369568,      -55.4676513672
361.745331,      -55.3264923096
362.121033,      -56.1694946289
362.496704,      -53.4300537109
362.872314,      -51.5784301758
363.247925,      -49.3135070801
363.623505,      -45.9810485840
363.999023,      -41.0741119385
364.374542,      -18.6749267578
364.750000,      -15.8470306396
365.125397,      -15.0724182129
365.500763,      -15.0900115967
365.876160,      -17.7811813354
366.251434,      -18.2258911133
366.626740,      -13.9212188721
367.001953,      -15.6519012451
367.377136,      -16.6056365967
367.752350,      -20.0960845947
368.127472,      -20.1247253418
368.502594,      -17.3367004395
368.877625,      -16.7610168457
369.252625,      -15.1018371582
369.627625,      -14.2755889893
