340.270844,        0.0000000000
340.648560,        0.0000000000
341.026306,      385.1849060059
341.403961,     -163.6365966797
341.781616,        0.0000000000
342.159210,      179.6610412598
342.536743,       68.8888702393
342.914307,      134.1317443848
343.291779,       91.5887908936
343.669250,        0.0000000000
344.046661,       85.9769287109
344.424042,       84.9751892090
344.801422,       95.4044418335
345.178711,       96.8590011597
345.556000,       96.7049331665
345.933258,       98.7012710571
346.310486,       98.6771545410
346.687622,       98.7337265015
347.064758,       97.3012771606
347.441895,       96.3430786133
347.818939,       95.2007064819
348.195953,       94.9889755249
348.572937,       94.0914840698
348.949890,       94.1954269409
349.326843,       94.2354354858
349.703735,       93.8235321045
350.080597,       93.8119277954
350.457397,       94.4294204712
350.834198,       92.4825210571
351.210968,       91.6562347412
351.587646,       91.7523727417
351.964325,       91.8219375610
352.340942,       91.7338104248
352.717560,       85.0384063721
353.094147,       84.0368728638
353.470673,       84.8422088623
353.847168,       84.1424789429
354.223602,       83.9900741577
354.600037,       83.1528701782
354.976440,       82.5727233887
355.352783,       85.3591461182
355.729126,       87.0424652100
356.105408,       87.0604705811
356.481628,       87.2986679077
356.857849,       87.3400115967
357.234009,       87.1902847290
357.610168,       87.0912704468
357.986267,       85.7066726685
358.362366,       85.1052017212
358.738373,       86.4972229004
359.114349,       86.8407440186
359.490326,       85.4148025513
359.866241,       84.4532394409
360.242157,       84.0571899414
360.617981,       83.9756088257
360.993805,       85.5934524536
361.369568,       85.4942932129
361.745331,       84.9117202759
362.121033,       84.3624877930
362.496704,       83.8203277588
362.872314,       82.5939941406
363.247925,       80.4384689331
363.623505,       77.5042800903
363.999023,       75.2098464966
364.374542,       80.1588134766
364.750000,       79.6354217529
365.125397,       79.9158554077
365.500763,       79.6816864014
365.876160,       78.6326599121
366.251434,       78.0827331543
366.626740,       76.1969909668
367.001953,       74.7819442749
367.377136,       74.3841705322
367.752350,       73.7116241455
368.127472,       75.9804992676
368.502594,       73.6222686768
368.877625,       72.3748474121
369.252625,       71.9532852173
