340.270844,      100.0000000000
340.648560,      100.0000000000
341.026306,     -306.1908569336
341.403961,     -330.7805786133
341.781616,    10007.7031250000
342.159210,     -420.0031127930
342.536743,      -55.5691223145
342.914307,     -100.5296020508
343.291779,      -82.7481079102
343.669250,      100.0000000000
344.046661,      -71.7501220703
344.424042,      -70.0829620361
344.801422,      -68.6111602783
345.178711,      -71.4258728027
345.556000,      -73.5238647461
345.933258,      -78.6285858154
346.310486,      -80.5230102539
346.687622,      -80.2831726074
347.064758,      -80.1336975098
347.441895,      -76.8994903564
347.818939,      -75.3804931641
348.195953,      -74.9430847168
348.572937,      -74.0759582520
348.949890,      -74.8615112305
349.326843,      -77.7517242432
349.703735,      -77.4129943848
350.080597,      -76.0259094238
350.457397,      -74.7136840820
350.834198,      -69.8427429199
351.210968,      -67.0926055908
351.587646,      -66.6898651123
351.964325,      -66.0479431152
352.340942,      -67.3587646484
352.717560,      -69.5070648193
353.094147,      -70.0480346680
353.470673,      -69.8060302734
353.847168,      -67.0685424805
354.223602,      -67.2251892090
354.600037,      -67.6911315918
354.976440,      -65.0184020996
355.352783,      -67.7893829346
355.729126,      -69.2754364014
356.105408,      -69.1065673828
356.481628,      -77.5423583984
356.857849,      -77.5238647461
357.234009,      -74.4771118164
357.610168,      -76.2771911621
357.986267,      -73.9204711914
358.362366,      -74.4579162598
358.738373,      -76.5203704834
359.114349,      -77.3145751953
359.490326,      -75.4676208496
359.866241,      -72.9447937012
360.242157,      -71.2918090820
360.617981,      -69.6783447266
360.993805,      -67.4544677734
361.369568,      -68.2615203857
361.745331,      -68.7380065918
362.121033,      -70.1444549561
362.496704,      -68.2498626709
362.872314,      -67.1009216309
363.247925,      -67.3522338867
363.623505,      -67.8528137207
363.999023,      -66.2948913574
364.374542,      -56.6719360352
364.750000,      -54.5565490723
365.125397,      -55.2059631348
365.500763,      -54.2173309326
365.876160,      -56.2530212402
366.251434,      -57.0436096191
366.626740,      -54.3564758301
367.001953,      -54.1173400879
367.377136,      -54.8346557617
367.752350,      -56.2602233887
368.127472,      -58.5113525391
368.502594,      -57.6612243652
368.877625,      -55.8642883301
369.252625,      -54.3899841309
369.627625,      -54.2080535889
