339.817139,        0.0000000000
340.196106,        0.0000000000
340.575104,      433.9288635254
340.954010,      616.2789306641
341.332886,      441.5096740723
341.711761,      629.6293945313
342.090576,       56.3980827332
342.469360,      116.1931991577
342.848114,       14.4827470779
343.226868,        0.0000000000
343.605560,       36.5786361694
343.984192,       34.6635627747
344.362854,       32.8897247314
344.741425,       39.1847534180
345.119995,       47.9493331909
345.498535,       52.1738891602
345.877014,       55.4692916870
346.255463,       60.4583435059
346.633881,       64.5908737183
347.012299,       63.8073844910
347.390625,       62.8559188843
347.768951,       60.4525260925
348.147278,       61.9774208069
348.525513,       67.2277603149
348.903748,       70.1660690308
349.281952,       71.0426254272
349.660126,       70.1823272705
350.038239,       70.0933990479
350.416321,       70.9324035645
350.794373,       70.4393768311
351.172394,       70.8167648315
351.550385,       68.6990890503
351.928375,       69.8067703247
352.306305,       75.4153289795
352.684174,       74.8319625854
353.062042,       74.5419998169
353.439880,       73.8330230713
353.817657,       73.8173751831
354.195404,       74.7837600708
354.573151,       68.5281982422
354.950836,       73.7255020142
355.328461,       75.3063812256
355.706116,       76.7965621948
356.083710,      106.2966232300
356.461243,      105.3347320557
356.838806,      104.0139694214
357.216248,      103.6705856323
357.593719,      104.4656600952
357.971161,      105.8014144897
358.348541,      104.8117141724
358.725891,      103.9577941895
359.103210,      104.9901962280
359.480530,      103.2723159790
359.857758,      104.0813674927
360.234955,      101.5145797729
360.612183,      102.2276992798
360.989319,      101.8372192383
361.366425,      103.2215499878
361.743530,      104.9790878296
362.120575,      103.1490173340
362.497559,      102.7189025879
362.874573,      100.3055725098
363.251526,       99.0707550049
363.628418,       97.8717041016
364.005310,       57.8782501221
364.382202,       55.9769935608
364.759003,       52.8119430542
365.135773,       53.5589408875
365.512482,       54.8414955139
365.889221,       56.5591735840
366.265900,       58.8187828064
366.642517,       59.9674301147
367.019165,       58.6347808838
367.395721,       63.5377464294
367.772278,       61.6161689758
368.148804,       60.4078216553
368.525269,       58.4076232910
368.901672,       58.6666450500
