340.270844,        0.0000000000
340.648560,        0.0000000000
341.026306,      198.5294036865
341.403961,      154.3210144043
341.781616,      168.9189453125
342.159210,      288.4614562988
342.536743,       65.0793075562
342.914307,       65.2482299805
343.291779,       91.4728775024
343.669250,        0.0000000000
344.046661,       74.5294570923
344.424042,       72.6914138794
344.801422,       71.0526123047
345.178711,       74.0533142090
345.556000,       76.2033615112
345.933258,       79.6743164063
346.310486,       82.4467010498
346.687622,       82.3221435547
347.064758,       83.7882614136
347.441895,       80.4396972656
347.818939,       79.1505432129
348.195953,       77.6774444580
348.572937,       74.9523925781
348.949890,       76.3944320679
349.326843,       77.7694778442
349.703735,       77.6246719360
350.080597,       77.2870559692
350.457397,       76.9102478027
350.834198,       73.0139083862
351.210968,       69.9514007568
351.587646,       70.8427200317
351.964325,       69.8228454590
352.340942,       69.0944519043
352.717560,       71.9372482300
353.094147,       72.6036987305
353.470673,       71.1752929688
353.847168,       68.8739929199
354.223602,       67.7926330566
354.600037,       67.0413818359
354.976440,       66.2542190552
355.352783,       69.4294128418
355.729126,       70.6540908813
356.105408,       71.5214614868
356.481628,       72.7037048340
356.857849,       71.7142868042
357.234009,       69.5167541504
357.610168,       70.4667282104
357.986267,       66.9584426880
358.362366,       65.8327407837
358.738373,       68.4436340332
359.114349,       71.7482681274
359.490326,       69.5344772339
359.866241,       67.9561080933
360.242157,       69.5095367432
360.617981,       67.2960662842
360.993805,       65.4887390137
361.369568,       66.9584045410
361.745331,       68.2147598267
362.121033,       67.9614028931
362.496704,       66.9745178223
362.872314,       65.1914062500
363.247925,       64.8304061890
363.623505,       62.5535545349
363.999023,       57.5940017700
364.374542,       62.6184234619
364.750000,       60.9912757874
365.125397,       61.3414764404
365.500763,       61.2676010132
365.876160,       63.0113487244
366.251434,       62.3708000183
366.626740,       57.9480514526
367.001953,       60.1347274780
367.377136,       61.0590591431
367.752350,       60.9170799255
368.127472,       62.3633155823
368.502594,       61.1712150574
368.877625,       60.9859657288
369.252625,       60.1585502625
