OPEN 6.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar  4 2016 10:46:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Log AvgTime=,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/BALI#2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
Remark=,"""10:46:54 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:46:55 Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:46:55 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:46:55 Coolers: Tblock -> 30.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:46:55 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10:46:57,11.00000163,0,-0.697648227,0.029942696,429.6953239,0.419092174,1.315542798,30.31155205,6,1.420000017,1,2.840000033,30.16944695,30.31155205,30.00263977,400.4122925,401.4703979,30.44046593,31.25193024,68.403862,70.23356628,300.1941528,-0.045752283,0.076111086,96.68990326,-0.746554077,0.265598059,0.012543133,0.001894614,0.027169801,0.001257771,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500323588,0.000419092,303.461552,303.3194469,-0.007320365,-0.227990591,4.337288909,44.85772312,13.60579289,30.2404995,4.319659498,0.029630298,3.021746111,1.297913387,0.018546752,41.5471993,1.070303878,68.79807241,401.8020265,-0.00119454
2,10:46:59,13.00000159,0,-0.730413367,0.03000127,431.3996421,0.419913139,1.315575202,30.31231308,6,1.420000017,1,2.840000033,30.16953278,30.31231308,30.00173759,400.3812866,401.5041199,30.44045067,31.25345039,68.40823364,70.23819733,300.2136841,-0.062982298,0.054643236,96.69021606,-0.746554077,0.265598059,0.012543133,0.001894614,0.027169801,0.001257771,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50035614,0.000419913,303.4623131,303.3195328,-0.010077168,-0.228521906,4.337478074,44.8595344,13.60608401,30.24092293,4.319764374,0.029687654,3.021902871,1.297861502,0.018582708,41.7121246,1.074458818,68.79924741,401.8513234,-0.00125051
3,10:47:01,15.00000154,0,-0.771839356,0.030034883,433.5805199,0.420364043,1.315529789,30.31265068,6,1.420000017,1,2.840000033,30.16957664,30.31265068,30.00099754,400.3211365,401.5263367,30.44090271,31.25474358,68.41041565,70.24133301,300.2250366,-0.066530019,0.062606677,96.69035339,-0.746554077,0.265598059,0.012543133,0.001894614,0.027169801,0.001257771,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500375061,0.000420364,303.4626507,303.3195766,-0.010644803,-0.228792583,4.337561991,44.86033858,13.60559501,30.24111366,4.319811616,0.029720569,3.022032202,1.297779414,0.018603341,41.92305369,1.079830836,68.80125944,401.8932321,-0.001321334
4,10:47:03,17.0000015,0,-0.820859657,0.030002921,436.2506567,0.419875812,1.315387109,30.3121891,6,1.420000017,1,2.840000033,30.16950798,30.3121891,30.00042534,400.2407227,401.54422,30.44217873,31.25504494,68.41333771,70.24238586,300.2358093,-0.050036363,0.072244614,96.69031525,-0.746554077,0.265598059,0.012543133,0.001894614,0.027169801,0.001257771,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500393016,0.000419876,303.4621891,303.319508,-0.008005818,-0.228466499,4.337447257,44.85916967,13.60412473,30.24084854,4.319745949,0.029689272,3.022060148,1.297685801,0.018583722,42.18121352,1.086432415,68.80348468,401.9344173,-0.001405155
